source,target,source_index,target_index,ei
component_25,component_05,24,4,0.008638272867035113
component_12,component_20,11,19,0.00863724963750867
component_59,component_04,58,3,0.00863684617336391
component_23,component_42,22,41,0.008635919186301244
component_19,component_32,18,31,0.008634756172714475
component_21,component_38,20,37,0.008631276547622413
component_29,component_33,28,32,0.008630324318717797
component_42,component_47,41,46,0.008627093567538324
component_14,component_52,13,51,0.008625828101412658
component_18,component_32,17,31,0.008625726477671236
component_13,component_09,12,8,0.008625545321466976
component_49,component_14,48,13,0.008619303544505463
component_03,component_04,2,3,0.008617694390598896
component_54,component_32,53,31,0.00861766525668628
component_21,component_15,20,14,0.00861497284704793
component_49,component_45,48,44,0.008614907167911134
component_19,component_16,18,15,0.008609231845780219
component_10,component_43,9,42,0.00860508042599406
component_36,component_17,35,16,0.00860120231742112
component_28,component_32,27,31,0.008600121803573835
component_29,component_06,28,5,0.008599137615007635
component_19,component_49,18,48,0.00858939567812067
component_15,component_19,14,18,0.008586405879523085
component_34,component_57,33,56,0.008583271253952862
component_55,component_35,54,34,0.00857814111545574
component_32,component_25,31,24,0.008578022368810778
component_49,component_33,48,32,0.008576207138792036
component_16,component_33,15,32,0.008575450404975982
component_35,component_28,34,27,0.008575016772113031
component_19,component_31,18,30,0.00857495211274939
component_59,component_48,58,47,0.008572831730819797
component_54,component_44,53,43,0.008565342675846743
component_26,component_09,25,8,0.008565212157226831
component_37,component_29,36,28,0.008562507363170102
component_03,component_28,2,27,0.008561474242331002
component_57,component_60,56,59,0.008560192841209346
component_59,component_31,58,30,0.008558509903903833
component_48,component_31,47,30,0.008558182862139052
component_02,component_39,1,38,0.008557018073576561
component_46,component_11,45,10,0.008556648054354632
component_18,component_01,17,0,0.008553279771723155
component_14,component_40,13,39,0.008548434531281401
component_13,component_05,12,4,0.008545342425350988
component_32,component_38,31,37,0.008543723674620196
component_49,component_08,48,7,0.0085435967389218
component_24,component_27,23,26,0.008542875498776858
component_29,component_30,28,29,0.00854051983399362
component_23,component_58,22,57,0.008539539332223178
component_25,component_30,24,29,0.008536129347301191
component_54,component_39,53,38,0.008536115923514664
component_49,component_11,48,10,0.008534684339720044
component_12,component_59,11,58,0.008533630645329637
component_31,component_11,30,10,0.008532756998762103
component_54,component_19,53,18,0.00853238460989214
component_37,component_54,36,53,0.008531724306888755
component_39,component_30,38,29,0.008531464873451355
component_33,component_60,32,59,0.008531365518351208
component_14,component_06,13,5,0.008529566976005931
component_20,component_39,19,38,0.008529420932942955
component_40,component_56,39,55,0.008527333109839219
component_04,component_32,3,31,0.008525311369173671
component_41,component_31,40,30,0.00852422430230737
component_59,component_32,58,31,0.00852306435748762
component_24,component_30,23,29,0.008522885025809224
component_13,component_37,12,36,0.008515225227584189
component_07,component_23,6,22,0.008513966635073977
component_47,component_19,46,18,0.008513804487946697
component_44,component_41,43,40,0.008512227247504889
component_60,component_30,59,29,0.00850972070585776
component_14,component_10,13,9,0.008498371622311485
component_37,component_36,36,35,0.008494298154512858
component_36,component_40,35,39,0.008493269073995613
component_52,component_04,51,3,0.00849152533353692
component_20,component_10,19,9,0.008488795072592925
component_48,component_34,47,33,0.008485909613018539
component_53,component_46,52,45,0.008482777722265133
component_58,component_45,57,44,0.00847455151408294
component_12,component_48,11,47,0.0084723055344047
component_51,component_04,50,3,0.008472165592852576
component_29,component_24,28,23,0.008466668617445272
component_04,component_53,3,52,0.008465338808619993
component_36,component_57,35,56,0.008464861503799881
component_27,component_43,26,42,0.008464815592609476
component_57,component_35,56,34,0.008463909006706238
component_18,component_42,17,41,0.008463319246064138
component_11,component_57,10,56,0.008461840223712436
component_35,component_43,34,42,0.008461487926500588
component_58,component_10,57,9,0.008460414053305776
component_21,component_16,20,15,0.008452493476180933
component_47,component_38,46,37,0.008448918066098265
component_41,component_29,40,28,0.008444983120170058
component_49,component_48,48,47,0.00844268247436597
component_06,component_22,5,21,0.008438967744002213
component_19,component_36,18,35,0.008438806586577918
component_57,component_41,56,40,0.008433909340872958
component_58,component_29,57,28,0.008428324645132435
component_55,component_20,54,19,0.008424885939529059
component_19,component_53,18,52,0.008423448253435772
component_53,component_28,52,27,0.008414661630621545
component_33,component_10,32,9,0.00841369139209025
component_47,component_32,46,31,0.008412811897221317
component_11,component_16,10,15,0.008411746740824455
component_60,component_22,59,21,0.008407658867645829
component_38,component_23,37,22,0.008400789455007995
component_07,component_56,6,55,0.008394333075025795
component_36,component_22,35,21,0.008392461889737746
component_51,component_29,50,28,0.008387315180310217
component_31,component_37,30,36,0.008386994833093908
component_31,component_27,30,26,0.008386109920682117
component_07,component_38,6,37,0.008385533730637995
component_05,component_04,4,3,0.008378347778065454
component_51,component_24,50,23,0.008376603711571562
component_54,component_58,53,57,0.008374224165506039
component_53,component_51,52,50,0.008373495002710563
component_35,component_20,34,19,0.008371779075702968
component_15,component_10,14,9,0.008369453320530518
component_21,component_11,20,10,0.008368545488239398
component_52,component_24,51,23,0.008366297831212233
component_55,component_02,54,1,0.008364113544310214
component_32,component_55,31,54,0.008361986221381734
component_04,component_21,3,20,0.008360951001360029
component_08,component_24,7,23,0.008360194930560727
component_21,component_56,20,55,0.008358924827630787
component_02,component_46,1,45,0.008358671045495925
component_14,component_31,13,30,0.008357195595471545
component_43,component_23,42,22,0.008356149057594742
component_05,component_32,4,31,0.008351272423070988
component_29,component_15,28,14,0.008347333832423587
component_34,component_16,33,15,0.008346271592029275
component_46,component_52,45,51,0.008346230141777156
component_23,component_01,22,0,0.008344480865535076
component_48,component_27,47,26,0.008343787570070482
component_14,component_34,13,33,0.008342335342474527
component_31,component_06,30,5,0.008339687882803482
component_33,component_58,32,57,0.008339578839726691
component_59,component_25,58,24,0.008338936587310108
component_32,component_29,31,28,0.008336060867655704
component_01,component_33,0,32,0.008331393854827951
component_07,component_28,6,27,0.008326694095504461
component_18,component_09,17,8,0.008326331330381187
component_32,component_28,31,27,0.00832575562995208
component_19,component_09,18,8,0.008325017335335971
component_14,component_08,13,7,0.008323331728587569
component_04,component_27,3,26,0.008321631224178727
component_40,component_51,39,50,0.008320999441256305
component_45,component_40,44,39,0.00832080772799415
component_25,component_10,24,9,0.008317630238267704
component_03,component_35,2,34,0.008316641642711176
component_45,component_51,44,50,0.008316196919677665
component_53,component_22,52,21,0.008315971506316355
component_43,component_42,42,41,0.008315352433914569
component_32,component_15,31,14,0.008315258057731256
component_30,component_31,29,30,0.008313418526721517
component_34,component_37,33,36,0.008312978476492816
component_03,component_43,2,42,0.00831193706194533
component_16,component_45,15,44,0.008309917656450061
component_05,component_28,4,27,0.00830962079164177
component_28,component_23,27,22,0.008309612511039788
component_57,component_05,56,4,0.008308045744457537
component_32,component_23,31,22,0.008307781190078245
component_43,component_19,42,18,0.008305702401843362
component_50,component_33,49,32,0.008303590102769931
component_55,component_24,54,23,0.00830318740846181
component_48,component_57,47,56,0.008302435985303891
component_48,component_33,47,32,0.008299681223983502
component_25,component_17,24,16,0.008298659357795835
component_26,component_20,25,19,0.008298324459884654
component_20,component_50,19,49,0.008297088923319151
component_09,component_44,8,43,0.008296784785391864
component_08,component_28,7,27,0.008294911325718246
component_33,component_34,32,33,0.008292204770572909
component_32,component_07,31,6,0.008289130174656378
component_52,component_46,51,45,0.008287822640054898
component_23,component_30,22,29,0.008287707898840146
component_49,component_31,48,30,0.00828577887746862
component_30,component_16,29,15,0.008283112925805192
component_55,component_42,54,41,0.008278960657533752
component_52,component_08,51,7,0.008276060318455514
component_31,component_12,30,11,0.008275068375268813
component_42,component_06,41,5,0.008273803927075107
component_44,component_06,43,5,0.00827310939930559
component_16,component_07,15,6,0.008269218442225945
component_34,component_46,33,45,0.00826900387035634
component_44,component_12,43,11,0.008265432259218386
component_12,component_31,11,30,0.00826425308290002
component_39,component_54,38,53,0.008261203771119163
component_23,component_16,22,15,0.008259998651423572
component_06,component_32,5,31,0.008259585922899326
component_11,component_36,10,35,0.008257790937710396
component_43,component_58,42,57,0.008255362571536473
component_27,component_26,26,25,0.008251519136079022
component_34,component_49,33,48,0.008250263722498374
component_24,component_32,23,31,0.008247134433466474
component_35,component_34,34,33,0.008245867701042187
component_43,component_09,42,8,0.008244591062375406
component_23,component_14,22,13,0.008239195190801851
component_25,component_12,24,11,0.008237713032660743
component_48,component_39,47,38,0.008237687487090195
component_05,component_41,4,40,0.00823699612102402
component_01,component_40,0,39,0.008231641281900792
component_15,component_20,14,19,0.008229277760618103
component_41,component_33,40,32,0.008226703886169418
component_26,component_34,25,33,0.00822510210984051
component_11,component_12,10,11,0.008224513986404336
component_15,component_46,14,45,0.008215767493626736
component_56,component_45,55,44,0.008213725980701359
component_35,component_10,34,9,0.008213122421250496
component_13,component_17,12,16,0.008210250484598447
component_31,component_18,30,17,0.008209703003708935
component_04,component_02,3,1,0.008202696970704526
component_28,component_13,27,12,0.008196267389312784
component_43,component_49,42,48,0.008196080295106434
component_46,component_13,45,12,0.008193422215125423
component_37,component_24,36,23,0.00818681643451935
component_29,component_50,28,49,0.008186597020078068
component_40,component_39,39,38,0.008186516623343465
component_52,component_25,51,24,0.008185424992882773
component_04,component_35,3,34,0.008183178575141614
component_32,component_20,31,19,0.008181558577090797
component_16,component_41,15,40,0.008174221176567187
component_09,component_58,8,57,0.008168409984413927
component_40,component_52,39,51,0.008166352145826394
component_43,component_48,42,47,0.008164855866563236
component_40,component_04,39,3,0.008161464174134103
component_18,component_26,17,25,0.008161349158943842
component_33,component_13,32,12,0.008160636852630354
component_11,component_42,10,41,0.008158053098412221
component_03,component_09,2,8,0.008157677803606767
component_59,component_49,58,48,0.008156636501233105
component_18,component_45,17,44,0.008155898105278503
component_51,component_01,50,0,0.00815540851792207
component_08,component_41,7,40,0.008153376243146049
component_51,component_21,50,20,0.0081522637265099
component_52,component_20,51,19,0.00815205803208885
component_16,component_43,15,42,0.008151159352386195
component_02,component_32,1,31,0.008142697917012498
component_10,component_34,9,33,0.00813945750268008
component_15,component_51,14,50,0.008137132115324075
component_45,component_53,44,52,0.008136540253411262
component_36,component_28,35,27,0.008134840368450025
component_50,component_25,49,24,0.008131486496686158
component_45,component_24,44,23,0.008130054969397449
component_12,component_40,11,39,0.00812997875339283
component_31,component_26,30,25,0.008125904819155316
component_13,component_10,12,9,0.008124431965428336
component_20,component_16,19,15,0.008124392119399637
component_48,component_08,47,7,0.008123704601286086
component_56,component_58,55,57,0.008120382589441366
component_34,component_29,33,28,0.008115402459790921
component_60,component_41,59,40,0.008112957937997045
component_34,component_12,33,11,0.008109655097408464
component_18,component_29,17,28,0.008107667127305263
component_12,component_13,11,12,0.008101331898651587
component_46,component_15,45,14,0.008099331495587059
component_21,component_36,20,35,0.008098323692371956
component_27,component_55,26,54,0.008095503660293435
component_37,component_34,36,33,0.008092991832874041
component_25,component_60,24,59,0.008092018026214287
component_27,component_34,26,33,0.008091255907122452
component_20,component_21,19,20,0.008090259983434933
component_48,component_58,47,57,0.008081607019600145
component_19,component_47,18,46,0.00808081326059984
component_52,component_32,51,31,0.008079555501919966
component_45,component_17,44,16,0.008074942751599146
component_52,component_07,51,6,0.00807472627233885
component_19,component_23,18,22,0.008070786144275477
component_38,component_52,37,51,0.008067527288703857
component_49,component_20,48,19,0.008065767901598075
component_60,component_52,59,51,0.008063280425932629
component_33,component_09,32,8,0.008061899902082725
component_16,component_22,15,21,0.008061150907489267
component_27,component_45,26,44,0.008060953131676651
component_43,component_15,42,14,0.008060267729786297
component_09,component_37,8,36,0.008056655218552589
component_25,component_46,24,45,0.008056651079319188
component_52,component_56,51,55,0.00805497568994662
component_50,component_21,49,20,0.008049124922747453
component_17,component_01,16,0,0.008043981901643349
component_13,component_33,12,32,0.008039557637494976
component_23,component_19,22,18,0.008037172607294085
component_22,component_38,21,37,0.008035272027364648
component_34,component_59,33,58,0.00803522723598249
component_18,component_43,17,42,0.008034276486127645
component_39,component_05,38,4,0.00803073999755144
component_57,component_08,56,7,0.00803030858207121
component_40,component_11,39,10,0.008029266789054468
component_47,component_35,46,34,0.00802802597738772
component_32,component_53,31,52,0.008019304765476853
component_43,component_46,42,45,0.0080186805142195
component_56,component_25,55,24,0.008012796068973316
component_14,component_26,13,25,0.008006610996264207
component_57,component_22,56,21,0.008002176690818708
component_56,component_05,55,4,0.008001832990730318
component_09,component_28,8,27,0.007996739994410973
component_41,component_40,40,39,0.00799132521410062
component_47,component_37,46,36,0.007990801999286923
component_02,component_17,1,16,0.007986826638973987
component_34,component_03,33,2,0.007982284977021692
component_47,component_17,46,16,0.007981811768889013
component_34,component_17,33,16,0.0079752780269291
component_51,component_10,50,9,0.007972243683130209
component_01,component_46,0,45,0.0079709560810457
component_36,component_27,35,26,0.007970107765067791
component_18,component_36,17,35,0.007968811876475357
component_08,component_03,7,2,0.007965867407423666
component_39,component_25,38,24,0.007964850447645944
component_41,component_36,40,35,0.007961252145128217
component_45,component_19,44,18,0.007957726215086502
component_19,component_20,18,19,0.00795703259980085
component_60,component_36,59,35,0.007950065353659053
component_20,component_07,19,6,0.007947865934337273
component_21,component_46,20,45,0.007942702872625329
component_55,component_29,54,28,0.007936606111255795
component_52,component_02,51,1,0.007928463563856347
component_05,component_12,4,11,0.007927517478532486
component_46,component_28,45,27,0.0079270967142131
component_56,component_57,55,56,0.007921082258321555
component_07,component_10,6,9,0.007917307357173442
component_26,component_50,25,49,0.007910525389648093
component_07,component_57,6,56,0.00791036537349532
component_40,component_33,39,32,0.007903543372036914
component_20,component_23,19,22,0.00790342624859619
component_05,component_06,4,5,0.007903055241372137
component_15,component_36,14,35,0.007900119211560419
component_15,component_17,14,16,0.007899654870259454
component_48,component_14,47,13,0.007895367669350506
component_32,component_60,31,59,0.00789507478186735
component_39,component_57,38,56,0.007894749034521364
component_10,component_16,9,15,0.007894388320335288
component_13,component_60,12,59,0.00788788930144202
component_32,component_22,31,21,0.007886218306697668
component_18,component_06,17,5,0.007881963916271939
component_38,component_53,37,52,0.007876312404754948
component_44,component_33,43,32,0.007873553971330605
component_33,component_38,32,37,0.007873505209386344
component_22,component_57,21,56,0.00786510873238866
component_05,component_27,4,26,0.007858399982263897
component_06,component_23,5,22,0.007856917164180466
component_20,component_32,19,31,0.007853020424616552
component_49,component_13,48,12,0.007851675122065416
component_07,component_02,6,1,0.007849694118499784
component_21,component_02,20,1,0.007849172145367511
component_39,component_37,38,36,0.007847900384968298
component_51,component_33,50,32,0.007847309924083667
component_41,component_50,40,49,0.007842806957510717
component_28,component_09,27,8,0.007841521907001159
component_03,component_24,2,23,0.007840336779628032
component_27,component_49,26,48,0.007834590308187117
component_12,component_24,11,23,0.007832402596418042
component_55,component_18,54,17,0.00783020181534333
component_08,component_40,7,39,0.007829321965096003
component_33,component_06,32,5,0.007828444727340234
component_45,component_39,44,38,0.007827114645973854
component_31,component_44,30,43,0.007826972569466406
component_46,component_01,45,0,0.007820802129320015
component_52,component_36,51,35,0.007818647838257142
component_38,component_33,37,32,0.00781769065163651
component_28,component_04,27,3,0.007816913937936931
component_40,component_24,39,23,0.007815044296248352
component_47,component_43,46,42,0.00781282368850178
component_40,component_54,39,53,0.0078122171512742256
component_50,component_07,49,6,0.007810835723657483
component_48,component_53,47,52,0.007804184039115203
component_41,component_43,40,42,0.007803265737986731
component_43,component_05,42,4,0.007798358074771805
component_54,component_28,53,27,0.007795192136121898
component_57,component_53,56,52,0.007789826202678984
component_30,component_41,29,40,0.00778852726747381
component_49,component_22,48,21,0.007787653121793969
component_06,component_51,5,50,0.007786324400870903
component_38,component_22,37,21,0.007785384732420297
component_35,component_36,34,35,0.007782633683469875
component_13,component_39,12,38,0.00777964432871503
component_59,component_21,58,20,0.007778566465132641
component_46,component_03,45,2,0.00777674434768727
component_11,component_03,10,2,0.007773952495936598
component_47,component_28,46,27,0.007772174169816459
component_13,component_44,12,43,0.007770115651585918
component_50,component_26,49,25,0.007764123137825152
component_34,component_38,33,37,0.007762289765131047
component_39,component_15,38,14,0.007761071863561675
component_41,component_17,40,16,0.007758263699478629
component_11,component_45,10,44,0.007754467429665901
component_04,component_56,3,55,0.007752925254464582
component_35,component_56,34,55,0.007752465508975348
component_43,component_38,42,37,0.00775168972589757
component_58,component_38,57,37,0.007747968753390566
component_39,component_24,38,23,0.007745117436888549
component_10,component_04,9,3,0.0077450992131540275
component_22,component_60,21,59,0.007744169346930896
component_43,component_18,42,17,0.007743159379517195
component_06,component_04,5,3,0.007742243916565528
component_41,component_58,40,57,0.007741583262955487
component_49,component_04,48,3,0.007736301927824929
component_48,component_50,47,49,0.0077342022397504095
component_47,component_41,46,40,0.007730027922210336
component_02,component_52,1,51,0.00772793351852874
component_42,component_28,41,27,0.0077182628139036424
component_08,component_58,7,57,0.007714188693141555
component_40,component_13,39,12,0.00771285783174136
component_40,component_19,39,18,0.007709983838304346
component_23,component_27,22,26,0.007708875584267361
component_40,component_02,39,1,0.007706510684923895
component_60,component_23,59,22,0.0077010942198523225
component_60,component_17,59,16,0.007697396263234957
component_45,component_02,44,1,0.007694665567065773
component_54,component_50,53,49,0.007693132827226279
component_05,component_45,4,44,0.007691357213861938
component_18,component_07,17,6,0.007691237215674995
component_20,component_48,19,47,0.007690736266516396
component_48,component_38,47,37,0.0076891543524051364
component_38,component_05,37,4,0.007687194823109422
component_10,component_57,9,56,0.007687011764744955
component_48,component_36,47,35,0.007686517860633124
component_22,component_14,21,13,0.007685850038509301
component_33,component_49,32,48,0.007685810433970541
component_55,component_44,54,43,0.007685016561383762
component_57,component_28,56,27,0.00768374251951176
component_50,component_22,49,21,0.007683235891587259
component_07,component_18,6,17,0.007679719741552571
component_38,component_44,37,43,0.007678547183530782
component_07,component_60,6,59,0.00767405052270087
component_54,component_53,53,52,0.00766982852663789
component_25,component_58,24,57,0.007668959844057355
component_09,component_49,8,48,0.00766668868835918
component_17,component_39,16,38,0.007666399632435095
component_30,component_15,29,14,0.0076660190040529486
component_44,component_25,43,24,0.007664538916801966
component_50,component_04,49,3,0.007663797194813693
component_09,component_48,8,47,0.007661172105015268
component_17,component_23,16,22,0.007658504624904694
component_30,component_57,29,56,0.007652126340022214
component_40,component_10,39,9,0.007645127439713129
component_24,component_45,23,44,0.007642236565713834
component_22,component_03,21,2,0.007639139520100979
component_53,component_49,52,48,0.007638820973228988
component_03,component_07,2,6,0.007637542397250563
component_50,component_46,49,45,0.0076370427098879645
component_47,component_31,46,30,0.00763692737448185
component_26,component_59,25,58,0.007631305214354178
component_45,component_11,44,10,0.007629715486983102
component_13,component_02,12,1,0.0076221612567537456
component_45,component_15,44,14,0.007620353781789824
component_02,component_45,1,44,0.0076199485491961205
component_59,component_09,58,8,0.007613780619016186
component_20,component_54,19,53,0.007613666338172287
component_32,component_16,31,15,0.00760800297256381
component_41,component_25,40,24,0.007605737336866092
component_17,component_19,16,18,0.007604677446404473
component_42,component_14,41,13,0.007600712709014967
component_23,component_43,22,42,0.007599309155252421
component_11,component_48,10,47,0.0075981889271719005
component_05,component_21,4,20,0.007597576975880926
component_14,component_33,13,32,0.007590581946870678
component_38,component_25,37,24,0.007588761758240636
component_47,component_26,46,25,0.0075880016099407754
component_33,component_48,32,47,0.007587183179978307
component_41,component_03,40,2,0.0075807768969795575
component_56,component_38,55,37,0.007579994670487977
component_23,component_05,22,4,0.007579825821854236
component_46,component_19,45,18,0.007577956570830047
component_46,component_10,45,9,0.007577944824416427
component_49,component_02,48,1,0.007565523368982419
component_39,component_42,38,41,0.007565168154270108
component_20,component_11,19,10,0.007563707656451868
component_15,component_49,14,48,0.007559811938595118
component_10,component_18,9,17,0.007558469298118098
component_54,component_10,53,9,0.007558194410533403
component_32,component_35,31,34,0.007554557607325485
component_51,component_30,50,29,0.007551249959224293
component_27,component_40,26,39,0.007549004203519338
component_45,component_10,44,9,0.00754646830952499
component_27,component_38,26,37,0.007545301034994623
component_27,component_08,26,7,0.007542770823845135
component_25,component_53,24,52,0.007537689317760332
component_10,component_17,9,16,0.007533307479183016
component_59,component_34,58,33,0.0075313114700303885
component_40,component_18,39,17,0.007530669498914566
component_56,component_42,55,41,0.007528947734047886
component_57,component_46,56,45,0.007527725846578015
component_30,component_20,29,19,0.0075264479870598144
component_59,component_15,58,14,0.007518117377744549
component_40,component_55,39,54,0.007516495496250553
component_43,component_45,42,44,0.00751605395705468
component_05,component_34,4,33,0.007514543749330471
component_60,component_07,59,6,0.007510341665704079
component_31,component_54,30,53,0.007505140465966953
component_28,component_15,27,14,0.007504543624387239
component_22,component_01,21,0,0.007502531813784685
component_39,component_01,38,0,0.007496011857111462
component_13,component_15,12,14,0.007494751771941033
component_48,component_41,47,40,0.007493680095253197
component_51,component_49,50,48,0.0074870719025397214
component_24,component_19,23,18,0.007482343754525722
component_42,component_51,41,50,0.007482082459982831
component_49,component_36,48,35,0.00747913983151971
component_29,component_40,28,39,0.007473214719722954
component_44,component_58,43,57,0.007471513975738642
component_22,component_41,21,40,0.0074688546344297
component_25,component_59,24,58,0.007465127544117323
component_03,component_33,2,32,0.007463341443700422
component_18,component_52,17,51,0.007460353823682819
component_21,component_51,20,50,0.007458520698446769
component_07,component_04,6,3,0.007455960245030369
component_37,component_19,36,18,0.0074546471812082515
component_14,component_60,13,59,0.007452133513527581
component_31,component_58,30,57,0.007450615622753176
component_28,component_05,27,4,0.007446135780891705
component_41,component_57,40,56,0.0074376119350847425
component_41,component_28,40,27,0.007433086099095654
component_58,component_36,57,35,0.007430382361762078
component_54,component_13,53,12,0.007428270981097995
component_10,component_15,9,14,0.007421932718914448
component_53,component_14,52,13,0.007416639476354181
component_46,component_35,45,34,0.007414981672454246
component_09,component_30,8,29,0.007414803240381573
component_41,component_49,40,48,0.007414131762689458
component_47,component_59,46,58,0.007413465957990972
component_37,component_55,36,54,0.0074081146367888095
component_06,component_47,5,46,0.007401943032558478
component_10,component_11,9,10,0.007401593401000994
component_16,component_56,15,55,0.007398157017669327
component_23,component_29,22,28,0.007394715800260521
component_15,component_48,14,47,0.0073934361649321545
component_38,component_31,37,30,0.007388989945070534
component_28,component_34,27,33,0.007388701389238861
component_43,component_04,42,3,0.007388642844472493
component_27,component_30,26,29,0.00738765770131522
component_45,component_41,44,40,0.007381036352911874
component_02,component_04,1,3,0.007379370094739102
component_28,component_36,27,35,0.0073733861250344646
component_17,component_27,16,26,0.007372009842965266
component_07,component_22,6,21,0.00736825329015911
component_47,component_42,46,41,0.007365732496540822
component_28,component_03,27,2,0.00736008143808764
component_45,component_01,44,0,0.007352691751569829
component_14,component_24,13,23,0.00735254654102091
component_45,component_35,44,34,0.007350046854170067
component_09,component_51,8,50,0.007346660270344252
component_12,component_42,11,41,0.007342928641807411
component_03,component_12,2,11,0.007332129893664607
component_20,component_58,19,57,0.007330314789317782
component_37,component_23,36,22,0.007328339500022096
component_42,component_05,41,4,0.007327179766925873
component_41,component_06,40,5,0.00732046901341743
component_28,component_53,27,52,0.007319313230149671
component_49,component_10,48,9,0.007319207492849422
component_12,component_11,11,10,0.007311603224782637
component_29,component_31,28,30,0.007308229393265808
component_47,component_04,46,3,0.007304737136341721
component_31,component_51,30,50,0.007300377444689143
component_58,component_16,57,15,0.0073002275290949825
component_34,component_04,33,3,0.007297989003791194
component_59,component_55,58,54,0.007296301626463109
component_21,component_22,20,21,0.00729524692806649
component_45,component_13,44,12,0.007289163787219
component_44,component_34,43,33,0.00728715377257938
component_18,component_47,17,46,0.007279616367769304
component_11,component_39,10,38,0.007279030870032344
component_10,component_37,9,36,0.007273493446085855
component_51,component_11,50,10,0.0072716180864027535
component_02,component_10,1,9,0.007267617222137979
component_40,component_01,39,0,0.0072571878945382196
component_07,component_09,6,8,0.007253290603474127
component_58,component_25,57,24,0.007250213895821034
component_04,component_60,3,59,0.007247022868257069
component_55,component_50,54,49,0.007239391958167474
component_23,component_55,22,54,0.007238092084135506
component_55,component_28,54,27,0.007237895188478838
component_31,component_03,30,2,0.007236944442566173
component_25,component_48,24,47,0.007235360897838383
component_22,component_48,21,47,0.007230136357133432
component_39,component_51,38,50,0.007229171718362792
component_43,component_44,42,43,0.00722889896807688
component_60,component_08,59,7,0.007226157732128868
component_56,component_53,55,52,0.007224515428644107
component_28,component_26,27,25,0.00722164864225272
component_41,component_47,40,46,0.007220099679696723
component_42,component_13,41,12,0.007219319201429819
component_04,component_01,3,0,0.007218075186284256
component_20,component_56,19,55,0.007217012863759642
component_26,component_53,25,52,0.0072105610659827235
component_26,component_07,25,6,0.007206715390278173
component_33,component_14,32,13,0.007203556636547148
component_43,component_17,42,16,0.007203342668451462
component_27,component_48,26,47,0.007196706956761112
component_42,component_29,41,28,0.00719634152625348
component_55,component_21,54,20,0.007196110466920924
component_37,component_30,36,29,0.0071911214732534035
component_27,component_53,26,52,0.007184168342567077
component_17,component_25,16,24,0.0071834200164477835
component_04,component_44,3,43,0.007180333081978851
component_09,component_03,8,2,0.007178179671608831
component_47,component_09,46,8,0.007177395047827773
component_13,component_22,12,21,0.00716915772072646
component_51,component_32,50,31,0.007165809051740801
component_07,component_58,6,57,0.0071649424316326815
component_53,component_10,52,9,0.007164570192905728
component_58,component_23,57,22,0.007163419987181285
component_37,component_49,36,48,0.0071585947621111146
component_52,component_51,51,50,0.007151484469673619
component_07,component_14,6,13,0.007151356658502639
component_34,component_44,33,43,0.007145937104312328
component_08,component_23,7,22,0.007139052623642783
component_01,component_03,0,2,0.007132284521595089
component_17,component_35,16,34,0.00712343081784006
component_23,component_03,22,2,0.00711487174714609
component_27,component_60,26,59,0.007109727674169619
component_24,component_06,23,5,0.007102891142287682
component_45,component_37,44,36,0.007102487743757102
component_55,component_53,54,52,0.007087974018357812
component_46,component_36,45,35,0.007083183531742865
component_23,component_20,22,19,0.007080035864820644
component_37,component_26,36,25,0.007077758634341347
component_37,component_08,36,7,0.007077285071018569
component_09,component_04,8,3,0.007074823259221041
component_35,component_01,34,0,0.007063695156245053
component_45,component_03,44,2,0.007061719234738195
component_37,component_48,36,47,0.007057738960605242
component_32,component_30,31,29,0.007052655419129028
component_39,component_55,38,54,0.007038667009401589
component_06,component_41,5,40,0.007035338793919266
component_11,component_32,10,31,0.00703061024371987
component_29,component_45,28,44,0.007030130567977633
component_58,component_19,57,18,0.007023734565370976
component_53,component_40,52,39,0.007022531356779105
component_50,component_32,49,31,0.007016730111561564
component_46,component_32,45,31,0.007015467008395504
component_39,component_07,38,6,0.00701516379194711
component_55,component_17,54,16,0.007012332614072747
component_52,component_18,51,17,0.007008403917371897
component_21,component_14,20,13,0.007001857512799248
component_23,component_59,22,58,0.006971786602166574
component_17,component_21,16,20,0.006970144342986817
component_50,component_19,49,18,0.00696919306476218
component_09,component_05,8,4,0.00696803272343427
component_09,component_50,8,49,0.006959001459466485
component_35,component_14,34,13,0.00695480396578585
component_10,component_19,9,18,0.006952046017659974
component_18,component_60,17,59,0.006949873032801257
component_56,component_27,55,26,0.006948294040868497
component_21,component_26,20,25,0.006947089750694246
component_19,component_21,18,20,0.0069466636100026236
component_01,component_11,0,10,0.006944463859655414
component_24,component_42,23,41,0.006931630106705278
component_07,component_43,6,42,0.006930719599712365
component_21,component_03,20,2,0.006925458926930084
component_55,component_59,54,58,0.006921220343856671
component_41,component_45,40,44,0.006902043305960781
component_18,component_04,17,3,0.0068977742567684075
component_16,component_24,15,23,0.006897385004588585
component_41,component_30,40,29,0.006892996391542283
component_15,component_05,14,4,0.006878505549523517
component_34,component_19,33,18,0.006876942856308688
component_59,component_46,58,45,0.006876814193080172
component_18,component_20,17,19,0.006876016829260756
component_18,component_48,17,47,0.006875816744452923
component_19,component_10,18,9,0.006863045821676295
component_52,component_09,51,8,0.006854664238318264
component_39,component_13,38,12,0.006853244013242055
component_25,component_43,24,42,0.006852911102667392
component_45,component_48,44,47,0.006849584053275848
component_43,component_33,42,32,0.006842094987880465
component_32,component_48,31,47,0.006837524035602893
