source,target,source_index,target_index,total_effect
component_31,component_30,30,29,1.5150726297819517e-05
component_31,component_32,30,31,0.009436249169533686
component_31,component_33,30,32,0.00010949719523127436
component_31,component_34,30,33,1.5043090621397813e-05
component_31,component_35,30,34,5.113460003848295e-07
component_31,component_36,30,35,0.0004195586725412976
component_31,component_37,30,36,0.0003306189338301927
component_31,component_38,30,37,0.000212518948682121
component_31,component_39,30,38,2.658080343625606e-06
component_31,component_40,30,39,0.010764048790944123
component_31,component_41,30,40,0.00030536436661471675
component_31,component_42,30,41,9.533443927102649e-05
component_31,component_43,30,42,5.804797047534984e-06
component_31,component_44,30,43,3.232808012381823e-05
component_31,component_45,30,44,7.429106266560989e-06
component_31,component_46,30,45,0.0001832107582559296
component_31,component_47,30,46,1.222911833919457e-06
component_31,component_48,30,47,7.204879034202604e-07
component_31,component_49,30,48,6.069337084222461e-07
component_31,component_50,30,49,0.00012769201895090524
component_31,component_51,30,50,0.0005985986887385752
component_31,component_52,30,51,1.8153265312065724e-05
component_31,component_53,30,52,0.016552372778189207
component_31,component_54,30,53,5.760063512108153e-06
component_31,component_55,30,54,1.525334492299542e-05
component_31,component_56,30,55,0.00020117554256628725
component_31,component_57,30,56,0.0002287147080024671
component_31,component_58,30,57,5.007452249463008e-08
component_31,component_59,30,58,2.968029045050161e-06
component_31,component_60,30,59,0.00028053964797017004
component_32,component_01,31,0,3.701867026378305e-05
component_32,component_02,31,1,0.00022240794979753865
component_32,component_03,31,2,0.0003320785773755827
component_32,component_04,31,3,0.00017355502729463158
component_32,component_05,31,4,0.0005528270095369015
component_32,component_06,31,5,0.00017714073955150933
component_32,component_07,31,6,1.7255722643903718e-05
component_32,component_08,31,7,1.2540273891302943e-05
component_32,component_09,31,8,2.4691129784149283e-05
component_32,component_10,31,9,2.774211488954762e-05
component_32,component_11,31,10,5.090057149523306e-06
component_32,component_12,31,11,0.012183244644915688
component_32,component_13,31,12,1.5118571406649158e-05
component_32,component_14,31,13,2.6175448492590836e-05
component_32,component_15,31,14,0.0006217762868355931
component_32,component_16,31,15,1.1642021946211414e-05
component_32,component_17,31,16,8.038650827166138e-06
component_32,component_18,31,17,0.0005614914625920713
component_32,component_19,31,18,0.00010601697539363885
component_32,component_20,31,19,0.00030502081628735897
component_32,component_21,31,20,0.0005946728482673871
component_32,component_22,31,21,2.9161674327204525e-06
component_32,component_23,31,22,0.00035618892577555795
component_32,component_24,31,23,4.1642815317277175e-06
component_32,component_25,31,24,0.00012890414932215072
component_32,component_26,31,25,3.2979896396847955e-05
component_32,component_27,31,26,0.0005784812188796571
component_32,component_28,31,27,1.275921035704811e-05
component_32,component_29,31,28,0.0004278005676523279
component_32,component_30,31,29,0.00019872893115338125
component_32,component_31,31,30,4.449786454889652e-05
component_32,component_33,31,32,0.011157068814024416
component_32,component_34,31,33,0.0002887042034175224
component_32,component_35,31,34,8.721800982392405e-06
component_32,component_36,31,35,0.0004346524993824583
component_32,component_37,31,36,1.8955793164616056e-05
component_32,component_38,31,37,2.1816575023654878e-05
component_32,component_39,31,38,2.5910002356354496e-05
component_32,component_40,31,39,5.6584013045225455e-05
component_32,component_41,31,40,1.733817752015523e-05
component_32,component_42,31,41,0.0094972522690824
component_32,component_43,31,42,3.466347689353671e-05
component_32,component_44,31,43,0.00034185462488492435
component_32,component_45,31,44,7.035919652966989e-06
component_32,component_46,31,45,0.0002919149425919124
component_32,component_47,31,46,1.549754864542314e-05
component_32,component_48,31,47,2.0259314302028546e-05
component_32,component_49,31,48,1.8422464943559453e-06
component_32,component_50,31,49,0.011078869408603625
component_32,component_51,31,50,0.00018274239918007157
component_32,component_52,31,51,2.495209545130041e-05
component_32,component_53,31,52,0.00019066571713192282
component_32,component_54,31,53,5.461183276607755e-05
component_32,component_55,31,54,0.0001808360174883733
component_32,component_56,31,55,2.847303523411701e-05
component_32,component_57,31,56,0.022731492579048215
component_32,component_58,31,57,1.186537101557628e-06
component_32,component_59,31,58,0.00012825627531875557
component_32,component_60,31,59,2.9988715802176472e-05
component_33,component_01,32,0,0.00025821577563647156
component_33,component_02,32,1,0.0004372742427339958
component_33,component_03,32,2,2.579025957101398e-05
component_33,component_04,32,3,1.8004739564391115e-05
component_33,component_05,32,4,0.000535946972973897
component_33,component_06,32,5,2.9444054306605745e-07
component_33,component_07,32,6,1.1051661141319952e-05
component_33,component_08,32,7,0.0004250797256603298
component_33,component_09,32,8,3.2620085321205846e-05
component_33,component_10,32,9,0.000482012601601623
component_33,component_11,32,10,0.0002747726909426609
component_33,component_12,32,11,0.011691872456755702
component_33,component_13,32,12,4.774979753838868e-07
component_33,component_14,32,13,0.00025328948519996627
component_33,component_15,32,14,0.0005967046939130399
component_33,component_16,32,15,2.2889273225423596e-05
component_33,component_17,32,16,0.0006564469718540653
component_33,component_18,32,17,3.543951487208707e-05
component_33,component_19,32,18,0.0004100026226476232
component_33,component_20,32,19,0.00028984287539640755
component_33,component_21,32,20,0.0004353121374784096
component_33,component_22,32,21,1.845560125110979e-05
component_33,component_23,32,22,0.00035982049618795537
component_33,component_24,32,23,3.4476662161430163e-06
component_33,component_25,32,24,4.424084150426823e-05
component_33,component_26,32,25,4.7099558866267463e-05
component_33,component_27,32,26,0.0005556727671609177
component_33,component_28,32,27,1.2889298541899225e-05
component_33,component_29,32,28,7.350922618644766e-06
component_33,component_30,32,29,0.017079861188923576
component_33,component_31,32,30,5.735130737186179e-05
component_33,component_32,32,31,1.8549854253824564e-05
component_33,component_34,32,33,0.024170272337967112
component_33,component_35,32,34,8.607614729361975e-06
component_33,component_36,32,35,0.0003885753135883843
component_33,component_37,32,36,6.927164544355482e-06
component_33,component_38,32,37,0.0002535829855285293
component_33,component_39,32,38,2.9012124012208373e-05
component_33,component_40,32,39,5.7876566122691877e-05
component_33,component_41,32,40,0.00024698641613148716
component_33,component_42,32,41,4.657495900374903e-06
component_33,component_43,32,42,0.000465256086142258
component_33,component_44,32,43,0.00032976824762014106
component_33,component_45,32,44,0.00026140571214984754
component_33,component_46,32,45,0.025351457789086988
component_33,component_47,32,46,7.06575050368933e-05
component_33,component_48,32,47,1.3953972039521974e-05
component_33,component_49,32,48,2.0998955554788354e-06
component_33,component_50,32,49,3.2518476528294413e-05
component_33,component_51,32,50,1.8802488530246825e-05
component_33,component_52,32,51,3.18516979681202e-05
component_33,component_53,32,52,0.016925517853408473
component_33,component_54,32,53,0.0004521139923777551
component_33,component_55,32,54,2.2258502612104784e-06
component_33,component_56,32,55,2.6797486856349938e-05
component_33,component_57,32,56,0.00030405322408586226
component_33,component_58,32,57,1.2972389585909877e-06
component_33,component_59,32,58,1.2064870556780442e-05
component_33,component_60,32,59,6.102735172190604e-06
component_34,component_01,33,0,0.00027498875222892617
component_34,component_02,33,1,0.01764988477020455
component_34,component_03,33,2,9.828071855088313e-05
component_34,component_04,33,3,0.0003390467287278093
component_34,component_05,33,4,1.8846123035533437e-05
component_34,component_06,33,5,7.561362048149123e-07
component_34,component_07,33,6,0.00041672358689657184
component_34,component_08,33,7,0.0005151981241813598
component_34,component_09,33,8,0.0010448222156425506
component_34,component_10,33,9,0.019468242597072284
component_34,component_11,33,10,2.0916132058384523e-05
component_34,component_12,33,11,0.0004061901445461927
component_34,component_13,33,12,2.462428634473138e-06
component_34,component_14,33,13,0.00030375744590263885
component_34,component_15,33,14,2.1367916281538393e-05
component_34,component_16,33,15,0.0009238893934766084
component_34,component_17,33,16,6.617440012386168e-06
component_34,component_18,33,17,4.831928609212244e-05
component_34,component_19,33,18,0.000523647397429917
component_34,component_20,33,19,0.011906300972577399
component_34,component_21,33,20,0.017672097619663166
component_34,component_22,33,21,3.189011246250485e-05
component_34,component_23,33,22,3.530181545400217e-05
component_34,component_24,33,23,1.5583107193633045e-05
component_34,component_25,33,24,0.0007545150180081969
component_34,component_26,33,25,0.0006514094285551646
component_34,component_27,33,26,5.7161693470546304e-05
component_34,component_28,33,27,1.2645628675359953e-06
component_34,component_29,33,28,5.112924279449128e-05
component_34,component_30,33,29,8.407760437755117e-05
component_34,component_31,33,30,7.533057956905827e-05
component_34,component_32,33,31,7.573079052061719e-06
component_34,component_33,33,32,2.1553337049974713e-06
component_34,component_35,33,34,9.031576206144005e-06
component_34,component_36,33,35,4.275506198152095e-05
component_34,component_37,33,36,1.3512192416518095e-05
component_34,component_38,33,37,0.0012661911706968014
component_34,component_39,33,38,2.7985109684714714e-05
component_34,component_40,33,39,1.568587412140696e-05
component_34,component_41,33,40,0.00020374050191101435
component_34,component_42,33,41,3.949308078105242e-05
component_34,component_43,33,42,9.456828667108791e-06
component_34,component_44,33,43,6.683689892123237e-05
component_34,component_45,33,44,5.788041971281636e-05
component_34,component_46,33,45,4.247629461481035e-05
component_34,component_47,33,46,0.0018781952491317795
component_34,component_48,33,47,4.338670720016195e-05
component_34,component_49,33,48,3.679559562046683e-05
component_34,component_50,33,49,5.2030024168208235e-05
component_34,component_51,33,50,0.0007273103892992116
component_34,component_52,33,51,0.0012824688158437267
component_34,component_53,33,52,0.020450152820346904
component_34,component_54,33,53,0.0012709693441193208
component_34,component_55,33,54,3.5084444566592535e-05
component_34,component_56,33,55,4.7701140762093086e-05
component_34,component_57,33,56,0.000374486550411946
component_34,component_58,33,57,4.5438226510551365e-05
component_34,component_59,33,58,4.0531851323602104e-05
component_34,component_60,33,59,0.00019470783383029373
component_35,component_01,34,0,0.000738759386656866
component_35,component_02,34,1,0.009023413117750696
component_35,component_03,34,2,0.00044533538590803626
component_35,component_04,34,3,9.536637345410045e-06
component_35,component_05,34,4,0.0004337891262182397
component_35,component_06,34,5,1.2078794912506155e-05
component_35,component_07,34,6,0.007945431563002734
component_35,component_08,34,7,1.4904487648078143e-06
component_35,component_09,34,8,0.000542987282381713
component_35,component_10,34,9,0.00043927226945575935
component_35,component_11,34,10,0.0003879890045688053
component_35,component_12,34,11,0.009592429892306811
component_35,component_13,34,12,4.1227534727811415e-07
component_35,component_14,34,13,2.0610534798440698e-05
component_35,component_15,34,14,0.0004902703924352686
component_35,component_16,34,15,0.00047233371667791056
component_35,component_17,34,16,6.168974979094801e-06
component_35,component_18,34,17,5.0308726777955655e-05
component_35,component_19,34,18,1.7303406330077095e-05
component_35,component_20,34,19,2.6443358579654214e-05
component_35,component_21,34,20,3.6285796519856057e-06
component_35,component_22,34,21,0.00028110750227274055
component_35,component_23,34,22,0.015563392552153587
component_35,component_24,34,23,6.837118271100813e-06
component_35,component_25,34,24,2.24930663335292e-05
component_35,component_26,34,25,0.0001382853631763782
component_35,component_27,34,26,0.0008402125647726424
component_35,component_28,34,27,0.0005575035748510909
component_35,component_29,34,28,1.6378999031947358e-06
component_35,component_30,34,29,2.036910585517819e-05
component_35,component_31,34,30,7.569328810778792e-05
component_35,component_32,34,31,2.574311018551469e-06
component_35,component_33,34,32,2.7880779815605165e-06
component_35,component_34,34,33,0.00013273120151517144
component_35,component_36,34,35,2.19918317880294e-05
component_35,component_37,34,36,2.5491461571263438e-06
component_35,component_38,34,37,0.00033488238216573466
component_35,component_39,34,38,2.968189974575648e-05
component_35,component_40,34,39,5.105183502409926e-05
component_35,component_41,34,40,1.2649625280799112e-06
component_35,component_42,34,41,0.0001662020875137896
component_35,component_43,34,42,4.286603517296447e-05
component_35,component_44,34,43,0.0002826343824351543
component_35,component_45,34,44,2.5059642254754965e-05
component_35,component_46,34,45,0.0001932757827278486
component_35,component_47,34,46,5.570293900744765e-05
component_35,component_48,34,47,2.2224905233685794e-05
component_35,component_49,34,48,4.275822061122384e-05
component_35,component_50,34,49,0.0001741149488383115
component_35,component_51,34,50,7.562441284711584e-06
component_35,component_52,34,51,0.0004579136852615918
component_35,component_53,34,52,2.1466782394634415e-05
component_35,component_54,34,53,0.0008834690552777828
component_35,component_55,34,54,1.4294401526712149e-05
component_35,component_56,34,55,0.0114713303507541
component_35,component_57,34,56,6.585529514841398e-07
component_35,component_58,34,57,2.342381888966318e-05
component_35,component_59,34,58,0.00029049310702853974
component_35,component_60,34,59,2.5929557648654753e-05
component_36,component_01,35,0,3.008900762685221e-06
component_36,component_02,35,1,0.00015548746818277678
component_36,component_03,35,2,0.008304231802238018
component_36,component_04,35,3,0.0001277980074224248
component_36,component_05,35,4,1.2245728429082524e-05
component_36,component_06,35,5,0.00012714177306374667
component_36,component_07,35,6,5.581682256796783e-06
component_36,component_08,35,7,2.4941018617714444e-06
component_36,component_09,35,8,2.060796423662029e-05
component_36,component_10,35,9,0.00031100846984914385
component_36,component_11,35,10,4.976659721902899e-07
component_36,component_12,35,11,0.00023255691860926513
component_36,component_13,35,12,5.9293765313667306e-06
component_36,component_14,35,13,0.00031739557334565995
component_36,component_15,35,14,1.1992745613403269e-05
component_36,component_16,35,15,8.139045922560674e-06
component_36,component_17,35,16,0.00014183073749429717
component_36,component_18,35,17,0.0005602122790045698
component_36,component_19,35,18,8.272997077025742e-07
component_36,component_20,35,19,0.0005474225465090392
component_36,component_21,35,20,0.00022159810559197536
component_36,component_22,35,21,2.227701876413381e-06
component_36,component_23,35,22,2.7213442564786344e-05
component_36,component_24,35,23,1.5906073168136876e-05
component_36,component_25,35,24,2.0788630315161544e-05
component_36,component_26,35,25,1.1740470896584138e-05
component_36,component_27,35,26,0.0001799087705187859
component_36,component_28,35,27,9.748254734970274e-07
component_36,component_29,35,28,0.00015917950104217117
component_36,component_30,35,29,0.00018133436257147548
component_36,component_31,35,30,1.7360653384318922e-05
component_36,component_32,35,31,0.00012015509630410846
component_36,component_33,35,32,0.00015611520975846764
component_36,component_34,35,33,2.083561972415525e-05
component_36,component_35,35,34,2.6620302179930685e-06
component_36,component_37,35,36,0.012542520698589256
component_36,component_38,35,37,3.867658025484934e-05
component_36,component_39,35,38,1.2279764918754557e-06
component_36,component_40,35,39,0.00024793315904596264
component_36,component_41,35,40,0.01407406070229026
component_36,component_42,35,41,0.006823676502300483
component_36,component_43,35,42,0.0007338241653286731
component_36,component_44,35,43,0.00022376107942406428
component_36,component_45,35,44,0.00014270395171295903
component_36,component_46,35,45,1.7168145601259537e-05
component_36,component_47,35,46,4.589160395428214e-05
component_36,component_48,35,47,2.653241899018678e-05
component_36,component_49,35,48,7.183211741422132e-06
component_36,component_50,35,49,4.679972342752971e-06
component_36,component_51,35,50,2.2497510968877827e-05
component_36,component_52,35,51,0.0002517120799771436
component_36,component_53,35,52,8.603330055034366e-06
component_36,component_54,35,53,1.9955743647562164e-05
component_36,component_55,35,54,1.0034484123422563e-05
component_36,component_56,35,55,4.9594589855010274e-05
component_36,component_57,35,56,0.008022042760386025
component_36,component_58,35,57,8.066793282190191e-07
component_36,component_59,35,58,4.972354895409283e-06
component_36,component_60,35,59,0.0004750988203194336
component_37,component_01,36,0,0.00010851682539919656
component_37,component_02,36,1,1.5896660113719273e-05
component_37,component_03,36,2,7.2896035058274495e-06
component_37,component_04,36,3,6.590598158645193e-06
component_37,component_05,36,4,0.00015818807989123243
component_37,component_06,36,5,2.570529858698804e-07
component_37,component_07,36,6,4.051133542536713e-06
component_37,component_08,36,7,1.3177591738729337e-05
component_37,component_09,36,8,1.1977610558452466e-06
component_37,component_10,36,9,3.152035413003491e-05
component_37,component_11,36,10,3.662320520131457e-06
component_37,component_12,36,11,0.0005942213688442076
component_37,component_13,36,12,3.018433793230963e-07
component_37,component_14,36,13,0.0001716866417644935
component_37,component_15,36,14,3.967478451751136e-05
component_37,component_16,36,15,8.321162354306792e-07
component_37,component_17,36,16,0.011273224621180763
component_37,component_18,36,17,8.71368417481115e-06
component_37,component_19,36,18,6.637935459223574e-06
component_37,component_20,36,19,1.0468747868619549e-05
component_37,component_21,36,20,9.99945822356082e-06
component_37,component_22,36,21,2.8175590573191682e-05
component_37,component_23,36,22,0.00016414128155594064
component_37,component_24,36,23,0.0002887367135884532
component_37,component_25,36,24,0.0001678945903026425
component_37,component_26,36,25,1.0241876860129334e-05
component_37,component_27,36,26,0.013427519771242395
component_37,component_28,36,27,5.879781734054745e-06
component_37,component_29,36,28,7.106270371731848e-06
component_37,component_30,36,29,0.00021774772815964154
component_37,component_31,36,30,1.9943637775813822e-05
component_37,component_32,36,31,0.0002234337747274505
component_37,component_33,36,32,0.012071277563971656
component_37,component_34,36,33,0.000537235801751186
component_37,component_35,36,34,0.00018730482921088925
component_37,component_36,36,35,6.190141520950285e-06
component_37,component_38,36,37,0.00013568188400200242
component_37,component_39,36,38,1.1826969626682275e-05
component_37,component_40,36,39,1.7433651687078447e-05
component_37,component_41,36,40,3.2857770212631388e-06
component_37,component_42,36,41,8.712691967203178e-06
component_37,component_43,36,42,6.435126924163935e-06
component_37,component_44,36,43,0.01647013919093816
component_37,component_45,36,44,0.0004019695701894416
component_37,component_46,36,45,0.000317112944679561
component_37,component_47,36,46,0.00031112720676808124
component_37,component_48,36,47,3.5053589844256563e-06
component_37,component_49,36,48,0.0005384699360203764
component_37,component_50,36,49,0.00016171488532523815
component_37,component_51,36,50,3.0906282266017367e-06
component_37,component_52,36,51,0.019045097443613802
component_37,component_53,36,52,0.00021257473286813086
component_37,component_54,36,53,3.556861423688071e-05
component_37,component_55,36,54,0.000230565383535356
component_37,component_56,36,55,1.2634579765632117e-05
component_37,component_57,36,56,9.04775749629936e-06
component_37,component_58,36,57,5.3788215706532824e-08
component_37,component_59,36,58,4.399489994669581e-06
component_37,component_60,36,59,8.907330996848187e-06
component_38,component_01,37,0,7.470021419936612e-06
component_38,component_02,37,1,1.2188954956313285e-05
component_38,component_03,37,2,0.043858561568056405
component_38,component_04,37,3,0.017541496906853714
component_38,component_05,37,4,4.188570698088904e-05
component_38,component_06,37,5,6.419843537314519e-07
component_38,component_07,37,6,7.987316049472183e-06
component_38,component_08,37,7,2.118855186949406e-06
component_38,component_09,37,8,0.0005291897611665936
component_38,component_10,37,9,0.0016679821539452122
component_38,component_11,37,10,0.00021153462438847502
component_38,component_12,37,11,0.000554905887821877
component_38,component_13,37,12,4.016690433819977e-06
component_38,component_14,37,13,0.001649657623482466
component_38,component_15,37,14,2.832699939861104e-05
component_38,component_16,37,15,6.380351117482945e-07
component_38,component_17,37,16,0.0005059200037054086
component_38,component_18,37,17,0.025728877365529496
component_38,component_19,37,18,1.6224907211529182e-05
component_38,component_20,37,19,0.001830363237015846
component_38,component_21,37,20,5.3154090531413576e-05
component_38,component_22,37,21,0.0001877117607169461
component_38,component_23,37,22,0.00012295686565082762
component_38,component_24,37,23,7.630368179117819e-05
component_38,component_25,37,24,9.827069194068591e-05
component_38,component_26,37,25,6.338156745943711e-05
component_38,component_27,37,26,2.935059011047247e-05
component_38,component_28,37,27,4.404495480218175e-06
component_38,component_29,37,28,5.619988482260101e-05
component_38,component_30,37,29,0.000714771220223453
component_38,component_31,37,30,7.839499889005656e-05
component_38,component_32,37,31,0.0007228312159018607
component_38,component_33,37,32,2.175790636453717e-05
component_38,component_34,37,33,0.0006332595915807867
component_38,component_35,37,34,1.2928391726933362e-06
component_38,component_36,37,35,0.0002951676869749384
component_38,component_37,37,36,2.9368854664139605e-05
component_38,component_39,37,38,1.0955763461823464e-05
component_38,component_40,37,39,4.3883327271950256e-05
component_38,component_41,37,40,4.5110373107207375e-05
component_38,component_42,37,41,3.0650312010395974e-05
component_38,component_43,37,42,0.004230481402820889
component_38,component_44,37,43,0.0014153927749713387
component_38,component_45,37,44,0.01802012443291057
component_38,component_46,37,45,0.019519143099636704
component_38,component_47,37,46,0.0007226995729130216
component_38,component_48,37,47,0.00012956006276594617
component_38,component_49,37,48,4.972422928876881e-07
component_38,component_50,37,49,4.271520694620245e-05
component_38,component_51,37,50,6.280120720467216e-05
component_38,component_52,37,51,2.4189566186710064e-06
component_38,component_53,37,52,4.226695297707795e-05
component_38,component_54,37,53,0.0006403570984673074
component_38,component_55,37,54,0.0009536635104282954
component_38,component_56,37,55,0.00048591895095254854
component_38,component_57,37,56,3.208925349185772e-05
component_38,component_58,37,57,1.2850673701361576e-05
component_38,component_59,37,58,9.390279442273728e-06
component_38,component_60,37,59,0.002525028390694885
component_39,component_01,38,0,2.0421231116913937e-05
component_39,component_02,38,1,9.175212672325653e-05
component_39,component_03,38,2,0.0005320429833504547
component_39,component_04,38,3,0.010998405700933165
component_39,component_05,38,4,1.5135922489970857e-05
component_39,component_06,38,5,1.4257790308844846e-07
component_39,component_07,38,6,0.0002972364348783623
component_39,component_08,38,7,0.0002588385853132676
component_39,component_09,38,8,8.66759962311724e-06
component_39,component_10,38,9,0.00034815507499191676
component_39,component_11,38,10,0.00013911254463515603
component_39,component_12,38,11,0.00010664034376338592
component_39,component_13,38,12,2.1724291857730928e-07
component_39,component_14,38,13,4.418396768569587e-05
component_39,component_15,38,14,0.0003185491598119384
component_39,component_16,38,15,4.802797174723762e-06
component_39,component_17,38,16,1.7354547524413917e-05
component_39,component_18,38,17,8.898007155702516e-06
component_39,component_19,38,18,4.604727452444058e-06
component_39,component_20,38,19,4.205218400140391e-05
component_39,component_21,38,20,1.8567686395103897e-06
component_39,component_22,38,21,0.0004723191134495544
component_39,component_23,38,22,0.00016485668199114634
component_39,component_24,38,23,6.018737658230468e-06
component_39,component_25,38,24,0.0003851870281093032
component_39,component_26,38,25,1.3593892046361315e-05
component_39,component_27,38,26,1.2492233719314864e-05
component_39,component_28,38,27,5.905408428153778e-06
component_39,component_29,38,28,1.7273889576940961e-06
component_39,component_30,38,29,0.00043742750037299407
component_39,component_31,38,30,0.0006388650017609386
component_39,component_32,38,31,6.860705343248552e-06
component_39,component_33,38,32,0.00012301126985946815
component_39,component_34,38,33,3.355416669503046e-05
component_39,component_35,38,34,0.010042890874530537
component_39,component_36,38,35,9.265711440028905e-06
component_39,component_37,38,36,0.00025097623314238526
component_39,component_38,38,37,0.00023119448696252995
component_39,component_40,38,39,1.2725617567663628e-05
component_39,component_41,38,40,6.9057688049870694e-06
component_39,component_42,38,41,2.5459127423177618e-06
component_39,component_43,38,42,5.716928092715941e-05
component_39,component_44,38,43,0.0005163532965438962
component_39,component_45,38,44,1.516166578159798e-05
component_39,component_46,38,45,0.000557104869482836
component_39,component_47,38,46,3.4446214536675265e-05
component_39,component_48,38,47,9.843149940985886e-06
component_39,component_49,38,48,0.01803186540676646
component_39,component_50,38,49,0.0004423914045696308
component_39,component_51,38,50,0.014717264352073735
component_39,component_52,38,51,9.479221311393214e-06
component_39,component_53,38,52,1.408445995271894e-05
component_39,component_54,38,53,2.8800123769615876e-05
component_39,component_55,38,54,0.0006115539953409275
component_39,component_56,38,55,0.00011914284800302276
component_39,component_57,38,56,7.730634998285642e-06
component_39,component_58,38,57,3.187185594039921e-07
component_39,component_59,38,58,0.013835395175289221
component_39,component_60,38,59,5.262838451307533e-05
component_40,component_01,39,0,3.852379287899788e-05
component_40,component_02,39,1,7.991519786658961e-06
component_40,component_03,39,2,0.00033795226223730097
component_40,component_04,39,3,0.00019464175626573014
component_40,component_05,39,4,0.0005253628045750494
component_40,component_06,39,5,5.008430756371496e-06
component_40,component_07,39,6,0.0002442306914237986
component_40,component_08,39,7,5.412328853793229e-06
component_40,component_09,39,8,1.212674679180973e-06
component_40,component_10,39,9,2.317292233688907e-05
component_40,component_11,39,10,1.212702988933956e-05
component_40,component_12,39,11,0.0115337570866714
component_40,component_13,39,12,3.903013149256541e-07
component_40,component_14,39,13,0.00013709860987716144
component_40,component_15,39,14,0.0005890097753607823
component_40,component_16,39,15,4.1831889923251306e-07
component_40,component_17,39,16,0.00033620299020223083
component_40,component_18,39,17,2.324696259225681e-05
component_40,component_19,39,18,4.8653398203162066e-06
component_40,component_20,39,19,0.00022374824032291469
component_40,component_21,39,20,0.010671322338151221
component_40,component_22,39,21,1.0500484127788342e-05
component_40,component_23,39,22,0.00034821361005485976
component_40,component_24,39,23,1.3792711557084853e-05
component_40,component_25,39,24,1.3532479709348743e-05
component_40,component_26,39,25,3.0886863375028834e-05
component_40,component_27,39,26,0.0009526794213630981
component_40,component_28,39,27,1.2473522836801106e-05
component_40,component_29,39,28,1.0585934553146524e-05
component_40,component_30,39,29,2.122128243718647e-05
component_40,component_31,39,30,0.011434233294457192
component_40,component_32,39,31,0.00012179126579333431
component_40,component_33,39,32,0.0003611492014501109
component_40,component_34,39,33,2.2381022348276053e-05
component_40,component_35,39,34,1.3852317325017793e-05
component_40,component_36,39,35,0.037620235441497354
component_40,component_37,39,36,0.02977862030361923
component_40,component_38,39,37,1.6502104258329765e-05
component_40,component_39,39,38,2.0239122546822205e-05
component_40,component_41,39,40,0.0005330345156176669
component_40,component_42,39,41,0.0002580473502271737
component_40,component_43,39,42,3.0201617844187515e-05
component_40,component_44,39,43,0.0008143516086462747
component_40,component_45,39,44,2.0172940639175654e-05
component_40,component_46,39,45,1.9186020836489125e-05
component_40,component_47,39,46,1.257348065937411e-05
component_40,component_48,39,47,1.5132152447725432e-06
component_40,component_49,39,48,2.3646729755874693e-05
component_40,component_50,39,49,1.0032705278113219e-05
component_40,component_51,39,50,0.00020698024401828304
component_40,component_52,39,51,0.0008010525635766645
component_40,component_53,39,52,0.0001962603069835427
component_40,component_54,39,53,4.095940449174853e-05
component_40,component_55,39,54,2.0451748714886667e-05
component_40,component_56,39,55,5.002495678260068e-06
component_40,component_57,39,56,0.0005294330495261729
component_40,component_58,39,57,4.70651674023064e-08
component_40,component_59,39,58,1.5640947153450118e-05
component_40,component_60,39,59,2.3239114313117453e-05
component_41,component_01,40,0,4.327815443645541e-05
component_41,component_02,40,1,6.497750208843405e-06
component_41,component_03,40,2,1.2248079847147166e-05
component_41,component_04,40,3,7.915889992957185e-06
component_41,component_05,40,4,0.0006897858940136963
component_41,component_06,40,5,5.083710015996008e-07
component_41,component_07,40,6,7.245255093855999e-06
component_41,component_08,40,7,6.566527482267854e-07
component_41,component_09,40,8,0.0001935139599495428
component_41,component_10,40,9,2.488833220141087e-05
component_41,component_11,40,10,2.0026234329382063e-06
component_41,component_12,40,11,0.015258643113237392
component_41,component_13,40,12,3.081877244073232e-07
component_41,component_14,40,13,0.00017568008777061266
component_41,component_15,40,14,0.0007787198016486095
component_41,component_16,40,15,3.4012700805532037e-07
component_41,component_17,40,16,9.803431869944578e-06
component_41,component_18,40,17,0.00948408237332362
component_41,component_19,40,18,5.953442311775237e-06
component_41,component_20,40,19,8.202413775061064e-06
component_41,component_21,40,20,0.00019202625826932076
component_41,component_22,40,21,0.00010284356611583173
component_41,component_23,40,22,0.0004447494525736798
component_41,component_24,40,23,6.642561227871515e-06
component_41,component_25,40,24,1.487633846142312e-06
component_41,component_26,40,25,4.169834785255711e-05
component_41,component_27,40,26,0.0007302091717953585
component_41,component_28,40,27,1.5931578471210776e-05
component_41,component_29,40,28,8.686102800336924e-06
component_41,component_30,40,29,0.012226283155892931
component_41,component_31,40,30,0.00024760159534436974
component_41,component_32,40,31,0.000266966013688814
component_41,component_33,40,32,0.00023550358148227284
component_41,component_34,40,33,0.00024277793535250935
component_41,component_35,40,34,1.0938347495496687e-05
component_41,component_36,40,35,0.0006526345741374126
component_41,component_37,40,36,0.0005087251879327212
component_41,component_38,40,37,1.1121968570492537e-05
component_41,component_39,40,38,2.5545491523615703e-05
component_41,component_40,40,39,0.017079388334066758
component_41,component_42,40,41,1.3509474986975977e-05
component_41,component_43,40,42,3.7138720461498505e-06
component_41,component_44,40,43,0.0007410380795462757
component_41,component_45,40,44,0.009687085669084966
component_41,component_46,40,45,0.00014412151459625665
component_41,component_47,40,46,0.0002044624650849161
component_41,component_48,40,47,4.875168185702384e-07
component_41,component_49,40,48,1.6993730078395956e-06
component_41,component_50,40,49,1.5595848813463824e-05
component_41,component_51,40,50,4.587285534942897e-06
component_41,component_52,40,51,1.4226176142778596e-05
component_41,component_53,40,52,1.6306730359684145e-05
component_41,component_54,40,53,0.00021046237342437125
component_41,component_55,40,54,2.897906571823096e-06
