source,mediator,target,source_index,mediator_index,target_index,amce
component_26,component_08,component_19,25,7,18,0.0004118134062080125
component_26,component_18,component_19,25,17,18,1.673932002669846e-08
component_26,component_36,component_19,25,35,18,4.423917348879963e-07
component_26,component_42,component_19,25,41,18,1.1591675334202524e-05
component_26,component_56,component_19,25,55,18,6.077470680717401e-07
component_26,component_08,component_20,25,7,19,1.230285900775199e-06
component_26,component_18,component_20,25,17,19,1.4140889203715587e-07
component_26,component_36,component_20,25,35,19,9.851985889011262e-08
component_26,component_42,component_20,25,41,19,4.736929288270884e-06
component_26,component_56,component_20,25,55,19,5.2448873333238185e-08
component_26,component_08,component_21,25,7,20,3.220002559326033e-07
component_26,component_18,component_21,25,17,20,1.214064123055342e-07
component_26,component_36,component_21,25,35,20,0.0003536022518327038
component_26,component_42,component_21,25,41,20,9.550180137395714e-09
component_26,component_56,component_21,25,55,20,4.275476527750145e-06
component_26,component_08,component_22,25,7,21,2.5002174586812955e-06
component_26,component_18,component_22,25,17,21,2.231642852514752e-09
component_26,component_36,component_22,25,35,21,2.2800804851042126e-07
component_26,component_42,component_22,25,41,21,4.912985365670258e-06
component_26,component_56,component_22,25,55,21,2.7516171513636274e-08
component_26,component_08,component_23,25,7,22,3.5658046889323e-07
component_26,component_18,component_23,25,17,22,0.0003081608179436779
component_26,component_36,component_23,25,35,22,3.0950265241367065e-06
component_26,component_42,component_23,25,41,22,5.387878686321996e-06
component_26,component_56,component_23,25,55,22,0.0002449002334476172
component_26,component_08,component_24,25,7,23,5.491587653570118e-09
component_26,component_18,component_24,25,17,23,0.0003311144094646755
component_26,component_36,component_24,25,35,23,2.0001584070542763e-07
component_26,component_42,component_24,25,41,23,5.775879541803438e-06
component_26,component_56,component_24,25,55,23,4.07785364946631e-08
component_26,component_08,component_25,25,7,24,1.2097699016678633e-08
component_26,component_18,component_25,25,17,24,4.447747403936076e-06
component_26,component_36,component_25,25,35,24,1.270177138600091e-07
component_26,component_42,component_25,25,41,24,7.78821681861736e-08
component_26,component_56,component_25,25,55,24,1.9113698410780263e-06
component_26,component_08,component_27,25,7,26,0.00023157788232449646
component_26,component_18,component_27,25,17,26,2.746161456716252e-08
component_26,component_36,component_27,25,35,26,2.96703310359573e-06
component_26,component_42,component_27,25,41,26,9.098532850851735e-06
component_26,component_56,component_27,25,55,26,1.0453369227281864e-07
component_26,component_08,component_28,25,7,27,4.933783046811426e-08
component_26,component_18,component_28,25,17,27,4.4037936116494755e-11
component_26,component_36,component_28,25,35,27,4.49937760562079e-09
component_26,component_42,component_28,25,41,27,9.694998257936092e-08
component_26,component_56,component_28,25,55,27,5.429880511223142e-10
component_26,component_08,component_29,25,7,28,4.6624034182716485e-06
component_26,component_18,component_29,25,17,28,1.5592755346570362e-07
component_26,component_36,component_29,25,35,28,1.0685489249217926e-08
component_26,component_42,component_29,25,41,28,4.0626486777949733e-07
component_26,component_56,component_29,25,55,28,2.3416095040951697e-08
component_26,component_08,component_30,25,7,29,1.3012893681982221e-05
component_26,component_18,component_30,25,17,29,4.30812096109286e-09
component_26,component_36,component_30,25,35,29,9.763045881931495e-08
component_26,component_42,component_30,25,41,29,0.00017348116191147974
component_26,component_56,component_30,25,55,29,2.299812219403559e-08
component_26,component_08,component_31,25,7,30,2.5219704866385463e-11
component_26,component_18,component_31,25,17,30,4.726890961856425e-08
component_26,component_36,component_31,25,35,30,3.548992265306703e-11
component_26,component_42,component_31,25,41,30,8.531200926479304e-10
component_26,component_56,component_31,25,55,30,3.1616380236256074e-10
component_26,component_08,component_32,25,7,31,4.1904990859950633e-07
component_26,component_18,component_32,25,17,31,2.8206835841861303e-09
component_26,component_36,component_32,25,35,31,5.260491774463134e-06
component_26,component_42,component_32,25,41,31,2.070933946367525e-07
component_26,component_56,component_32,25,55,31,6.984989050108995e-08
component_26,component_08,component_33,25,7,32,5.947972445746878e-06
component_26,component_18,component_33,25,17,32,2.5127454444318133e-09
component_26,component_36,component_33,25,35,32,2.230930861058069e-07
component_26,component_42,component_33,25,41,32,0.0001839759441318131
component_26,component_56,component_33,25,55,32,2.2959458015895183e-08
component_26,component_08,component_34,25,7,33,1.4390564126029383e-08
component_26,component_18,component_34,25,17,33,0.0001653017508016835
component_26,component_36,component_34,25,35,33,3.6655212559490797e-07
component_26,component_42,component_34,25,41,33,2.883827535628142e-06
component_26,component_56,component_34,25,55,33,4.007714679409184e-06
component_26,component_08,component_35,25,7,34,0.00030863773085979863
component_26,component_18,component_35,25,17,34,1.9196580845475016e-07
component_26,component_36,component_35,25,35,34,6.196759563605331e-06
component_26,component_42,component_35,25,41,34,5.8802969695119795e-06
component_26,component_56,component_35,25,55,34,0.0001289466352123096
component_26,component_08,component_36,25,7,35,9.184634888581656e-06
component_26,component_18,component_36,25,17,35,1.1970777032903984e-07
component_26,component_42,component_36,25,41,35,2.2455827836098265e-07
component_26,component_56,component_36,25,55,35,6.762736880895672e-08
component_26,component_08,component_37,25,7,36,7.03430946967991e-06
component_26,component_18,component_37,25,17,36,6.789333950860899e-08
component_26,component_36,component_37,25,35,36,1.4328752030113425e-08
component_26,component_42,component_37,25,41,36,5.150474797157407e-06
component_26,component_56,component_37,25,55,36,1.7763171579540826e-08
component_26,component_08,component_38,25,7,37,7.392130725356908e-07
component_26,component_18,component_38,25,17,37,3.0145255580103273e-06
component_26,component_36,component_38,25,35,37,8.438492338458698e-09
component_26,component_42,component_38,25,41,37,2.9989300552996185e-06
component_26,component_56,component_38,25,55,37,1.3390441050407868e-08
component_26,component_08,component_39,25,7,38,2.548798836358163e-08
component_26,component_18,component_39,25,17,38,2.01113563784739e-06
component_26,component_36,component_39,25,35,38,2.812718059088122e-06
component_26,component_42,component_39,25,41,38,3.804753896807697e-08
component_26,component_56,component_39,25,55,38,6.399079762513873e-06
component_26,component_08,component_40,25,7,39,1.1327264604396729e-08
component_26,component_18,component_40,25,17,39,2.7065141420683777e-06
component_26,component_36,component_40,25,35,39,5.976877005742943e-09
component_26,component_42,component_40,25,41,39,9.140096015277602e-08
component_26,component_56,component_40,25,55,39,6.411334676211178e-08
component_26,component_08,component_41,25,7,40,3.986745187738941e-07
component_26,component_18,component_41,25,17,40,1.231314861839445e-07
component_26,component_36,component_41,25,35,40,0.0003777562855850855
component_26,component_42,component_41,25,41,40,3.6959027392980763e-06
component_26,component_56,component_41,25,55,40,3.306091732638927e-06
component_26,component_08,component_42,25,7,41,1.0699055233101992e-05
component_26,component_18,component_42,25,17,41,1.5605219702918913e-07
component_26,component_36,component_42,25,35,41,6.7887745824903555e-06
component_26,component_56,component_42,25,55,41,1.7840079173541124e-08
component_26,component_08,component_43,25,7,42,3.3523943503338077e-07
component_26,component_18,component_43,25,17,42,3.319202232469851e-08
component_26,component_36,component_43,25,35,42,4.79104503325129e-06
component_26,component_42,component_43,25,41,42,4.8084271126341105e-06
component_26,component_56,component_43,25,55,42,3.1996417802927653e-09
component_26,component_08,component_44,25,7,43,1.669532602803486e-06
component_26,component_18,component_44,25,17,43,1.2260487787434494e-06
component_26,component_36,component_44,25,35,43,8.545144371768046e-08
component_26,component_42,component_44,25,41,43,1.9529340617600262e-05
component_26,component_56,component_44,25,55,43,8.435768663088919e-08
component_26,component_08,component_45,25,7,44,2.432639821961033e-05
component_26,component_18,component_45,25,17,44,1.144400946283728e-09
component_26,component_36,component_45,25,35,44,9.676596440582502e-08
component_26,component_42,component_45,25,41,44,6.129666601278149e-06
component_26,component_56,component_45,25,55,44,3.6920566511039155e-08
component_26,component_08,component_46,25,7,45,1.052444093572221e-07
component_26,component_18,component_46,25,17,45,4.068481594850035e-06
component_26,component_36,component_46,25,35,45,1.7033928759401408e-07
component_26,component_42,component_46,25,41,45,8.442469135516622e-08
component_26,component_56,component_46,25,55,45,0.00018245560352047577
component_26,component_08,component_47,25,7,46,8.927375885610509e-06
component_26,component_18,component_47,25,17,46,3.5685673927917484e-08
component_26,component_36,component_47,25,35,46,7.150185668012486e-06
component_26,component_42,component_47,25,41,46,1.7793027441060062e-07
component_26,component_56,component_47,25,55,46,2.3626820641170745e-07
component_26,component_08,component_48,25,7,47,3.5401173716127887e-06
component_26,component_18,component_48,25,17,47,2.7260771437961854e-06
component_26,component_36,component_48,25,35,47,0.00033950458774354407
component_26,component_42,component_48,25,41,47,1.6198506241158198e-07
component_26,component_56,component_48,25,55,47,0.00020096681983829533
component_26,component_08,component_49,25,7,48,4.2712767946258945e-07
component_26,component_18,component_49,25,17,48,2.0853970812714448e-08
component_26,component_36,component_49,25,35,48,1.0981180761111608e-07
component_26,component_42,component_49,25,41,48,1.3156162222737168e-08
component_26,component_56,component_49,25,55,48,5.8867425444001125e-08
component_26,component_08,component_50,25,7,49,1.0160481900769319e-08
component_26,component_18,component_50,25,17,49,2.253518180913761e-06
component_26,component_36,component_50,25,35,49,1.2455447078968446e-08
component_26,component_42,component_50,25,41,49,6.034432083778484e-08
component_26,component_56,component_50,25,55,49,2.3745038371862318e-06
component_26,component_08,component_51,25,7,50,9.517122222663977e-08
component_26,component_18,component_51,25,17,50,0.00018665035275460776
component_26,component_36,component_51,25,35,50,1.3483566837886586e-07
component_26,component_42,component_51,25,41,50,3.359015846456497e-06
component_26,component_56,component_51,25,55,50,8.595786116845615e-08
component_26,component_08,component_52,25,7,51,1.7484876456739044e-05
component_26,component_18,component_52,25,17,51,3.65882436702926e-08
component_26,component_36,component_52,25,35,51,2.780080806342042e-07
component_26,component_42,component_52,25,41,51,0.00027360255603198913
component_26,component_56,component_52,25,55,51,1.559558210795618e-06
component_26,component_08,component_53,25,7,52,5.412933407477017e-08
component_26,component_18,component_53,25,17,52,2.7863361085908957e-09
component_26,component_36,component_53,25,35,52,3.358193070113077e-06
component_26,component_42,component_53,25,41,52,3.726267030906176e-08
component_26,component_56,component_53,25,55,52,2.9643668769923945e-08
component_26,component_08,component_54,25,7,53,0.000432201537386453
component_26,component_18,component_54,25,17,53,1.1592628254486388e-08
component_26,component_36,component_54,25,35,53,3.881586731043977e-07
component_26,component_42,component_54,25,41,53,8.208446563968365e-06
component_26,component_56,component_54,25,55,53,2.6562251729764633e-09
component_26,component_08,component_55,25,7,54,3.2730376112009637e-06
component_26,component_18,component_55,25,17,54,1.9312310099768797e-06
component_26,component_36,component_55,25,35,54,2.328916429837045e-06
component_26,component_42,component_55,25,41,54,2.703160625656426e-07
component_26,component_56,component_55,25,55,54,1.2671616672216404e-06
component_26,component_08,component_56,25,7,55,1.5504805408448607e-07
component_26,component_18,component_56,25,17,55,7.459137026759536e-06
component_26,component_36,component_56,25,35,55,9.98317469196844e-06
component_26,component_42,component_56,25,41,55,1.749278492457343e-07
component_26,component_08,component_57,25,7,56,1.9804855711231747e-05
component_26,component_18,component_57,25,17,56,1.799069068508699e-07
component_26,component_36,component_57,25,35,56,1.6493360921974417e-07
component_26,component_42,component_57,25,41,56,6.588003153229867e-07
component_26,component_56,component_57,25,55,56,2.7665915955612827e-08
component_26,component_08,component_58,25,7,57,7.81312742936293e-07
component_26,component_18,component_58,25,17,57,4.313615105215892e-09
component_26,component_36,component_58,25,35,57,1.5675542087084851e-07
component_26,component_42,component_58,25,41,57,2.5617887642822454e-08
component_26,component_56,component_58,25,55,57,2.7148918491601883e-08
component_26,component_08,component_59,25,7,58,4.833147789870011e-06
component_26,component_18,component_59,25,17,58,1.213363654938245e-07
component_26,component_36,component_59,25,35,58,8.71977170818334e-08
component_26,component_42,component_59,25,41,58,2.046272375644132e-07
component_26,component_56,component_59,25,55,58,5.374531564798638e-08
component_26,component_08,component_60,25,7,59,2.7260099899802347e-07
component_26,component_18,component_60,25,17,59,4.941659746600001e-06
component_26,component_36,component_60,25,35,59,7.773735695951807e-08
component_26,component_42,component_60,25,41,59,2.2777593606168712e-06
component_26,component_56,component_60,25,55,59,2.6984347591139148e-06
component_27,component_06,component_01,26,5,0,9.638962447501961e-08
component_27,component_17,component_01,26,16,0,7.421342488934573e-07
component_27,component_22,component_01,26,21,0,1.7459982115793245e-08
component_27,component_33,component_01,26,32,0,5.052363328472407e-09
component_27,component_57,component_01,26,56,0,5.65899603527626e-06
component_27,component_06,component_02,26,5,1,4.6619017221490405e-08
component_27,component_17,component_02,26,16,1,1.537123594714563e-06
component_27,component_22,component_02,26,21,1,1.6508571888877503e-06
component_27,component_33,component_02,26,32,1,7.69842173983824e-06
component_27,component_57,component_02,26,56,1,4.651128768725362e-07
component_27,component_06,component_03,26,5,2,8.318884332387427e-06
component_27,component_17,component_03,26,16,2,1.758417030017184e-07
component_27,component_22,component_03,26,21,2,2.0056916665111933e-07
component_27,component_33,component_03,26,32,2,7.751760985921974e-07
component_27,component_57,component_03,26,56,2,1.05097961332348e-05
component_27,component_06,component_05,26,5,4,1.7857923109061894e-09
component_27,component_17,component_05,26,16,4,1.3941812382501333e-08
component_27,component_22,component_05,26,21,4,1.4353126403198088e-09
component_27,component_33,component_05,26,32,4,1.0537443277717906e-07
component_27,component_57,component_05,26,56,4,1.1995330669121093e-07
component_27,component_17,component_06,26,16,5,5.6183548191592576e-08
component_27,component_22,component_06,26,21,5,1.8940118931573379e-06
component_27,component_33,component_06,26,32,5,1.563029549273361e-07
component_27,component_57,component_06,26,56,5,3.884488903512551e-07
component_27,component_06,component_07,26,5,6,6.523789365440926e-08
component_27,component_17,component_07,26,16,6,3.588658153331268e-06
component_27,component_22,component_07,26,21,6,3.926605323722166e-06
component_27,component_33,component_07,26,32,6,1.830238997133565e-05
component_27,component_57,component_07,26,56,6,3.152387452315807e-07
component_27,component_06,component_08,26,5,7,7.17489847115143e-08
component_27,component_17,component_08,26,16,7,7.019231077758467e-08
component_27,component_22,component_08,26,21,7,1.239434842309272e-07
component_27,component_33,component_08,26,32,7,4.89882046618453e-07
component_27,component_57,component_08,26,56,7,1.3197564712979436e-07
component_27,component_06,component_09,26,5,8,1.807983573140224e-07
component_27,component_17,component_09,26,16,8,1.7749094801784195e-06
component_27,component_22,component_09,26,21,8,1.2382200930908636e-07
component_27,component_33,component_09,26,32,8,5.339253669074848e-06
component_27,component_57,component_09,26,56,8,9.65610514748069e-08
component_27,component_06,component_10,26,5,9,3.332427714128129e-06
component_27,component_17,component_10,26,16,9,1.787087571625915e-08
component_27,component_22,component_10,26,21,9,3.168818886005563e-08
component_27,component_33,component_10,26,32,9,5.9541018586537946e-08
component_27,component_57,component_10,26,56,9,1.6231496598257966e-05
component_27,component_06,component_11,26,5,10,3.7950310039317025e-07
component_27,component_17,component_11,26,16,10,3.0319368678292085e-09
component_27,component_22,component_11,26,21,10,6.146518141210581e-09
component_27,component_33,component_11,26,32,10,1.1654006265237505e-08
component_27,component_57,component_11,26,56,10,2.0797397016755853e-07
component_27,component_06,component_12,26,5,11,5.370175710241348e-07
component_27,component_17,component_12,26,16,11,7.777386436759647e-08
component_27,component_22,component_12,26,21,11,3.206465560140544e-06
component_27,component_33,component_12,26,32,11,7.524072324982059e-07
component_27,component_57,component_12,26,56,11,7.721102810745802e-07
component_27,component_06,component_13,26,5,12,2.561489022322814e-07
component_27,component_17,component_13,26,16,12,4.483631338872886e-10
component_27,component_22,component_13,26,21,12,8.086242781974821e-10
component_27,component_33,component_13,26,32,12,1.4806794459919595e-09
component_27,component_57,component_13,26,56,12,1.6571779756711728e-07
component_27,component_06,component_14,26,5,13,0.0002986639097368263
component_27,component_17,component_14,26,16,13,9.243681355919147e-07
component_27,component_22,component_14,26,21,13,1.2198185971637526e-06
component_27,component_33,component_14,26,32,13,2.724792915754557e-07
component_27,component_57,component_14,26,56,13,0.000376478666619788
component_27,component_06,component_15,26,5,14,2.8103518041112296e-09
component_27,component_17,component_15,26,16,14,6.443164718003538e-10
component_27,component_22,component_15,26,21,14,1.487938340280381e-09
component_27,component_33,component_15,26,32,14,6.151200903007392e-09
component_27,component_57,component_15,26,56,14,4.471409029070167e-07
component_27,component_06,component_16,26,5,15,0.00023157267359103282
component_27,component_17,component_16,26,16,15,7.879894471863782e-09
component_27,component_22,component_16,26,21,15,3.4084282349951986e-08
component_27,component_33,component_16,26,32,15,5.490840833319469e-08
component_27,component_57,component_16,26,56,15,5.3488900397062217e-08
component_27,component_06,component_17,26,5,16,1.0602275828707535e-05
component_27,component_22,component_17,26,21,16,6.403322783638939e-08
component_27,component_33,component_17,26,32,16,2.1368505276850277e-05
component_27,component_57,component_17,26,56,16,1.1653784609061798e-05
component_27,component_06,component_18,26,5,17,8.936095644632548e-08
component_27,component_17,component_18,26,16,17,2.5071750168177936e-08
component_27,component_22,component_18,26,21,17,2.5858043204694514e-08
component_27,component_33,component_18,26,32,17,2.6389691530555147e-07
component_27,component_57,component_18,26,56,17,3.2446595408029837e-06
component_27,component_06,component_19,26,5,18,2.9148998015889843e-05
component_27,component_17,component_19,26,16,18,1.7184246731017875e-06
component_27,component_22,component_19,26,21,18,1.8379438027184671e-07
component_27,component_33,component_19,26,32,18,0.00048324197959082933
component_27,component_57,component_19,26,56,18,3.523338951720941e-05
component_27,component_06,component_20,26,5,19,5.6608183765378446e-06
component_27,component_17,component_20,26,16,19,0.0002054315703895822
component_27,component_22,component_20,26,21,19,2.316943384495474e-07
component_27,component_33,component_20,26,32,19,0.0006072552609869963
component_27,component_57,component_20,26,56,19,8.613059763309661e-06
component_27,component_06,component_21,26,5,20,4.0043437630612383e-07
component_27,component_17,component_21,26,16,20,1.633477208572489e-09
component_27,component_22,component_21,26,21,20,3.19658328887245e-09
component_27,component_33,component_21,26,32,20,4.915370968685039e-09
component_27,component_57,component_21,26,56,20,2.706084128405283e-07
component_27,component_06,component_22,26,5,21,1.2726072543480578e-05
component_27,component_17,component_22,26,16,21,2.3296757132048635e-07
component_27,component_33,component_22,26,32,21,2.3596528057904097e-05
component_27,component_57,component_22,26,56,21,3.543062261653569e-07
component_27,component_06,component_23,26,5,22,2.73075243524317e-07
component_27,component_17,component_23,26,16,22,1.4151543659174795e-08
component_27,component_22,component_23,26,21,22,5.105642706370719e-08
component_27,component_33,component_23,26,32,22,2.4729946960254237e-07
component_27,component_57,component_23,26,56,22,0.00063127105436057
component_27,component_06,component_24,26,5,23,2.753463532849829e-09
component_27,component_17,component_24,26,16,23,9.947408494400675e-10
component_27,component_22,component_24,26,21,23,8.119455179379049e-10
component_27,component_33,component_24,26,32,23,9.786322520033854e-09
component_27,component_57,component_24,26,56,23,1.0088826412885128e-07
component_27,component_06,component_25,26,5,24,1.8747538234926188e-08
component_27,component_17,component_25,26,16,24,1.6544207651656696e-10
component_27,component_22,component_25,26,21,24,4.947345566405895e-10
component_27,component_33,component_25,26,32,24,2.115541772509655e-09
component_27,component_57,component_25,26,56,24,4.7860450404873035e-06
component_27,component_06,component_26,26,5,25,5.941644732850137e-06
component_27,component_17,component_26,26,16,25,1.4434350157747485e-08
component_27,component_22,component_26,26,21,25,8.395722056173416e-07
component_27,component_33,component_26,26,32,25,4.78209594673439e-08
component_27,component_57,component_26,26,56,25,6.843720137111079e-08
component_27,component_06,component_28,26,5,27,2.511288798080521e-07
component_27,component_17,component_28,26,16,27,4.597245930936298e-09
component_27,component_22,component_28,26,21,27,0.00018671040943687582
component_27,component_33,component_28,26,32,27,4.656400973901749e-07
component_27,component_57,component_28,26,56,27,6.991672048224029e-09
component_27,component_06,component_29,26,5,28,4.3282539401022296e-08
component_27,component_17,component_29,26,16,28,6.847269154559627e-08
component_27,component_22,component_29,26,21,28,2.8505050453988975e-07
component_27,component_33,component_29,26,32,28,5.248539072980277e-07
component_27,component_57,component_29,26,56,28,7.328368760796798e-08
component_27,component_06,component_30,26,5,29,1.6317454358316683e-05
component_27,component_17,component_30,26,16,29,8.388305102483915e-07
component_27,component_22,component_30,26,21,29,9.606240028401292e-05
component_27,component_33,component_30,26,32,29,1.5259052305056087e-05
component_27,component_57,component_30,26,56,29,2.3064303406665644e-05
component_27,component_06,component_31,26,5,30,3.414813888971857e-11
component_27,component_17,component_31,26,16,30,2.6659704082299806e-10
component_27,component_22,component_31,26,21,30,2.7446223781161873e-11
component_27,component_33,component_31,26,32,30,2.0149827860298427e-09
component_27,component_57,component_31,26,56,30,2.2937617953422e-09
component_27,component_06,component_32,26,5,31,4.774723193304886e-07
component_27,component_17,component_32,26,16,31,9.817541519809895e-05
component_27,component_22,component_32,26,21,31,0.00013251190323235773
component_27,component_33,component_32,26,32,31,1.0242591480805282e-05
component_27,component_57,component_32,26,56,31,1.871770141333968e-06
component_27,component_06,component_33,26,5,32,5.621146921535999e-06
component_27,component_17,component_33,26,16,32,8.071805837006676e-05
component_27,component_22,component_33,26,21,32,1.4370526662441282e-06
component_27,component_57,component_33,26,56,32,9.253959842544565e-06
component_27,component_06,component_34,26,5,33,1.5244257105422872e-08
component_27,component_17,component_34,26,16,33,6.677590428600691e-10
component_27,component_22,component_34,26,21,33,1.3371747144013393e-09
component_27,component_33,component_34,26,32,33,8.080733199732029e-09
component_27,component_57,component_34,26,56,33,1.0000401680256849e-05
component_27,component_06,component_35,26,5,34,3.617957550530756e-06
component_27,component_17,component_35,26,16,34,1.2065103099249278e-06
component_27,component_22,component_35,26,21,34,1.0752840032799066e-07
component_27,component_33,component_35,26,32,34,4.1914934668820395e-07
component_27,component_57,component_35,26,56,34,8.536618705827283e-06
component_27,component_06,component_36,26,5,35,5.564292891317675e-06
component_27,component_17,component_36,26,16,35,5.280231841497487e-08
component_27,component_22,component_36,26,21,35,7.073393811432198e-08
component_27,component_33,component_36,26,32,35,1.6075289009209277e-07
component_27,component_57,component_36,26,56,35,1.1340119922824474e-08
component_27,component_06,component_37,26,5,36,2.9125018482850346e-07
component_27,component_17,component_37,26,16,36,4.009568371651125e-06
component_27,component_22,component_37,26,21,36,3.1097365470727192e-06
component_27,component_33,component_37,26,32,36,0.0006490878249888084
component_27,component_57,component_37,26,56,36,0.00025478190817104866
component_27,component_06,component_38,26,5,37,3.15540516700013e-07
component_27,component_17,component_38,26,16,37,7.153294854216605e-08
component_27,component_22,component_38,26,21,37,5.067800895813361e-06
component_27,component_33,component_38,26,32,37,9.920993583360036e-07
component_27,component_57,component_38,26,56,37,4.4131771221586126e-07
component_27,component_06,component_39,26,5,38,1.0312357756098046e-07
component_27,component_17,component_39,26,16,38,1.0676071199474241e-08
component_27,component_22,component_39,26,21,38,2.5584835586353466e-09
component_27,component_33,component_39,26,32,38,1.1834184764470218e-07
component_27,component_57,component_39,26,56,38,5.597393116122337e-07
component_27,component_06,component_40,26,5,39,4.996985718686481e-09
component_27,component_17,component_40,26,16,39,1.2790610672506474e-09
component_27,component_22,component_40,26,21,39,7.600257311985246e-08
component_27,component_33,component_40,26,32,39,1.6482201048743182e-08
component_27,component_57,component_40,26,56,39,1.6720305973071226e-07
component_27,component_06,component_41,26,5,40,8.570660718190398e-06
component_27,component_17,component_41,26,16,40,6.101549711221758e-08
component_27,component_22,component_41,26,21,40,1.5874218980995643e-06
component_27,component_33,component_41,26,32,40,1.7279408515503917e-08
component_27,component_57,component_41,26,56,40,4.921059638131846e-06
component_27,component_06,component_42,26,5,41,1.044048088565877e-06
component_27,component_17,component_42,26,16,41,2.5356682787336432e-06
component_27,component_22,component_42,26,21,41,1.6591712071924071e-06
component_27,component_33,component_42,26,32,41,2.6798400059164236e-05
component_27,component_57,component_42,26,56,41,2.8603645073193465e-06
component_27,component_06,component_43,26,5,42,1.8461739860787143e-07
component_27,component_17,component_43,26,16,42,4.622860870347495e-06
component_27,component_22,component_43,26,21,42,3.02414846292755e-06
component_27,component_33,component_43,26,32,42,0.0005770221287568185
component_27,component_57,component_43,26,56,42,6.04257593117787e-06
component_27,component_06,component_44,26,5,43,1.904637626245008e-06
component_27,component_17,component_44,26,16,43,0.0001061379370757144
component_27,component_22,component_44,26,21,43,0.00011601741885821665
component_27,component_33,component_44,26,32,43,0.0005412123118552418
component_27,component_57,component_44,26,56,43,8.998411876023887e-06
component_27,component_06,component_45,26,5,44,2.2150547252865167e-06
component_27,component_17,component_45,26,16,44,1.3942930759150674e-06
component_27,component_22,component_45,26,21,44,7.368801086733188e-06
component_27,component_33,component_45,26,32,44,2.8677126480878153e-05
component_27,component_57,component_45,26,56,44,2.7949653091783205e-06
component_27,component_06,component_46,26,5,45,2.1521394973504763e-07
component_27,component_17,component_46,26,16,45,5.7700881295161324e-09
component_27,component_22,component_46,26,21,45,3.13450019970434e-08
component_27,component_33,component_46,26,32,45,4.1626235233036396e-08
component_27,component_57,component_46,26,56,45,9.361202233804307e-08
component_27,component_06,component_47,26,5,46,1.6634143560820133e-05
component_27,component_17,component_47,26,16,46,2.775271503083808e-08
component_27,component_22,component_47,26,21,46,4.945575269379913e-08
component_27,component_33,component_47,26,32,46,8.878749725756462e-08
component_27,component_57,component_47,26,56,46,4.5820974857304175e-06
component_27,component_06,component_48,26,5,47,1.3398240230621257e-07
component_27,component_17,component_48,26,16,47,1.522990581006924e-08
component_27,component_22,component_48,26,21,47,1.0820234059758889e-07
component_27,component_33,component_48,26,32,47,2.3126647363117078e-08
component_27,component_57,component_48,26,56,47,1.0526154406308572e-07
component_27,component_06,component_49,26,5,48,3.823225629241735e-07
component_27,component_17,component_49,26,16,48,1.2550465787418513e-08
component_27,component_22,component_49,26,21,48,1.6891231412609075e-08
component_27,component_33,component_49,26,32,48,2.2550621510299107e-07
component_27,component_57,component_49,26,56,48,0.000596627246955294
component_27,component_06,component_50,26,5,49,1.2749934865092635e-08
component_27,component_17,component_50,26,16,49,1.119000387071359e-07
component_27,component_22,component_50,26,21,49,1.227735423166343e-07
component_27,component_33,component_50,26,32,49,5.708871781839268e-07
component_27,component_57,component_50,26,56,49,1.4229412209267632e-07
component_27,component_06,component_51,26,5,50,1.293607688179874e-07
component_27,component_17,component_51,26,16,50,1.0038392071758712e-06
component_27,component_22,component_51,26,21,50,4.85316699202961e-08
component_27,component_33,component_51,26,32,50,7.722603310799698e-06
component_27,component_57,component_51,26,56,50,9.041128761897614e-06
component_27,component_06,component_52,26,5,51,0.0006245271894144106
component_27,component_17,component_52,26,16,51,1.8146767474342882e-06
component_27,component_22,component_52,26,21,51,0.00011757521500603179
component_27,component_33,component_52,26,32,51,8.66841779401107e-07
component_27,component_57,component_52,26,56,51,4.084212057121281e-06
component_27,component_06,component_53,26,5,52,7.665877423081329e-08
component_27,component_17,component_53,26,16,52,1.2853019601874188e-09
component_27,component_22,component_53,26,21,52,1.7204129609087242e-08
component_27,component_33,component_53,26,32,52,5.848071130390507e-09
component_27,component_57,component_53,26,56,52,4.45410243970519e-08
component_27,component_06,component_54,26,5,53,6.532981845035215e-09
component_27,component_17,component_54,26,16,53,3.467077734111323e-09
component_27,component_22,component_54,26,21,53,2.270685832246145e-06
component_27,component_33,component_54,26,32,53,2.9455936838111366e-08
component_27,component_57,component_54,26,56,53,6.498764274517575e-09
component_27,component_06,component_55,26,5,54,3.3529922208619617e-07
component_27,component_17,component_55,26,16,54,1.0710401600373737e-07
component_27,component_22,component_55,26,21,54,1.662647100614728e-07
component_27,component_33,component_55,26,32,54,7.4422339803983085e-06
component_27,component_57,component_55,26,56,54,5.874875978322769e-07
component_27,component_06,component_56,26,5,55,1.3316306972548287e-07
component_27,component_17,component_56,26,16,55,5.520158629454193e-10
component_27,component_22,component_56,26,21,55,2.8529580138959013e-06
component_27,component_33,component_56,26,32,55,8.821800668602726e-09
component_27,component_57,component_56,26,56,55,3.1560699695851944e-07
component_27,component_06,component_57,26,5,56,1.1573180812258946e-05
component_27,component_17,component_57,26,16,56,7.425035910683989e-07
component_27,component_22,component_57,26,21,56,9.97038125395477e-07
component_27,component_33,component_57,26,32,56,1.3670203227459066e-05
component_27,component_06,component_58,26,5,57,4.420562008373317e-07
component_27,component_17,component_58,26,16,57,0.00010426847508361196
component_27,component_22,component_58,26,21,57,2.3136928444703836e-08
component_27,component_33,component_58,26,32,57,6.774466635478481e-07
