source,target,source_index,target_index,pairwise_ei,linear_coefficient,abs_linear_coefficient,same_nonzero_support
component_11,component_11,10,10,0.5099905421152918,0.5147591117503731,0.5147591117503731,True
component_05,component_05,4,4,0.46025384179826595,0.5694567909455598,0.5694567909455598,True
component_06,component_06,5,5,0.4535834581384359,0.4800029771968845,0.4800029771968845,True
component_07,component_07,6,6,0.41047410416301705,0.4564061263650408,0.4564061263650408,True
component_08,component_08,7,7,0.38281604053591534,0.5330176166742323,0.5330176166742323,True
component_13,component_13,12,12,0.37964453283633237,0.4371791370943091,0.4371791370943091,True
component_17,component_17,16,16,0.3553625512887581,0.3700360505790466,0.3700360505790466,True
component_14,component_14,13,13,0.34411349881909803,0.4351166121164893,0.4351166121164893,True
component_04,component_04,3,3,0.3319654798067442,0.5295385220966247,0.5295385220966247,True
component_02,component_02,1,1,0.323854095830318,0.5827786577880265,0.5827786577880265,True
component_21,component_21,20,20,0.32037474732913335,0.3828144422168214,0.3828144422168214,True
component_09,component_09,8,8,0.29001570239753427,0.4384009224728951,0.4384009224728951,True
component_16,component_16,15,15,0.2866481615008126,0.4107025787396746,0.4107025787396746,True
component_24,component_24,23,23,0.28413126419421364,0.438136453600164,0.438136453600164,True
component_19,component_19,18,18,0.28390741500921246,0.3417507853867338,0.3417507853867338,True
component_28,component_28,27,27,0.2806657185449683,0.3419618794416366,0.3419618794416366,True
component_20,component_20,19,19,0.2389436721801425,0.3858922206679002,0.3858922206679002,True
component_12,component_12,11,11,0.23861009634709499,0.3377555079177231,0.3377555079177231,True
component_27,component_27,26,26,0.22981323619661026,0.3152813241057344,0.3152813241057344,True
component_37,component_37,36,36,0.225414835027032,0.3366990377161864,0.3366990377161864,True
component_38,component_38,37,37,0.22409067717697684,0.3039105811671616,0.3039105811671616,True
component_01,component_01,0,0,0.21430216465382085,0.6096392553950514,0.6096392553950514,True
component_15,component_15,14,14,0.21357156878978095,0.3483520738716971,0.3483520738716971,True
component_58,component_58,57,57,0.2099227590811203,0.3325351955414554,0.3325351955414554,True
component_59,component_59,58,58,0.20200985027656126,0.2470462792264253,0.2470462792264253,True
component_33,component_33,32,32,0.19810310842150253,0.294996840364645,0.294996840364645,True
component_03,component_03,2,2,0.19416308724865514,0.4390402554799343,0.4390402554799343,True
component_35,component_35,34,34,0.19058796076105794,0.3049120799839362,0.3049120799839362,True
component_29,component_29,28,28,0.18768077091722293,0.3507097893457062,0.3507097893457062,True
component_10,component_10,9,9,0.18648728382006582,0.3272843819080686,0.3272843819080686,True
component_25,component_25,24,24,0.18561468836251538,0.3211404542933527,0.3211404542933527,True
component_23,component_23,22,22,0.18508842067978365,0.4203593493380235,0.4203593493380235,True
component_26,component_26,25,25,0.18332798638600667,0.3608720591515287,0.3608720591515287,True
component_36,component_36,35,35,0.17164886873049362,0.2863323034199898,0.2863323034199898,True
component_45,component_45,44,44,0.16778727593112885,0.2837003535196942,0.2837003535196942,True
component_44,component_44,43,43,0.1677846898149458,0.2796512678923343,0.2796512678923343,True
component_57,component_57,56,56,0.1654861868442848,0.2949973485945291,0.2949973485945291,True
component_51,component_51,50,50,0.16438816256062624,0.2410517439954912,0.2410517439954912,True
component_41,component_41,40,40,0.1635961114927441,0.2905278286224886,0.2905278286224886,True
component_39,component_39,38,38,0.1577554046662028,0.2976288217918729,0.2976288217918729,True
component_52,component_52,51,51,0.15649580906016453,0.2967596195757536,0.2967596195757536,True
component_30,component_30,29,29,0.15243655827867003,0.2696928452375987,0.2696928452375987,True
component_18,component_18,17,17,0.14732154932486205,0.336854323926086,0.336854323926086,True
component_32,component_32,31,31,0.14159909020544642,0.2945489721183275,0.2945489721183275,True
component_43,component_43,42,42,0.1356931420816341,0.2457003268235962,0.2457003268235962,True
component_50,component_50,49,49,0.13008375772073116,0.2731611263108701,0.2731611263108701,True
component_55,component_55,54,54,0.12923022108164758,0.2617238255091439,0.2617238255091439,True
component_60,component_60,59,59,0.12141615343685597,0.2494834824807826,0.2494834824807826,True
component_22,component_22,21,21,0.11993147507924024,0.3570498096247907,0.3570498096247907,True
component_47,component_47,46,46,0.11804682822413097,0.2605468646092027,0.2605468646092027,True
component_49,component_49,48,48,0.11622961514872011,0.2264686096741522,0.2264686096741522,True
component_40,component_40,39,39,0.10929210173255541,0.2472180509708439,0.2472180509708439,True
component_34,component_34,33,33,0.10810015183701052,0.3074715646813353,0.3074715646813353,True
component_31,component_31,30,30,0.09794185515292683,0.2463853288195619,0.2463853288195619,True
component_05,component_40,4,39,0.09779241366978475,-0.191757131299766,0.191757131299766,True
component_10,component_47,9,46,0.09547938700399355,-0.2388792824620985,0.2388792824620985,True
component_46,component_46,45,45,0.0896734160112724,0.2515509564750633,0.2515509564750633,True
component_03,component_43,2,42,0.08832973976901257,0.1689783353057872,0.1689783353057872,True
component_53,component_53,52,52,0.08386278532870008,0.1851299444474748,0.1851299444474748,True
component_48,component_48,47,47,0.07507997550912532,0.2116331901456096,0.2116331901456096,True
component_42,component_42,41,41,0.06949871239964073,0.1865644872054224,0.1865644872054224,True
component_54,component_54,53,53,0.0654995202957207,0.2044151593980942,0.2044151593980942,True
component_06,component_56,5,55,0.061774163823633765,0.1660202582373049,0.1660202582373049,True
component_01,component_22,0,21,0.059231150685309306,-0.1512342844915679,0.1512342844915679,True
component_02,component_09,1,8,0.05911528841464599,0.1860071319734957,0.1860071319734957,True
component_42,component_18,41,17,0.058761436421823535,-0.1406625771984331,0.1406625771984331,True
component_05,component_26,4,25,0.05721227373079842,-0.1718018535536905,0.1718018535536905,True
component_03,component_60,2,59,0.056127514928303875,-0.1670499007994681,0.1670499007994681,True
component_04,component_55,3,54,0.05411264665096791,0.1138653941140814,0.1138653941140814,True
component_01,component_31,0,30,0.054053730297609064,-0.2940081321184161,0.2940081321184161,True
component_05,component_54,4,53,0.05291758564539857,-0.1758380915125369,0.1758380915125369,True
component_28,component_49,27,48,0.05253571979077202,-0.1398224651806972,0.1398224651806972,True
component_02,component_16,1,15,0.05234534987085365,0.0804878154177219,0.0804878154177219,True
component_07,component_03,6,2,0.05229738134888236,0.207867684971004,0.207867684971004,True
component_12,component_15,11,14,0.051032735204344926,-0.1343541841002643,0.1343541841002643,True
component_02,component_52,1,51,0.05073221345814997,0.1290018041177602,0.1290018041177602,True
component_07,component_11,6,10,0.04825487591530017,-0.1433326748466528,0.1433326748466528,True
component_12,component_27,11,26,0.04669034862648329,0.1216657386492041,0.1216657386492041,True
component_23,component_01,22,0,0.046326439972017554,-0.0908092131733327,0.0908092131733327,True
component_04,component_44,3,43,0.04623132252385275,-0.1051149127846129,0.1051149127846129,True
component_56,component_56,55,55,0.045599104630626,0.1684494016199409,0.1684494016199409,True
component_04,component_03,3,2,0.044731381529067145,0.1222980399064861,0.1222980399064861,True
component_12,component_05,11,4,0.044700984736615934,0.0836535278143755,0.0836535278143755,True
component_16,component_48,15,47,0.044059257931503254,0.0556773910238181,0.0556773910238181,True
component_38,component_03,37,2,0.04305372253851268,0.1423944774605455,0.1423944774605455,True
component_51,component_31,50,30,0.042794140735400374,-0.1137690182877625,0.1137690182877625,True
component_01,component_02,0,1,0.041841259796131916,-0.0564467593308853,0.0564467593308853,True
component_01,component_18,0,17,0.0413134472549511,0.0,0.0,False
component_03,component_20,2,19,0.04121074980754415,-0.0883370150663875,0.0883370150663875,True
component_16,component_44,15,43,0.04065031845336061,0.0956691715497934,0.0956691715497934,True
component_05,component_31,4,30,0.04018273199715727,0.1736142237447993,0.1736142237447993,True
component_04,component_30,3,29,0.03946456244842732,-0.1419856465253096,0.1419856465253096,True
component_14,component_31,13,30,0.03906958002610867,-0.1050773052097723,0.1050773052097723,True
component_02,component_54,1,53,0.03845732139768768,0.0,0.0,False
component_29,component_48,28,47,0.0384191426177418,0.0923451399519432,0.0923451399519432,True
component_40,component_36,39,35,0.037602259479510194,-0.0863697896508218,0.0863697896508218,True
component_22,component_10,21,9,0.03758296031186998,-0.1275184783409612,0.1275184783409612,True
component_03,component_10,2,9,0.037179735341267714,-0.1836004040247032,0.1836004040247032,True
component_05,component_39,4,38,0.03676121447257549,-0.1314498297998851,0.1314498297998851,True
component_55,component_60,54,59,0.036141374023890165,-0.0929562516029753,0.0929562516029753,True
component_03,component_14,2,13,0.036048885046466486,-0.1374593549768499,0.1374593549768499,True
component_23,component_28,22,27,0.03582146842231684,-0.1657977025613685,0.1657977025613685,True
component_10,component_25,9,24,0.035448841536130794,0.0665464375948671,0.0665464375948671,True
component_25,component_39,24,38,0.035007158420454765,0.1032835118194877,0.1032835118194877,True
component_02,component_38,1,37,0.034973124857819435,0.0584770745236665,0.0584770745236665,True
component_04,component_46,3,45,0.03495646680912757,0.0,0.0,False
component_29,component_13,28,12,0.034582448583244274,-0.0890951114742674,0.0890951114742674,True
component_07,component_59,6,58,0.03442551408880709,-0.0636981189964019,0.0636981189964019,True
component_08,component_25,7,24,0.0340307523188629,0.0,0.0,False
component_60,component_56,59,55,0.034000655679328945,0.0919923550527915,0.0919923550527915,True
component_58,component_22,57,21,0.033728481238589965,0.11550538222046,0.11550538222046,True
component_02,component_14,1,13,0.03368433024128126,-0.0862871618055061,0.0862871618055061,True
component_43,component_18,42,17,0.03368111415845559,0.1056732784884781,0.1056732784884781,True
component_43,component_38,42,37,0.033508374334331424,0.0,0.0,False
component_10,component_26,9,25,0.03336374027798775,0.0,0.0,False
component_20,component_51,19,50,0.0332816154315172,-0.0715240112115808,0.0715240112115808,True
component_22,component_34,21,33,0.033123577742687434,-0.0492345355543659,0.0492345355543659,True
component_01,component_23,0,22,0.032914984538000555,0.0,0.0,False
component_58,component_23,57,22,0.03280383612743397,0.1321566453282415,0.1321566453282415,True
component_45,component_44,44,43,0.03256207675033722,-0.0866641745709746,0.0866641745709746,True
component_03,component_35,2,34,0.03254522550204246,0.1104404553279995,0.1104404553279995,True
component_01,component_29,0,28,0.032102593058340956,0.0,0.0,False
component_24,component_54,23,53,0.0318813924057502,0.142007348227346,0.142007348227346,True
component_23,component_54,22,53,0.03188035663860532,0.1018318299459343,0.1018318299459343,True
component_03,component_56,2,55,0.030952619914019895,-0.1289581159200832,0.1289581159200832,True
component_28,component_53,27,52,0.03071581087612943,-0.0956105141934679,0.0956105141934679,True
component_02,component_48,1,47,0.030429656667293553,0.165574492495218,0.165574492495218,True
component_02,component_31,1,30,0.030304968684732377,0.1486407959589107,0.1486407959589107,True
component_05,component_24,4,23,0.030240992217614775,0.1602505361384602,0.1602505361384602,True
component_10,component_54,9,53,0.030144529463370238,-0.0978873220089142,0.0978873220089142,True
component_09,component_45,8,44,0.0299872171679603,-0.0965681464049963,0.0965681464049963,True
component_42,component_20,41,19,0.029970257446577515,-0.1207330006430537,0.1207330006430537,True
component_01,component_53,0,52,0.029634871094244758,0.0,0.0,False
component_07,component_22,6,21,0.029591691103472047,0.068621784873299,0.068621784873299,True
component_29,component_56,28,55,0.029590370644341626,0.1743217765845354,0.1743217765845354,True
component_01,component_10,0,9,0.029470048844376862,-0.2810263093551788,0.2810263093551788,True
component_40,component_37,39,36,0.029297931500174373,0.1065772344012662,0.1065772344012662,True
component_07,component_23,6,22,0.029294993990634073,0.0,0.0,False
component_52,component_27,51,26,0.028977884048907786,0.0442431869146321,0.0442431869146321,True
component_05,component_41,4,40,0.028932474239983488,-0.0999280388823211,0.0999280388823211,True
component_02,component_33,1,32,0.02859261392346464,-0.0843327625756283,0.0843327625756283,True
component_12,component_23,11,22,0.028512345830422302,0.0693388259009106,0.0693388259009106,True
component_52,component_49,51,48,0.028245999204508845,0.1081810666500151,0.1081810666500151,True
component_19,component_25,18,24,0.02808990442363548,-0.0948301525482674,0.0948301525482674,True
component_09,component_19,8,18,0.027996989361842767,-0.1045375208386953,0.1045375208386953,True
component_11,component_39,10,38,0.027927008732346253,0.0751325884887273,0.0751325884887273,True
component_58,component_01,57,0,0.027908038709787097,-0.0819342709435672,0.0819342709435672,True
component_01,component_42,0,41,0.027853656941855598,0.0,0.0,False
component_04,component_26,3,25,0.02777692447240284,0.1006503586951044,0.1006503586951044,True
component_18,component_32,17,31,0.02758332877205229,0.0750355757984649,0.0750355757984649,True
component_12,component_44,11,43,0.027308687681155144,-0.0458722149889645,0.0458722149889645,True
component_43,component_48,42,47,0.02715473936371796,-0.0815463108447196,0.0815463108447196,True
component_03,component_19,2,18,0.027143107465424587,-0.1220547328609848,0.1220547328609848,True
component_08,component_50,7,49,0.027045229074408362,0.0986125868542894,0.0986125868542894,True
component_07,component_35,6,34,0.027036703986808498,0.0753704574713708,0.0753704574713708,True
component_11,component_50,10,49,0.02685613660691294,0.0548186095469985,0.0548186095469985,True
component_03,component_09,2,8,0.02681488336265199,-0.1401209522593179,0.1401209522593179,True
component_22,component_07,21,6,0.026714189271705012,-0.099955493667018,0.099955493667018,True
component_17,component_47,16,46,0.0266206512723366,0.0613116667867383,0.0613116667867383,True
component_04,component_15,3,14,0.02656419844652593,-0.0727541953976969,0.0727541953976969,True
component_11,component_12,10,11,0.02624020144395047,-0.0963550804234398,0.0963550804234398,True
component_23,component_10,22,9,0.026196863716879563,0.0780673725839447,0.0780673725839447,True
component_24,component_44,23,43,0.026095690995282497,0.1196430342703259,0.1196430342703259,True
component_46,component_17,45,16,0.025875472347737537,-0.1303397156504206,0.1303397156504206,True
component_08,component_14,7,13,0.025661906664492622,-0.138944894939764,0.138944894939764,True
component_49,component_22,48,21,0.025625192693060295,0.0,0.0,False
component_03,component_45,2,44,0.025588158052085502,-0.1353525930626602,0.1353525930626602,True
component_38,component_18,37,17,0.025579098735716097,0.1061157051671075,0.1061157051671075,True
component_57,component_21,56,20,0.025504848543496515,-0.122458875695744,0.122458875695744,True
component_03,component_57,2,56,0.025502564006798328,-0.0582248784125077,0.0582248784125077,True
component_58,component_54,57,53,0.025454340181077312,0.1087265297901207,0.1087265297901207,True
component_24,component_47,23,46,0.025409015149016535,0.1578950790555442,0.1578950790555442,True
component_06,component_37,5,36,0.025389934242710945,0.0,0.0,False
component_33,component_46,32,45,0.025329685105650507,0.0432805697173345,0.0432805697173345,True
component_03,component_13,2,12,0.025244689038071824,0.0969824631809246,0.0969824631809246,True
component_43,component_23,42,22,0.025034309138003155,-0.1110025995782269,0.1110025995782269,True
component_60,component_24,59,23,0.0246985444554117,0.0667569481520505,0.0667569481520505,True
component_53,component_08,52,7,0.024650186000585498,0.1486636470816783,0.1486636470816783,True
component_12,component_51,11,50,0.024520377168768846,0.0539614535413608,0.0539614535413608,True
component_55,component_37,54,36,0.024498849066474256,0.0722285661146784,0.0722285661146784,True
component_22,component_03,21,2,0.024462081317682162,0.0949061508117054,0.0949061508117054,True
component_23,component_27,22,26,0.02435436600534404,-0.0570142659035025,0.0570142659035025,True
component_51,component_25,50,24,0.024345176167371113,0.0700991296135568,0.0700991296135568,True
component_53,component_19,52,18,0.024152509174907147,-0.1185308741845909,0.1185308741845909,True
component_01,component_60,0,59,0.024145862000077685,0.1126385446477501,0.1126385446477501,True
component_33,component_34,32,33,0.024140682066132648,0.0933131831737511,0.0933131831737511,True
component_09,component_58,8,57,0.02408808745555909,-0.0852548081361341,0.0852548081361341,True
component_20,component_14,19,13,0.023890500142610842,-0.0789934491415801,0.0789934491415801,True
component_49,component_50,48,49,0.023574708946697547,0.0664415395519663,0.0664415395519663,True
component_02,component_41,1,40,0.02335847046123494,0.0,0.0,False
component_16,component_56,15,55,0.023247850393433446,-0.0709185689998834,0.0709185689998834,True
component_17,component_45,16,44,0.023154112054653706,0.1210825234388303,0.1210825234388303,True
component_12,component_35,11,34,0.023027730585227127,0.1517940919116507,0.1517940919116507,True
component_16,component_30,15,29,0.023021030574824485,0.081836367149922,0.081836367149922,True
component_18,component_34,17,33,0.02301892285257867,-0.0905369760776584,0.0905369760776584,True
component_42,component_02,41,1,0.022710656915097,-0.1183147198095091,0.1183147198095091,True
component_32,component_57,31,56,0.022705193985518728,0.0571515241562084,0.0571515241562084,True
component_12,component_49,11,48,0.022624314476598174,-0.0494511889305579,0.0494511889305579,True
component_21,component_07,20,6,0.022573067051679725,0.070904525188399,0.070904525188399,True
component_02,component_18,1,17,0.022349689709267713,0.0795652403680621,0.0795652403680621,True
component_19,component_50,18,49,0.02234313270735943,-0.0819101976638033,0.0819101976638033,True
component_20,component_21,19,20,0.022314169963400875,-0.0889058287764059,0.0889058287764059,True
component_13,component_58,12,57,0.022292892874688365,0.0,0.0,False
component_04,component_42,3,41,0.0222570839219725,0.0,0.0,False
component_58,component_59,57,58,0.022173373833487556,-0.070806490306559,0.070806490306559,True
component_11,component_09,10,8,0.022014494120464308,-0.1412248192121157,0.1412248192121157,True
component_14,component_04,13,3,0.02189822534750059,0.0886008528691862,0.0886008528691862,True
component_15,component_01,14,0,0.021887734521598826,0.0,0.0,False
component_21,component_52,20,51,0.021884551557170947,-0.1015767386654648,0.1015767386654648,True
component_16,component_58,15,57,0.021880934113564468,0.0840727786060309,0.0840727786060309,True
component_07,component_01,6,0,0.021874998019284685,0.0,0.0,False
component_47,component_29,46,28,0.02184276265912231,0.0497430772969882,0.0497430772969882,True
component_07,component_19,6,18,0.021743299102384858,-0.0418250056656267,0.0418250056656267,True
component_19,component_56,18,55,0.021698120414900553,-0.073621325985732,0.073621325985732,True
component_08,component_34,7,33,0.021623049545069682,0.0,0.0,False
component_23,component_60,22,59,0.021418326959163514,0.0,0.0,False
component_08,component_01,7,0,0.021377410101442642,0.0,0.0,False
component_23,component_06,22,5,0.021361904646464498,0.1022723229174931,0.1022723229174931,True
component_21,component_57,20,56,0.02108057355345115,0.1393129414614495,0.1393129414614495,True
component_18,component_47,17,46,0.02095191593819959,-0.0940612744951754,0.0940612744951754,True
component_01,component_12,0,11,0.020829313452327476,0.0,0.0,False
component_07,component_57,6,56,0.020676474289637495,-0.057381445319224,0.057381445319224,True
component_08,component_42,7,41,0.020590114876693814,0.0,0.0,False
component_04,component_24,3,23,0.020581489907743986,0.0,0.0,False
component_05,component_25,4,24,0.020562878501927492,0.0,0.0,False
component_18,component_12,17,11,0.020547687184505878,0.0911763424341185,0.0911763424341185,True
component_47,component_42,46,41,0.02046857270784945,0.0874347689091585,0.0874347689091585,True
component_34,component_53,33,52,0.020443114531492758,0.0496881146428202,0.0496881146428202,True
component_47,component_10,46,9,0.02040744977483981,0.0897474792783176,0.0897474792783176,True
component_11,component_03,10,2,0.020361247065847757,-0.105904168552168,0.105904168552168,True
component_18,component_09,17,8,0.02035892870070522,-0.1099261749770407,0.1099261749770407,True
component_01,component_49,0,48,0.020356144680443354,0.0,0.0,False
component_03,component_06,2,5,0.020151411814945272,-0.1061977569466499,0.1061977569466499,True
component_07,component_20,6,19,0.020077511359893316,-0.1602299588950814,0.1602299588950814,True
component_07,component_13,6,12,0.020077190404069033,-0.1251521686944291,0.1251521686944291,True
component_22,component_55,21,54,0.020021093497914418,0.0617915294182205,0.0617915294182205,True
component_23,component_43,22,42,0.020001040587051634,0.0,0.0,False
component_11,component_53,10,52,0.01979902919152742,0.0916087580560812,0.0916087580560812,True
component_17,component_32,16,31,0.019766931690709064,0.0950405190290873,0.0950405190290873,True
component_03,component_52,2,51,0.01974661044982963,0.0,0.0,False
component_58,component_02,57,1,0.019636638432689785,-0.1331884991739154,0.1331884991739154,True
component_53,component_12,52,11,0.01954852213490188,0.1271976395593302,0.1271976395593302,True
component_13,component_52,12,51,0.019426845455624127,-0.0534342350147505,0.0534342350147505,True
component_34,component_10,33,9,0.019422887881262348,-0.0611123427929543,0.0611123427929543,True
component_19,component_36,18,35,0.019417706015427937,-0.1126060222193466,0.1126060222193466,True
component_03,component_47,2,46,0.01928902908557964,0.0,0.0,False
component_07,component_53,6,52,0.01926733942021702,-0.0783464466686894,0.0783464466686894,True
component_18,component_03,17,2,0.019208437639360684,0.0971995536161524,0.0971995536161524,True
component_54,component_36,53,35,0.019183680767445664,0.114881845568082,0.114881845568082,True
component_05,component_17,4,16,0.019157742194203978,0.0,0.0,False
component_37,component_52,36,51,0.019043946431738533,0.0,0.0,False
component_19,component_08,18,7,0.01885978737998034,-0.0879379705038783,0.0879379705038783,True
component_01,component_48,0,47,0.018810292327210494,-0.1582368182954224,0.1582368182954224,True
component_57,component_29,56,28,0.0187840386556649,0.0640102659219067,0.0640102659219067,True
component_27,component_12,26,11,0.01873962405258736,-0.1068176415291468,0.1068176415291468,True
component_47,component_30,46,29,0.018729836009969143,-0.1272366329773416,0.1272366329773416,True
component_57,component_36,56,35,0.018706484274841974,-0.067001469638734,0.067001469638734,True
component_21,component_51,20,50,0.018638459729664898,0.0,0.0,False
component_06,component_41,5,40,0.018635693304455282,0.1294960986545886,0.1294960986545886,True
component_42,component_06,41,5,0.018630142674189124,0.0,0.0,False
component_38,component_46,37,45,0.018621893505139347,-0.0861097832033817,0.0861097832033817,True
component_07,component_45,6,44,0.018546740855202137,-0.1024872737121502,0.1024872737121502,True
component_30,component_33,29,32,0.018509111951883848,-0.0918567306351613,0.0918567306351613,True
component_01,component_19,0,18,0.018447259618665453,0.0869546404446361,0.0869546404446361,True
component_04,component_60,3,59,0.018427992660010994,0.0,0.0,False
component_16,component_46,15,45,0.018372813975872173,0.0,0.0,False
component_46,component_43,45,42,0.018262383294781283,0.0660006361595634,0.0660006361595634,True
component_24,component_30,23,29,0.01824757010037674,0.0789356550971215,0.0789356550971215,True
component_05,component_22,4,21,0.018229760096947187,0.0,0.0,False
component_39,component_49,38,48,0.018029150271525293,0.0403361694703819,0.0403361694703819,True
component_14,component_56,13,55,0.017991679216837524,0.0751034266524611,0.0751034266524611,True
component_38,component_45,37,44,0.017967273979026997,-0.0873333954546388,0.0873333954546388,True
component_03,component_25,2,24,0.017939322372830104,0.0,0.0,False
component_10,component_38,9,37,0.017821516458585263,0.0,0.0,False
component_10,component_52,9,51,0.017784502580163487,0.0,0.0,False
component_23,component_37,22,36,0.017673101363794047,0.0992007822054331,0.0992007822054331,True
component_22,component_14,21,13,0.017641582675457332,-0.1110858673657403,0.1110858673657403,True
component_23,component_02,22,1,0.01764083263664671,-0.0914023191460047,0.0914023191460047,True
component_34,component_02,33,1,0.01763683248298292,0.0,0.0,False
component_31,component_20,30,19,0.017626047289389362,0.0,0.0,False
component_38,component_04,37,3,0.017500506003585655,0.1190786455162817,0.1190786455162817,True
component_21,component_04,20,3,0.01749823309117278,-0.0903731249888499,0.0903731249888499,True
component_22,component_01,21,0,0.01746880968015708,0.0946995758147944,0.0946995758147944,True
component_09,component_50,8,49,0.01745886366757361,0.0,0.0,False
component_17,component_12,16,11,0.017414683000234712,0.0648245071680892,0.0648245071680892,True
component_34,component_21,33,20,0.01739612895268299,0.0,0.0,False
component_49,component_15,48,14,0.017364094303247618,0.0993792398286889,0.0993792398286889,True
component_38,component_40,37,39,0.01735080775599026,0.0,0.0,False
component_43,component_56,42,55,0.017151932859116353,0.0,0.0,False
component_22,component_46,21,45,0.01711023800059339,0.0,0.0,False
component_33,component_30,32,29,0.017064761630565375,0.077410304839625,0.077410304839625,True
component_30,component_57,29,56,0.017057681021616894,0.0,0.0,False
component_42,component_04,41,3,0.017031704644889584,-0.0897804567680284,0.0897804567680284,True
component_41,component_40,40,39,0.017006000115276136,0.0,0.0,False
component_20,component_41,19,40,0.016962503707916955,0.1087675036654434,0.1087675036654434,True
component_05,component_55,4,54,0.016936487042707428,-0.0672701048248923,0.0672701048248923,True
component_08,component_57,7,56,0.016932831529397056,-0.0578626084608839,0.0578626084608839,True
component_49,component_10,48,9,0.016911689060707363,0.0,0.0,False
component_22,component_16,21,15,0.016874432803292216,0.1325588737982309,0.1325588737982309,True
component_07,component_10,6,9,0.016849418646959095,0.0,0.0,False
component_23,component_40,22,39,0.016827068414584187,-0.1386727304439464,0.1386727304439464,True
component_15,component_31,14,30,0.016747545198410013,-0.0625597050274336,0.0625597050274336,True
component_58,component_39,57,38,0.01673398304399321,0.0,0.0,False
component_14,component_53,13,52,0.016697472658388612,0.0811019147641838,0.0811019147641838,True
component_23,component_16,22,15,0.016576571277329515,0.0583016389081546,0.0583016389081546,True
component_05,component_21,4,20,0.016552747122297984,0.0,0.0,False
component_37,component_44,36,43,0.016432846109039813,0.0744252362075101,0.0744252362075101,True
component_33,component_53,32,52,0.01642064050488649,-0.1262301763422411,0.1262301763422411,True
component_45,component_56,44,55,0.016411704559696882,0.0878865527454669,0.0878865527454669,True
component_31,component_53,30,52,0.016371900808348112,0.0,0.0,False
component_58,component_03,57,2,0.016326469753763097,0.1032503169933723,0.1032503169933723,True
component_14,component_46,13,45,0.01628082816459225,-0.0644567750766882,0.0644567750766882,True
component_07,component_02,6,1,0.016223037547003927,-0.0985194925704105,0.0985194925704105,True
component_16,component_35,15,34,0.016173846068713124,0.0,0.0,False
component_03,component_24,2,23,0.01615229952617385,-0.0794856620092837,0.0794856620092837,True
component_23,component_15,22,14,0.01613713449355146,0.0,0.0,False
component_45,component_54,44,53,0.01613592331897168,0.0732836212523672,0.0732836212523672,True
component_02,component_50,1,49,0.016129164457286543,-0.1146159531763459,0.1146159531763459,True
component_28,component_06,27,5,0.016111872128847585,0.0916108884392846,0.0916108884392846,True
component_58,component_18,57,17,0.016080176056002544,-0.0944368003040015,0.0944368003040015,True
component_51,component_37,50,36,0.016001704542123157,0.0685026780711683,0.0685026780711683,True
component_48,component_13,47,12,0.016001542159664955,0.062549325519971,0.062549325519971,True
component_02,component_15,1,14,0.01599091633751292,-0.096001657907408,0.096001657907408,True
component_04,component_52,3,51,0.015956233265104626,0.0,0.0,False
component_03,component_18,2,17,0.01585799582889877,0.0,0.0,False
component_38,component_09,37,8,0.015838142926108356,-0.0901839153452978,0.0901839153452978,True
component_16,component_59,15,58,0.015835805158703777,0.0858281228715489,0.0858281228715489,True
component_20,component_60,19,59,0.015783540306262094,0.0,0.0,False
component_08,component_31,7,30,0.015767812793960893,0.0,0.0,False
component_60,component_29,59,28,0.01576669947407375,0.0,0.0,False
component_07,component_58,6,57,0.015701654528119002,0.0,0.0,False
component_21,component_53,20,52,0.015693926868506684,0.0,0.0,False
component_03,component_31,2,30,0.015675495596361312,-0.0703021849448355,0.0703021849448355,True
component_22,component_26,21,25,0.01563118104626276,0.0846800385721173,0.0846800385721173,True
component_10,component_50,9,49,0.0155202901945602,0.0,0.0,False
component_09,component_31,8,30,0.0154862543251553,0.0432866389328942,0.0432866389328942,True
component_50,component_55,49,54,0.015442777189143365,0.0986252114203585,0.0986252114203585,True
component_48,component_32,47,31,0.015423552632497325,-0.1057871634086163,0.1057871634086163,True
component_38,component_27,37,26,0.015313974836273694,0.0422133481064942,0.0422133481064942,True
component_56,component_46,55,45,0.015311999388139234,0.0,0.0,False
component_02,component_26,1,25,0.015216404599299117,0.0,0.0,False
component_12,component_52,11,51,0.015175386524868122,0.0,0.0,False
component_04,component_19,3,18,0.015116652645150887,0.0,0.0,False
component_01,component_55,0,54,0.015074830551653295,0.0613440500715747,0.0613440500715747,True
component_35,component_23,34,22,0.015021971448176158,0.0399126887043104,0.0399126887043104,True
component_08,component_05,7,4,0.014982833761014922,0.0,0.0,False
component_46,component_54,45,53,0.014854150458426914,0.0,0.0,False
component_41,component_12,40,11,0.014834330514366228,-0.0818525823236598,0.0818525823236598,True
component_44,component_34,43,33,0.014802767186666597,0.0,0.0,False
component_01,component_34,0,33,0.01479241140030912,0.0,0.0,False
component_11,component_36,10,35,0.014790699593717559,0.0838273309822234,0.0838273309822234,True
component_47,component_38,46,37,0.014777546617769236,0.0,0.0,False
component_42,component_60,41,59,0.01475655210110494,-0.0793740996262965,0.0793740996262965,True
component_60,component_40,59,39,0.014752575368703714,-0.0569557427398799,0.0569557427398799,True
component_09,component_41,8,40,0.014665476484547772,0.0,0.0,False
component_43,component_52,42,51,0.014657948962175794,0.0705603320551056,0.0705603320551056,True
