source,target,source_index,target_index,ei,bias_correction
component_20,component_38,19,37,9.471321907196796e-05,0.00012214486198658392
component_15,component_32,14,31,9.436016306679516e-05,0.00012214486198658392
component_21,component_38,20,37,9.432500083793316e-05,0.00012214486198658392
component_39,component_25,38,24,9.31703909468231e-05,0.00012214486198658392
component_19,component_05,18,4,9.287216207441877e-05,0.00012214486198658392
component_54,component_18,53,17,9.259496432654103e-05,0.00012214486198658392
component_07,component_02,6,1,9.122564928153837e-05,0.00012214486198658392
component_17,component_10,16,9,8.90294827005882e-05,0.00012214486198658392
component_54,component_22,53,21,8.900467917769626e-05,0.00012214486198658392
component_47,component_58,46,57,8.868659976873125e-05,0.00012214486198658392
component_23,component_59,22,58,8.834870171810878e-05,0.00012214486198658392
component_26,component_30,25,29,8.787231906403728e-05,0.00012214486198658392
component_26,component_02,25,1,8.776462030412626e-05,0.00012214486198658392
component_36,component_32,35,31,8.752644253061883e-05,0.00012214486198658392
component_57,component_29,56,28,8.674113245155133e-05,0.00012214486198658392
component_50,component_14,49,13,8.599354170283683e-05,0.00012214486198658392
component_41,component_11,40,10,8.440932771261017e-05,0.00012214486198658392
component_50,component_47,49,46,8.396243797348466e-05,0.00012214486198658392
component_49,component_01,48,0,8.351962690325907e-05,0.00012214486198658392
component_52,component_18,51,17,8.257725884021144e-05,0.00012214486198658392
component_39,component_57,38,56,8.225156761530882e-05,0.00012214486198658392
component_42,component_49,41,48,8.217258337878607e-05,0.00012214486198658392
component_43,component_53,42,52,8.206376726428483e-05,0.00012214486198658392
component_34,component_55,33,54,8.170447952576875e-05,0.00012214486198658392
component_45,component_04,44,3,8.129856494897244e-05,0.00012214486198658392
component_46,component_28,45,27,8.129639193820554e-05,0.00012214486198658392
component_32,component_21,31,20,8.014504194138743e-05,0.00012214486198658392
component_42,component_32,41,31,7.891959587395491e-05,0.00012214486198658392
component_11,component_48,10,47,7.88972187507868e-05,0.00012214486198658392
component_25,component_37,24,36,7.812922783855198e-05,0.00012214486198658392
component_30,component_57,29,56,7.657032991051032e-05,0.00012214486198658392
component_01,component_52,0,51,7.58758906424082e-05,0.00012214486198658392
component_51,component_12,50,11,7.582848230999257e-05,0.00012214486198658392
component_28,component_15,27,14,7.567860705693993e-05,0.00012214486198658392
component_09,component_05,8,4,7.55518282384996e-05,0.00012214486198658392
component_46,component_55,45,54,7.464519851507702e-05,0.00012214486198658392
component_59,component_41,58,40,7.347734137990781e-05,0.00012214486198658392
component_38,component_32,37,31,7.332263923392137e-05,0.00012214486198658392
component_28,component_09,27,8,7.082491533566765e-05,0.00012214486198658392
component_43,component_02,42,1,7.043274160411982e-05,0.00012214486198658392
component_51,component_27,50,26,7.008445008782797e-05,0.00012214486198658392
component_32,component_41,31,40,6.898491849609297e-05,0.00012214486198658392
component_09,component_53,8,52,6.874459679336262e-05,0.00012214486198658392
component_50,component_53,49,52,6.809353908292245e-05,0.00012214486198658392
component_35,component_42,34,41,6.779766006729206e-05,0.00012214486198658392
component_33,component_10,32,9,6.74701646290795e-05,0.00012214486198658392
component_17,component_39,16,38,6.733174560618588e-05,0.00012214486198658392
component_35,component_01,34,0,6.648777065584174e-05,0.00012214486198658392
component_06,component_37,5,36,6.573524382812285e-05,0.00012214486198658392
component_22,component_38,21,37,6.55457429823128e-05,0.00012214486198658392
component_45,component_48,44,47,6.511992557195183e-05,0.00012214486198658392
component_20,component_21,19,20,6.502262080022885e-05,0.00012214486198658392
component_23,component_44,22,43,6.429323304113084e-05,0.00012214486198658392
component_51,component_36,50,35,6.384560246330603e-05,0.00012214486198658392
component_29,component_12,28,11,6.342423781645083e-05,0.00012214486198658392
component_24,component_29,23,28,6.261535455748802e-05,0.00012214486198658392
component_32,component_53,31,52,6.245964989143524e-05,0.00012214486198658392
component_02,component_47,1,46,6.243780901741083e-05,0.00012214486198658392
component_39,component_07,38,6,6.215816699658912e-05,0.00012214486198658392
component_42,component_28,41,27,6.190292804354324e-05,0.00012214486198658392
component_04,component_52,3,51,6.074412379283712e-05,0.00012214486198658392
component_34,component_21,33,20,6.054108388420205e-05,0.00012214486198658392
component_58,component_53,57,52,6.0228626598585064e-05,0.00012214486198658392
component_57,component_16,56,15,6.007081760784288e-05,0.00012214486198658392
component_25,component_59,24,58,5.951179559273199e-05,0.00012214486198658392
component_45,component_11,44,10,5.940743891237588e-05,0.00012214486198658392
component_56,component_36,55,35,5.8695533487686285e-05,0.00012214486198658392
component_35,component_27,34,26,5.8497799029628126e-05,0.00012214486198658392
component_52,component_47,51,46,5.8367746757048456e-05,0.00012214486198658392
component_27,component_25,26,24,5.821915389803476e-05,0.00012214486198658392
component_11,component_42,10,41,5.8124538392308113e-05,0.00012214486198658392
component_41,component_06,40,5,5.6964842425913105e-05,0.00012214486198658392
component_24,component_57,23,56,5.6670203851497e-05,0.00012214486198658392
component_31,component_23,30,22,5.651727602933691e-05,0.00012214486198658392
component_16,component_07,15,6,5.649519891912636e-05,0.00012214486198658392
component_45,component_47,44,46,5.6481281308119584e-05,0.00012214486198658392
component_28,component_31,27,30,5.610523911600638e-05,0.00012214486198658392
component_52,component_07,51,6,5.574077758475901e-05,0.00012214486198658392
component_03,component_07,2,6,5.561607866317762e-05,0.00012214486198658392
component_10,component_15,9,14,5.538091156704109e-05,0.00012214486198658392
component_51,component_11,50,10,5.457480622419103e-05,0.00012214486198658392
component_42,component_59,41,58,5.396826550156073e-05,0.00012214486198658392
component_37,component_50,36,49,5.347451699145477e-05,0.00012214486198658392
component_01,component_15,0,14,5.245493878344083e-05,0.00012214486198658392
component_16,component_29,15,28,5.1944416375306876e-05,0.00012214486198658392
component_52,component_56,51,55,5.1295463680312925e-05,0.00012214486198658392
component_13,component_47,12,46,5.0836775100930094e-05,0.00012214486198658392
component_40,component_45,39,44,5.0828585948541364e-05,0.00012214486198658392
component_12,component_56,11,55,5.064816273977907e-05,0.00012214486198658392
component_18,component_01,17,0,4.922907427835118e-05,0.00012214486198658392
component_44,component_58,43,57,4.866053787880867e-05,0.00012214486198658392
component_59,component_34,58,33,4.816087561790278e-05,0.00012214486198658392
component_26,component_23,25,22,4.746584882643382e-05,0.00012214486198658392
component_46,component_20,45,19,4.7345369614158414e-05,0.00012214486198658392
component_29,component_34,28,33,4.501669380403998e-05,0.00012214486198658392
component_34,component_11,33,10,4.3312985002496554e-05,0.00012214486198658392
component_36,component_31,35,30,4.316471086250793e-05,0.00012214486198658392
component_38,component_52,37,51,4.2495936046971385e-05,0.00012214486198658392
component_23,component_52,22,51,4.203210790166217e-05,0.00012214486198658392
component_39,component_35,38,34,4.1875778771115955e-05,0.00012214486198658392
component_57,component_17,56,16,4.077462876992077e-05,0.00012214486198658392
component_07,component_57,6,56,4.0597421654109514e-05,0.00012214486198658392
component_37,component_06,36,5,4.027971658660407e-05,0.00012214486198658392
component_02,component_45,1,44,3.984144042086719e-05,0.00012214486198658392
component_57,component_24,56,23,3.970012628904578e-05,0.00012214486198658392
component_29,component_23,28,22,3.9589771617998964e-05,0.00012214486198658392
component_37,component_21,36,20,3.954239867497687e-05,0.00012214486198658392
component_33,component_03,32,2,3.9350569287594205e-05,0.00012214486198658392
component_49,component_42,48,41,3.8708742454392735e-05,0.00012214486198658392
component_47,component_55,46,54,3.862863017197848e-05,0.00012214486198658392
component_27,component_15,26,14,3.8408177022239236e-05,0.00012214486198658392
component_22,component_07,21,6,3.833494020459899e-05,0.00012214486198658392
component_36,component_57,35,56,3.812767197362905e-05,0.00012214486198658392
component_35,component_23,34,22,3.811711673254651e-05,0.00012214486198658392
component_36,component_03,35,2,3.7782533217819005e-05,0.00012214486198658392
component_05,component_14,4,13,3.7582295360772766e-05,0.00012214486198658392
component_35,component_31,34,30,3.746550423245091e-05,0.00012214486198658392
component_44,component_26,43,25,3.69577163375121e-05,0.00012214486198658392
component_13,component_55,12,54,3.54105310377387e-05,0.00012214486198658392
component_13,component_20,12,19,3.539759521762058e-05,0.00012214486198658392
component_59,component_23,58,22,3.431078749078752e-05,0.00012214486198658392
component_22,component_25,21,24,3.4216813845164274e-05,0.00012214486198658392
component_25,component_48,24,47,3.420346937295615e-05,0.00012214486198658392
component_42,component_11,41,10,3.345641626432169e-05,0.00012214486198658392
component_24,component_33,23,32,3.229334483674954e-05,0.00012214486198658392
component_31,component_54,30,53,3.168167392459534e-05,0.00012214486198658392
component_42,component_20,41,19,3.052307821682415e-05,0.00012214486198658392
component_41,component_45,40,44,3.011192400736827e-05,0.00012214486198658392
component_31,component_27,30,26,2.96701531719734e-05,0.00012214486198658392
component_54,component_31,53,30,2.8643540164684375e-05,0.00012214486198658392
component_17,component_15,16,14,2.8566567031465155e-05,0.00012214486198658392
component_20,component_58,19,57,2.78728332998376e-05,0.00012214486198658392
component_33,component_14,32,13,2.7830953311492175e-05,0.00012214486198658392
component_11,component_36,10,35,2.7116485505486253e-05,0.00012214486198658392
component_53,component_36,52,35,2.592386025285261e-05,0.00012214486198658392
component_11,component_44,10,43,2.5298279176668315e-05,0.00012214486198658392
component_13,component_08,12,7,2.4400897937430218e-05,0.00012214486198658392
component_48,component_41,47,40,2.420932914795062e-05,0.00012214486198658392
component_08,component_23,7,22,2.3950076670281573e-05,0.00012214486198658392
component_20,component_07,19,6,2.3224178737144517e-05,0.00012214486198658392
component_17,component_46,16,45,2.314182908973281e-05,0.00012214486198658392
component_17,component_35,16,34,2.3050377191017723e-05,0.00012214486198658392
component_54,component_24,53,23,2.254823290858348e-05,0.00012214486198658392
component_03,component_26,2,25,2.2002622590442116e-05,0.00012214486198658392
component_35,component_20,34,19,2.1987427032098e-05,0.00012214486198658392
component_46,component_14,45,13,2.178629458024812e-05,0.00012214486198658392
component_22,component_06,21,5,2.121563685174093e-05,0.00012214486198658392
component_37,component_59,36,58,2.078163138617139e-05,0.00012214486198658392
component_46,component_15,45,14,2.0163123761589562e-05,0.00012214486198658392
component_23,component_21,22,20,2.0151649463324013e-05,0.00012214486198658392
component_45,component_13,44,12,1.9966544569021717e-05,0.00012214486198658392
component_10,component_54,9,53,1.9955075986855854e-05,0.00012214486198658392
component_51,component_35,50,34,1.9610306476936342e-05,0.00012214486198658392
component_31,component_14,30,13,1.9401335616683343e-05,0.00012214486198658392
component_41,component_21,40,20,1.9010065567556778e-05,0.00012214486198658392
component_14,component_13,13,12,1.8896874171931582e-05,0.00012214486198658392
component_22,component_46,21,45,1.816297424927718e-05,0.00012214486198658392
component_55,component_28,54,27,1.8036418732323475e-05,0.00012214486198658392
component_38,component_46,37,45,1.76319998498836e-05,0.00012214486198658392
component_30,component_40,29,39,1.7113091445013532e-05,0.00012214486198658392
component_09,component_04,8,3,1.6641677115878767e-05,0.00012214486198658392
component_58,component_05,57,4,1.5719264890605872e-05,0.00012214486198658392
component_41,component_27,40,26,1.567625698550932e-05,0.00012214486198658392
component_46,component_39,45,38,1.496657596689651e-05,0.00012214486198658392
component_23,component_29,22,28,1.4390255113655627e-05,0.00012214486198658392
component_47,component_56,46,55,1.3614408790807014e-05,0.00012214486198658392
component_02,component_39,1,38,1.2227698820425046e-05,0.00012214486198658392
component_32,component_16,31,15,1.2218533147027595e-05,0.00012214486198658392
component_52,component_37,51,36,1.1943504506405582e-05,0.00012214486198658392
component_31,component_21,30,20,1.1383578740886008e-05,0.00012214486198658392
component_04,component_51,3,50,1.1331995369655924e-05,0.00012214486198658392
component_60,component_04,59,3,1.0933554670266503e-05,0.00012214486198658392
component_36,component_38,35,37,1.0333154544047113e-05,0.00012214486198658392
component_20,component_12,19,11,9.90491078645898e-06,0.00012214486198658392
component_49,component_09,48,8,9.78546288523416e-06,0.00012214486198658392
component_47,component_14,46,13,9.737084352313795e-06,0.00012214486198658392
component_31,component_30,30,29,9.653575014382094e-06,0.00012214486198658392
component_57,component_03,56,2,9.449731863829614e-06,0.00012214486198658392
component_24,component_23,23,22,9.38328156798994e-06,0.00012214486198658392
component_21,component_16,20,15,9.18930313323059e-06,0.00012214486198658392
component_24,component_30,23,29,9.01241688809463e-06,0.00012214486198658392
component_28,component_16,27,15,8.190202940313793e-06,0.00012214486198658392
component_12,component_11,11,10,7.604047839478015e-06,0.00012214486198658392
component_30,component_18,29,17,6.5770598211104556e-06,0.00012214486198658392
component_54,component_44,53,43,6.28649951825151e-06,0.00012214486198658392
component_33,component_59,32,58,6.0844203222895925e-06,0.00012214486198658392
component_57,component_50,56,49,5.899735931472547e-06,0.00012214486198658392
component_26,component_44,25,43,5.881379137077317e-06,0.00012214486198658392
component_43,component_01,42,0,5.715410572210909e-06,0.00012214486198658392
component_25,component_20,24,19,5.557671945466961e-06,0.00012214486198658392
component_09,component_55,8,54,5.536431172974761e-06,0.00012214486198658392
component_58,component_25,57,24,5.525798116080046e-06,0.00012214486198658392
component_43,component_50,42,49,4.6980639573429225e-06,0.00012214486198658392
component_60,component_23,59,22,4.640364334446411e-06,0.00012214486198658392
component_52,component_23,51,22,3.648986054011964e-06,0.00012214486198658392
component_50,component_02,49,1,3.6411005897033974e-06,0.00012214486198658392
component_51,component_48,50,47,3.4027293516836004e-06,0.00012214486198658392
component_59,component_02,58,1,3.1368844315495816e-06,0.00012214486198658392
component_18,component_44,17,43,2.5862527980737666e-06,0.00012214486198658392
component_40,component_16,39,15,2.1288063219743354e-06,0.00012214486198658392
component_31,component_51,30,50,1.9973302768107033e-06,0.00012214486198658392
component_42,component_06,41,5,1.7931078556284417e-06,0.00012214486198658392
component_22,component_54,21,53,1.2473898784439656e-06,0.00012214486198658392
component_12,component_42,11,41,7.034232168035991e-07,0.00012214486198658392
component_46,component_43,45,42,2.877555862875402e-07,0.00012214486198658392
component_18,component_07,17,6,2.410802334853828e-07,0.00012214486198658392
component_21,component_11,20,10,0.0,0.00012214486198658392
component_57,component_07,56,6,0.0,0.00012214486198658392
component_21,component_10,20,9,0.0,0.00012214486198658392
component_21,component_03,20,2,0.0,0.00012214486198658392
component_21,component_15,20,14,0.0,0.00012214486198658392
component_21,component_14,20,13,0.0,0.00012214486198658392
component_21,component_06,20,5,0.0,0.00012214486198658392
component_20,component_59,19,58,0.0,0.00012214486198658392
component_57,component_12,56,11,0.0,0.00012214486198658392
component_21,component_04,20,3,0.0,0.00012214486198658392
component_57,component_09,56,8,0.0,0.00012214486198658392
component_20,component_17,19,16,0.0,0.00012214486198658392
component_20,component_52,19,51,0.0,0.00012214486198658392
component_20,component_50,19,49,0.0,0.00012214486198658392
component_19,component_09,18,8,0.0,0.00012214486198658392
component_18,component_58,17,57,0.0,0.00012214486198658392
component_18,component_48,17,47,0.0,0.00012214486198658392
component_18,component_47,17,46,0.0,0.00012214486198658392
component_18,component_39,17,38,0.0,0.00012214486198658392
component_57,component_48,56,47,0.0,0.00012214486198658392
component_18,component_32,17,31,0.0,0.00012214486198658392
component_18,component_29,17,28,0.0,0.00012214486198658392
component_18,component_28,17,27,0.0,0.00012214486198658392
component_57,component_53,56,52,0.0,0.00012214486198658392
component_18,component_20,17,19,0.0,0.00012214486198658392
component_18,component_19,17,18,0.0,0.00012214486198658392
component_18,component_14,17,13,0.0,0.00012214486198658392
component_18,component_05,17,4,0.0,0.00012214486198658392
component_18,component_03,17,2,0.0,0.00012214486198658392
component_19,component_23,18,22,0.0,0.00012214486198658392
component_19,component_36,18,35,0.0,0.00012214486198658392
component_57,component_39,56,38,0.0,0.00012214486198658392
component_20,component_34,19,33,0.0,0.00012214486198658392
component_57,component_21,56,20,0.0,0.00012214486198658392
component_20,component_49,19,48,0.0,0.00012214486198658392
component_20,component_44,19,43,0.0,0.00012214486198658392
component_20,component_41,19,40,0.0,0.00012214486198658392
component_20,component_40,19,39,0.0,0.00012214486198658392
component_20,component_39,19,38,0.0,0.00012214486198658392
component_20,component_32,19,31,0.0,0.00012214486198658392
component_19,component_53,18,52,0.0,0.00012214486198658392
component_20,component_25,19,24,0.0,0.00012214486198658392
component_01,component_35,0,34,0.0,0.00012214486198658392
component_20,component_11,19,10,0.0,0.00012214486198658392
component_20,component_10,19,9,0.0,0.00012214486198658392
component_57,component_35,56,34,0.0,0.00012214486198658392
component_20,component_06,19,5,0.0,0.00012214486198658392
component_21,component_17,20,16,0.0,0.00012214486198658392
component_49,component_33,48,32,0.0,0.00012214486198658392
component_57,component_04,56,3,0.0,0.00012214486198658392
component_23,component_43,22,42,0.0,0.00012214486198658392
component_24,component_13,23,12,0.0,0.00012214486198658392
component_24,component_04,23,3,0.0,0.00012214486198658392
component_56,component_04,55,3,0.0,0.00012214486198658392
component_24,component_02,23,1,0.0,0.00012214486198658392
component_23,component_56,22,55,0.0,0.00012214486198658392
component_23,component_53,22,52,0.0,0.00012214486198658392
component_23,component_50,22,49,0.0,0.00012214486198658392
component_23,component_42,22,41,0.0,0.00012214486198658392
component_23,component_13,22,12,0.0,0.00012214486198658392
component_23,component_41,22,40,0.0,0.00012214486198658392
component_56,component_12,55,11,0.0,0.00012214486198658392
component_56,component_13,55,12,0.0,0.00012214486198658392
component_23,component_33,22,32,0.0,0.00012214486198658392
component_56,component_15,55,14,0.0,0.00012214486198658392
component_23,component_20,22,19,0.0,0.00012214486198658392
component_23,component_17,22,16,0.0,0.00012214486198658392
component_24,component_17,23,16,0.0,0.00012214486198658392
component_24,component_18,23,17,0.0,0.00012214486198658392
component_24,component_21,23,20,0.0,0.00012214486198658392
component_24,component_22,23,21,0.0,0.00012214486198658392
component_25,component_44,24,43,0.0,0.00012214486198658392
component_25,component_43,24,42,0.0,0.00012214486198658392
component_25,component_32,24,31,0.0,0.00012214486198658392
component_25,component_28,24,27,0.0,0.00012214486198658392
component_25,component_26,24,25,0.0,0.00012214486198658392
component_55,component_46,54,45,0.0,0.00012214486198658392
component_25,component_17,24,16,0.0,0.00012214486198658392
component_24,component_60,23,59,0.0,0.00012214486198658392
component_55,component_49,54,48,0.0,0.00012214486198658392
component_55,component_50,54,49,0.0,0.00012214486198658392
component_24,component_47,23,46,0.0,0.00012214486198658392
component_24,component_44,23,43,0.0,0.00012214486198658392
component_24,component_32,23,31,0.0,0.00012214486198658392
component_24,component_27,23,26,0.0,0.00012214486198658392
component_55,component_56,54,55,0.0,0.00012214486198658392
component_23,component_16,22,15,0.0,0.00012214486198658392
component_23,component_08,22,7,0.0,0.00012214486198658392
component_57,component_02,56,1,0.0,0.00012214486198658392
component_21,component_42,20,41,0.0,0.00012214486198658392
component_22,component_01,21,0,0.0,0.00012214486198658392
component_21,component_56,20,55,0.0,0.00012214486198658392
component_21,component_55,20,54,0.0,0.00012214486198658392
component_56,component_49,55,48,0.0,0.00012214486198658392
component_21,component_54,20,53,0.0,0.00012214486198658392
component_18,component_02,17,1,0.0,0.00012214486198658392
component_21,component_46,20,45,0.0,0.00012214486198658392
component_56,component_54,55,53,0.0,0.00012214486198658392
component_23,component_05,22,4,0.0,0.00012214486198658392
component_21,component_37,20,36,0.0,0.00012214486198658392
component_21,component_34,20,33,0.0,0.00012214486198658392
component_21,component_32,20,31,0.0,0.00012214486198658392
component_56,component_58,55,57,0.0,0.00012214486198658392
component_21,component_22,20,21,0.0,0.00012214486198658392
component_21,component_19,20,18,0.0,0.00012214486198658392
component_57,component_01,56,0,0.0,0.00012214486198658392
component_56,component_45,55,44,0.0,0.00012214486198658392
component_56,component_44,55,43,0.0,0.00012214486198658392
component_56,component_43,55,42,0.0,0.00012214486198658392
component_22,component_02,21,1,0.0,0.00012214486198658392
component_22,component_60,21,59,0.0,0.00012214486198658392
component_22,component_56,21,55,0.0,0.00012214486198658392
component_56,component_26,55,25,0.0,0.00012214486198658392
component_56,component_27,55,26,0.0,0.00012214486198658392
component_22,component_53,21,52,0.0,0.00012214486198658392
component_22,component_36,21,35,0.0,0.00012214486198658392
component_22,component_27,21,26,0.0,0.00012214486198658392
component_56,component_33,55,32,0.0,0.00012214486198658392
component_22,component_13,21,12,0.0,0.00012214486198658392
component_22,component_09,21,8,0.0,0.00012214486198658392
component_22,component_05,21,4,0.0,0.00012214486198658392
component_56,component_38,55,37,0.0,0.00012214486198658392
component_22,component_04,21,3,0.0,0.00012214486198658392
component_22,component_03,21,2,0.0,0.00012214486198658392
component_56,component_41,55,40,0.0,0.00012214486198658392
component_21,component_52,20,51,0.0,0.00012214486198658392
component_16,component_17,15,16,0.0,0.00012214486198658392
component_17,component_55,16,54,0.0,0.00012214486198658392
component_60,component_07,59,6,0.0,0.00012214486198658392
component_07,component_39,6,38,0.0,0.00012214486198658392
component_07,component_37,6,36,0.0,0.00012214486198658392
component_07,component_23,6,22,0.0,0.00012214486198658392
component_07,component_18,6,17,0.0,0.00012214486198658392
component_60,component_03,59,2,0.0,0.00012214486198658392
component_07,component_12,6,11,0.0,0.00012214486198658392
component_07,component_10,6,9,0.0,0.00012214486198658392
component_07,component_05,6,4,0.0,0.00012214486198658392
component_07,component_47,6,46,0.0,0.00012214486198658392
component_06,component_46,5,45,0.0,0.00012214486198658392
component_06,component_35,5,34,0.0,0.00012214486198658392
component_60,component_11,59,10,0.0,0.00012214486198658392
component_06,component_31,5,30,0.0,0.00012214486198658392
component_06,component_20,5,19,0.0,0.00012214486198658392
component_06,component_11,5,10,0.0,0.00012214486198658392
component_60,component_15,59,14,0.0,0.00012214486198658392
component_07,component_43,6,42,0.0,0.00012214486198658392
component_08,component_17,7,16,0.0,0.00012214486198658392
component_05,component_45,4,44,0.0,0.00012214486198658392
component_09,component_18,8,17,0.0,0.00012214486198658392
component_10,component_09,9,8,0.0,0.00012214486198658392
component_10,component_02,9,1,0.0,0.00012214486198658392
component_09,component_48,8,47,0.0,0.00012214486198658392
component_09,component_45,8,44,0.0,0.00012214486198658392
component_09,component_39,8,38,0.0,0.00012214486198658392
component_09,component_26,8,25,0.0,0.00012214486198658392
component_09,component_25,8,24,0.0,0.00012214486198658392
component_09,component_17,8,16,0.0,0.00012214486198658392
component_59,component_55,58,54,0.0,0.00012214486198658392
component_59,component_46,58,45,0.0,0.00012214486198658392
component_09,component_13,8,12,0.0,0.00012214486198658392
component_09,component_12,8,11,0.0,0.00012214486198658392
component_08,component_47,7,46,0.0,0.00012214486198658392
component_08,component_46,7,45,0.0,0.00012214486198658392
component_08,component_41,7,40,0.0,0.00012214486198658392
component_08,component_25,7,24,0.0,0.00012214486198658392
component_05,component_53,4,52,0.0,0.00012214486198658392
component_05,component_38,4,37,0.0,0.00012214486198658392
component_10,component_13,9,12,0.0,0.00012214486198658392
component_02,component_48,1,47,0.0,0.00012214486198658392
component_03,component_33,2,32,0.0,0.00012214486198658392
component_03,component_25,2,24,0.0,0.00012214486198658392
component_03,component_24,2,23,0.0,0.00012214486198658392
component_03,component_22,2,21,0.0,0.00012214486198658392
component_03,component_12,2,11,0.0,0.00012214486198658392
component_03,component_09,2,8,0.0,0.00012214486198658392
component_02,component_57,1,56,0.0,0.00012214486198658392
component_02,component_46,1,45,0.0,0.00012214486198658392
component_04,component_01,3,0,0.0,0.00012214486198658392
component_60,component_52,59,51,0.0,0.00012214486198658392
component_60,component_53,59,52,0.0,0.00012214486198658392
component_02,component_22,1,21,0.0,0.00012214486198658392
component_02,component_17,1,16,0.0,0.00012214486198658392
component_02,component_04,1,3,0.0,0.00012214486198658392
component_01,component_53,0,52,0.0,0.00012214486198658392
component_02,component_01,1,0,0.0,0.00012214486198658392
component_03,component_35,2,34,0.0,0.00012214486198658392
component_04,component_02,3,1,0.0,0.00012214486198658392
component_05,component_28,4,27,0.0,0.00012214486198658392
component_04,component_53,3,52,0.0,0.00012214486198658392
component_05,component_27,4,26,0.0,0.00012214486198658392
component_05,component_26,4,25,0.0,0.00012214486198658392
component_60,component_22,59,21,0.0,0.00012214486198658392
component_05,component_25,4,24,0.0,0.00012214486198658392
component_05,component_12,4,11,0.0,0.00012214486198658392
component_04,component_60,3,59,0.0,0.00012214486198658392
component_04,component_54,3,53,0.0,0.00012214486198658392
component_60,component_30,59,29,0.0,0.00012214486198658392
component_04,component_16,3,15,0.0,0.00012214486198658392
component_04,component_50,3,49,0.0,0.00012214486198658392
component_04,component_49,3,48,0.0,0.00012214486198658392
component_04,component_46,3,45,0.0,0.00012214486198658392
component_04,component_44,3,43,0.0,0.00012214486198658392
component_04,component_42,3,41,0.0,0.00012214486198658392
component_04,component_33,3,32,0.0,0.00012214486198658392
component_04,component_27,3,26,0.0,0.00012214486198658392
component_01,component_45,0,44,0.0,0.00012214486198658392
component_10,component_18,9,17,0.0,0.00012214486198658392
component_17,component_31,16,30,0.0,0.00012214486198658392
component_14,component_31,13,30,0.0,0.00012214486198658392
component_15,component_34,14,33,0.0,0.00012214486198658392
component_15,component_14,14,13,0.0,0.00012214486198658392
component_15,component_10,14,9,0.0,0.00012214486198658392
component_14,component_55,13,54,0.0,0.00012214486198658392
component_14,component_52,13,51,0.0,0.00012214486198658392
component_14,component_40,13,39,0.0,0.00012214486198658392
component_14,component_35,13,34,0.0,0.00012214486198658392
component_58,component_36,57,35,0.0,0.00012214486198658392
component_15,component_39,14,38,0.0,0.00012214486198658392
component_14,component_23,13,22,0.0,0.00012214486198658392
component_14,component_12,13,11,0.0,0.00012214486198658392
component_14,component_06,13,5,0.0,0.00012214486198658392
component_13,component_57,12,56,0.0,0.00012214486198658392
component_13,component_56,12,55,0.0,0.00012214486198658392
component_13,component_53,12,52,0.0,0.00012214486198658392
component_13,component_44,12,43,0.0,0.00012214486198658392
component_58,component_27,57,26,0.0,0.00012214486198658392
component_15,component_42,14,41,0.0,0.00012214486198658392
component_13,component_33,12,32,0.0,0.00012214486198658392
component_16,component_45,15,44,0.0,0.00012214486198658392
component_17,component_27,16,26,0.0,0.00012214486198658392
component_17,component_26,16,25,0.0,0.00012214486198658392
component_17,component_25,16,24,0.0,0.00012214486198658392
component_17,component_21,16,20,0.0,0.00012214486198658392
component_17,component_19,16,18,0.0,0.00012214486198658392
component_16,component_58,15,57,0.0,0.00012214486198658392
component_16,component_49,15,48,0.0,0.00012214486198658392
component_16,component_44,15,43,0.0,0.00012214486198658392
component_15,component_44,14,43,0.0,0.00012214486198658392
component_16,component_43,15,42,0.0,0.00012214486198658392
component_16,component_31,15,30,0.0,0.00012214486198658392
component_16,component_26,15,25,0.0,0.00012214486198658392
component_16,component_24,15,23,0.0,0.00012214486198658392
component_26,component_03,25,2,0.0,0.00012214486198658392
component_15,component_49,14,48,0.0,0.00012214486198658392
component_15,component_45,14,44,0.0,0.00012214486198658392
component_58,component_45,57,44,0.0,0.00012214486198658392
component_13,component_14,12,13,0.0,0.00012214486198658392
component_59,component_32,58,31,0.0,0.00012214486198658392
component_10,component_45,9,44,0.0,0.00012214486198658392
component_11,component_45,10,44,0.0,0.00012214486198658392
component_11,component_43,10,42,0.0,0.00012214486198658392
component_11,component_41,10,40,0.0,0.00012214486198658392
component_11,component_31,10,30,0.0,0.00012214486198658392
component_11,component_03,10,2,0.0,0.00012214486198658392
component_10,component_57,9,56,0.0,0.00012214486198658392
component_59,component_21,58,20,0.0,0.00012214486198658392
component_10,component_44,9,43,0.0,0.00012214486198658392
component_11,component_54,10,53,0.0,0.00012214486198658392
component_59,component_25,58,24,0.0,0.00012214486198658392
component_10,component_43,9,42,0.0,0.00012214486198658392
component_10,component_42,9,41,0.0,0.00012214486198658392
component_10,component_37,9,36,0.0,0.00012214486198658392
component_59,component_29,58,28,0.0,0.00012214486198658392
component_10,component_22,9,21,0.0,0.00012214486198658392
component_10,component_19,9,18,0.0,0.00012214486198658392
component_11,component_49,10,48,0.0,0.00012214486198658392
component_59,component_10,58,9,0.0,0.00012214486198658392
component_13,component_09,12,8,0.0,0.00012214486198658392
component_12,component_27,11,26,0.0,0.00012214486198658392
component_13,component_06,12,5,0.0,0.00012214486198658392
component_13,component_02,12,1,0.0,0.00012214486198658392
component_58,component_52,57,51,0.0,0.00012214486198658392
component_12,component_48,11,47,0.0,0.00012214486198658392
