,component_01,component_02,component_03,component_04,component_05,component_06,component_07,component_08,component_09,component_10,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30,component_31,component_32,component_33,component_34,component_35,component_36,component_37,component_38,component_39,component_40,component_41,component_42,component_43,component_44,component_45,component_46,component_47,component_48,component_49,component_50,component_51,component_52,component_53,component_54,component_55,component_56,component_57,component_58,component_59,component_60
component_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00856858685327678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010094105662019216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012916533537775146,0.0,0.0,0.0,0.0,0.0,0.0,0.01792194213245094,0.0,0.0,0.0,0.0,0.006477995229034429,0.0,0.0,0.0
component_33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02009666957327146,0.025042954348737097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02676710491910253,0.0,0.0,0.0,0.0,0.0,0.022838116078633224,0.022426075962012675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896181050901163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013156884196059596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01588933112447031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012623895714227066,0.0,0.0,0.0,0.0,0.0,0.031202667064653435,0.0,0.0,0.0,0.0
component_35,0.0,0.00444817210705592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004631251198083351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010964259557164525,0.0,0.0,0.0,0.010873354167285364,0.0,0.0,0.009403582439545772,0.0,0.0,0.0,0.0,0.0
component_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021075161356374574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015989092924614264,0.0,0.0,0.0,0.0,0.015836258425705123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01721226694543338,0.0,0.0,0.0,0.0,0.0,0.0,0.015472941822782357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005807422637244618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006061872131587116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006405866526442857,0.02199382119079871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007221976200803453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013177157190846625,0.016137242184751252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016498347175497675,0.0,0.0,0.014988971420210658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01561603192923752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008686065666856493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061179320288001935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00857258598881981,0.0,0.0,0.014131187020853482,0.0,0.008701952365111848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01362158309296001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014203555457167437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013105304473061555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005392974937778837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016565248467475643,0.0,0.0,0.0
component_41,0.010805895389826629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005934403415606207,0.0,0.0,0.0,0.0,0.0,0.013685849137645461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008889533449901777,0.0,0.0058502078908526465,0.0,0.0,0.0,0.0,0.0
