source,target,lag,coefficient,p_value
54,34,1,-0.04523058741703895,0.00631025704298169
4,35,1,-0.14938307373202542,1.764155412760355e-18
9,35,1,0.05434709974446232,0.0007693263236119434
10,35,1,0.061137072993683796,0.0001549994541740502
11,35,1,0.04646907842922437,0.004153424474199945
19,35,1,0.08310304922194207,1.865993734977206e-07
23,35,1,0.07287002815089301,1.6361034266200135e-05
23,35,2,-0.06357599491559035,0.00017001852260031719
33,35,1,0.080472850872676,8.10102380750305e-07
35,35,1,0.31935448335244304,4.769406942791181e-81
35,35,4,0.08901626780277502,2.2075173050492272e-08
37,35,1,0.051966179669534325,0.001117224989409494
46,35,1,-0.06909393398828503,2.1240260261213913e-05
48,35,1,0.0524457363345636,0.0009151069402414638
2,36,1,0.05198764519590399,0.0029644778582128906
9,36,1,-0.059797203278879704,0.00026105388611224887
10,36,1,0.06460676034768152,7.495205892847702e-05
20,36,1,-0.09007389330756312,6.065181135379314e-08
21,36,1,0.05711718575790451,0.0012992767676187468
25,36,1,0.0670183788064337,2.5112183263940494e-05
31,36,1,0.07722720001149476,1.5460955747911889e-06
35,36,1,-0.08843028854806158,4.107131148539552e-08
36,36,1,0.3570541445568025,1.9934677025836003e-96
36,36,4,0.06257700237800877,8.247904220939118e-05
37,36,1,-0.08690509499875075,7.321998373870995e-08
40,36,1,-0.05054214148851751,0.0019714860887744237
49,36,2,-0.053616050263889777,0.0008828349207681786
2,37,1,-0.07786748464708258,3.5006128417192316e-06
14,37,1,-0.09396605579382894,7.561504198952949e-09
23,37,1,0.09125085742590351,2.3411417163537367e-08
26,37,1,-0.06449362773910575,6.694210540193318e-05
37,37,1,0.2761463083692803,1.2099553151584782e-62
37,37,3,0.07288305668320798,6.323686696132531e-06
40,37,1,0.07085707226480517,4.201888864668596e-05
40,37,2,-0.11314431031598207,2.8855978466899776e-11
47,37,1,-0.07723758983012866,2.5688223839352415e-06
54,37,1,-0.09413117076990352,7.561932953959682e-09
57,37,2,-0.05730934553333784,0.00042164665398389
2,38,1,0.0716610266335887,3.941003896442213e-05
2,38,3,-0.04684061511887673,0.0050483455879624505
7,38,1,0.05994294891118516,0.0001723709268565301
11,38,1,0.1639634402709828,5.269074864429026e-21
11,38,2,-0.0528633609390665,0.0024745974595041325
15,38,1,0.06815392391868684,5.140230297176078e-05
31,38,2,-0.061862184247380825,0.00010572464802252044
34,38,2,0.06943504350523493,1.1185820866777848e-05
37,38,1,0.08631765722735307,6.815688637114904e-08
38,38,1,0.29613587790053875,1.6448367325759608e-69
42,38,1,0.10120814823680127,3.531758473020963e-10
45,38,1,0.08289750860020824,1.8207327009317174e-07
54,38,1,-0.0727631622332057,8.095155036074474e-06
6,39,3,-0.07847672921341717,2.392558284332151e-06
8,39,3,0.045012658800390196,0.006551166644032234
12,39,1,0.05378124717123182,0.0012336400603500778
21,39,1,0.06536112790150586,0.00010962236022375973
30,39,1,0.061317364967816694,0.00018338970424333832
33,39,1,-0.09034747067176212,4.740751372332857e-08
37,39,1,0.08640329656101345,3.3076667850824784e-07
37,39,2,-0.06020374457913253,0.000382887001723834
39,39,1,0.27606099854218596,5.72680814167656e-59
51,39,1,0.09517020434759765,1.248964611115668e-08
3,40,1,-0.09319051639610695,3.039025308348802e-08
4,40,1,0.06699735654970262,7.778670886527905e-05
11,40,1,-0.11689535843187655,6.321681496408668e-11
11,40,2,0.06743737856933141,0.00010806741540975786
15,40,1,0.07175250389703429,1.3147288932981886e-05
22,40,1,0.09524339598925473,3.4008844051782354e-08
24,40,1,-0.05483029864870146,0.0009047923095221518
27,40,1,-0.06565527722538557,0.0001088087488934866
28,40,1,-0.11799897333679973,1.1957163077179317e-12
32,40,1,0.06093294233679301,0.00024618434358527713
40,40,1,0.27002723525523264,4.307225244242398e-58
40,40,3,0.06224287745193848,0.00021717181178325742
40,40,4,0.0590374784229083,0.00039766143529088103
41,40,1,-0.045541849396582935,0.004454334581777474
54,40,1,0.07056224439069801,1.8092307281596786e-05
2,41,1,-0.09574190538549485,4.180442067713384e-08
5,41,1,0.09583458187283973,5.187159416840608e-08
24,41,1,0.08857106484434094,1.0068839669797956e-07
29,41,2,-0.06036413954384983,0.0002031690606863596
34,41,1,0.06321820833968808,9.426827597079866e-05
40,41,1,0.07858112249018354,4.292640173428894e-06
41,41,1,0.29670038195581755,7.179137021019923e-69
42,41,1,0.08771144867248919,1.6531362796561977e-07
50,41,1,0.11343063485678731,3.406698915796199e-11
2,42,1,-0.11032671023205762,6.481665734047829e-09
2,42,3,0.10518812806264788,2.3297556575033657e-10
3,42,4,-0.05124586887560706,0.0015422391109428974
4,42,1,-0.09799748620328048,8.071860342525646e-09
9,42,1,-0.0626173584826785,0.00011925077089875532
12,42,1,0.05271446591260453,0.001859221354408239
18,42,1,-0.06670605341525157,5.219994304133929e-05
22,42,1,-0.1565532482489028,1.4847627143243998e-18
24,42,1,-0.10099563224421833,7.133483055838525e-10
28,42,1,0.08482875761761505,4.011385734231859e-07
32,42,3,0.05504923328604734,0.000633785196989474
37,42,1,0.06464959833032281,6.337433035552072e-05
42,42,1,0.2517306062466717,3.894944323916376e-48
45,42,1,0.05040214173152392,0.0017964667072885832
0,43,1,-0.05276852705124474,0.005977124530684375
2,43,3,-0.08025451374936662,1.2225952932858422e-06
3,43,1,-0.07053495163898199,2.0082657140602833e-05
7,43,2,0.053696110654220704,0.001360677544740462
16,43,1,-0.06290159972747106,0.0001110034939306318
39,43,2,-0.07169197881343053,1.532288585921882e-05
43,43,1,0.31055281936575435,2.0206387468962466e-77
44,43,1,-0.06968953914241276,5.5496172816470185e-05
46,43,1,-0.11295285634203844,9.357735853169658e-12
53,43,1,-0.053577914543205915,0.0009827708642578654
55,43,2,-0.0531290301183773,0.001176313871667455
0,44,1,0.18356540586112174,1.8678435484275312e-22
1,44,1,-0.07352387022857339,1.0922989287673177e-05
26,44,1,-0.061847247616989086,0.0001979024021824472
32,44,1,0.054594201158074576,0.0007616500526656044
39,44,1,0.09822312180907372,2.1099249972186362e-09
44,44,1,0.2797866789549587,6.593194065757759e-58
48,44,1,0.07983831625587862,8.563988439693566e-07
50,44,1,-0.058925686758380724,0.0003775562285950636
51,44,1,-0.08545024600397384,1.200678106830601e-07
52,44,1,0.07047751792857315,2.471446734380334e-05
2,45,1,-0.11759906401247494,1.168933111022451e-11
3,45,1,0.11781539883920764,5.203775671918558e-12
4,45,1,-0.07335971826504732,2.1140692386213424e-05
9,45,2,0.057950144386582365,0.0004528167119585835
14,45,1,0.11734414061255875,3.634828297266819e-12
24,45,1,-0.043260177329996256,0.009758270515120826
25,45,1,-0.05285798821773525,0.0014307416183113437
37,45,1,0.05347378092667906,0.0012357562063076378
39,45,4,0.06143593041076104,0.00018872605874710737
43,45,1,-0.0665801257792866,7.337972588221273e-05
45,45,1,0.19386705371325144,1.1004503530793166e-30
46,45,1,-0.06112351380380631,0.0003595121252350872
51,45,1,-0.059496424459612285,0.0004904416597107937
56,45,1,-0.04607527085703393,0.005734324579161253
7,46,1,-0.06402819719537951,0.00026567780342515754
8,46,1,0.08650542332248037,1.0767569427872304e-06
21,46,1,-0.12033760855103208,3.3973960895082226e-11
24,46,4,0.08744979711732466,1.0450809105607095e-07
25,46,1,-0.06477815515179483,7.814053560028917e-05
26,46,2,0.061673410365633514,0.00017584636383013386
30,46,1,-0.08860741501376612,6.690232616946471e-08
43,46,1,0.05964453767830096,0.00037259532992789184
44,46,1,-0.06308007725249769,0.00025235573721435527
46,46,1,0.18201892938226413,1.6175979788059946e-27
46,46,3,0.08120575108633543,8.60491617265444e-07
51,46,1,0.05071180993095429,0.002503149607652065
52,46,1,0.07698632616480756,4.234015381108758e-06
57,46,1,0.0612530363076706,0.00023765811405168592
0,47,1,-0.1592783140011734,1.8332167035916175e-15
1,47,2,0.07941883704399678,2.6864705420372403e-06
2,47,1,0.10941946632413824,2.9205166582217955e-09
2,47,3,-0.08009539391458477,1.217707083535903e-06
5,47,3,0.061378388285518094,0.00013333024815921358
11,47,1,0.047187702434297416,0.0033984014330990585
13,47,1,0.053058797021411794,0.0009997368061268755
15,47,1,0.08524329989513028,1.6133458186175446e-07
20,47,1,0.07005493558737447,3.4878573435867753e-05
22,47,1,0.04389365506230802,0.009170637045469228
24,47,2,-0.05992941924625569,0.0008298493564827313
36,47,1,-0.10021349078505808,3.3681107478227973e-10
42,47,4,0.05268978922725553,0.0008150287382284247
46,47,1,0.05389719276009779,0.0006263746793820648
47,47,1,0.26858899254284124,2.5358911576595977e-52
47,47,2,0.05464622163991405,0.002212192482853015
51,47,1,0.08748083805141908,1.3184672944852213e-07
53,47,1,-0.060974428620589695,0.00014570856693870286
18,48,1,-0.06887795027671098,4.0546439696037414e-05
21,48,1,0.05134948784931611,0.0031325250926210377
22,48,1,0.08943373653385285,1.1864874116653309e-07
25,48,1,-0.07011595578256742,1.8766951113756987e-05
26,48,1,0.06341583782597639,0.00012244400523017248
28,48,1,0.04612728532083858,0.0063828311320434745
29,48,3,-0.06784579489154656,3.300373703293919e-05
36,48,1,-0.05283500651160981,0.001667985858907583
40,48,1,-0.04478559877000413,0.00682683564341871
44,48,4,0.0706040562888935,1.515840926681157e-05
48,48,1,0.25135227977531294,1.109682883237845e-50
48,48,3,0.07136664180391646,1.2792728974151988e-05
54,48,1,-0.07022063516793438,2.2451320251999543e-05
58,48,1,-0.07524087822654336,8.319026984927364e-06
1,49,2,0.07970528353581134,7.1211260469706135e-06
2,49,1,-0.14824084904947638,2.7739815837292294e-15
2,49,2,-0.057093797931456934,0.001575830936441656
3,49,2,0.04909879849773455,0.0044984901317401
5,49,1,0.14527291964294772,1.7068843755196452e-16
9,49,2,-0.0684362844514739,2.1228459965583024e-05
15,49,1,-0.05297146854508759,0.0012891766213498817
19,49,1,-0.12909217446943028,1.7877768678138357e-16
20,49,1,0.07087630768304673,2.084192102737166e-05
22,49,3,-0.044232441004665314,0.007548363879838457
23,49,1,-0.09190324233679506,7.112461950767759e-09
25,49,1,0.10525134786012921,9.611460396806062e-11
25,49,2,-0.07620660073231683,3.171541202729614e-06
29,49,1,0.0998354286920169,5.828033716880485e-10
37,49,1,-0.05471792541046007,0.00048049763471531154
49,49,1,0.20794597882677615,8.710855775376818e-30
49,49,3,0.07952261591998203,8.048172995988092e-07
0,50,1,0.121714342453417,4.650356310515362e-09
1,50,1,-0.05844406412581265,0.0013818327491805095
4,50,2,-0.06425562535532098,9.072953530136372e-05
5,50,1,-0.04522852394333365,0.01273420452057544
19,50,1,0.11288230627107063,6.673021586277929e-11
20,50,1,0.11994788839210585,3.281896274285196e-12
24,50,4,0.09442729075358772,2.135173160779401e-08
25,50,1,-0.0805943866244697,6.100738364726998e-07
29,50,1,-0.10347697890118095,2.079033573887534e-08
29,50,2,0.0856919161387105,1.0582204310994838e-06
31,50,1,-0.06952694943579149,2.0687087589389504e-05
50,50,1,0.18480988611378002,1.4564408083397594e-27
53,50,1,0.052065673225806026,0.0022450349597604295
1,51,1,0.05232329956642237,0.004610917448597024
3,51,2,-0.0749614519668463,5.359880519184138e-06
14,51,1,0.06045245337751525,0.00022592162590239005
17,51,1,-0.07469203139770424,5.4758450877533874e-06
18,51,1,0.11482046160700497,1.6663840166965028e-11
26,51,1,-0.0845729230141519,2.0131752220629621e-07
31,51,1,-0.06222607439350636,0.00013389378444029408
33,51,1,0.16771813628234922,4.461881679583419e-22
36,51,1,0.0956905564511006,6.286936670929091e-09
51,51,1,0.24609084939259482,4.4527333386234e-46
51,51,2,0.08292316386960427,7.046070812220025e-07
53,51,1,-0.0787867877381505,1.6598470361289795e-06
0,52,1,-0.13529311722025275,1.3416819225393951e-10
1,52,2,0.09493110575341974,4.54589929250547e-09
4,52,1,-0.1401443647134359,3.896735973053962e-16
8,52,1,-0.11612872819661521,3.1702620365089733e-09
21,52,1,-0.08609204703076476,8.895074081159107e-07
52,52,1,0.25107766994505426,1.7836234886955586e-46
55,52,1,0.13266772108046185,1.948203092506947e-16
58,52,1,0.06849597768021305,5.048691606683036e-05
59,52,1,-0.04437010510067373,0.005895855900814593
3,53,1,0.11108441913038763,6.326929930318512e-11
4,53,1,-0.08009390240435779,2.6532952894830475e-06
15,53,1,0.05703179139887473,0.000693188283352066
17,53,1,-0.05143456343280797,0.002496274022257076
20,53,1,-0.09896279548673,4.1649482934611965e-09
21,53,1,0.09298384400384543,7.378946937733807e-08
30,53,1,0.051898337312859324,0.0017370585996373633
35,53,3,0.06775155585306343,3.641920481966574e-05
41,53,1,0.06394067727674452,0.0001367102281662621
49,53,1,0.06945625359678669,4.780021266949115e-05
50,53,1,0.0934371539326667,4.029593379074603e-08
53,53,1,0.23867825058713446,5.596379780352683e-44
3,54,1,-0.10855495049945793,5.988929253801066e-11
6,54,1,-0.1435340861353071,1.7490876025847774e-13
6,54,2,0.08449469689779888,8.949745729498984e-06
12,54,1,-0.10824657061659894,4.561718706668544e-09
12,54,2,0.05157501266454402,0.0034882240151990858
16,54,1,0.07173040872391924,1.8329901165583596e-05
19,54,4,-0.06934506829174938,1.7961664142259298e-05
24,54,1,-0.04797442716099799,0.019018308917861295
42,54,1,-0.1076804982339008,2.3480647795018034e-10
48,54,1,0.057751562654662046,0.00035258622231450757
51,54,1,-0.11048013438373856,2.9624790950289214e-11
53,54,1,0.04773236763831204,0.003329024080222266
54,54,1,0.2924549033863262,3.634696629248237e-66
54,54,4,0.10805924617625008,1.69193590032917e-11
2,55,1,-0.10936017553965632,7.3018704468506826e-09
3,55,1,0.10997286556993123,9.155351307216472e-11
8,55,1,0.07368677688596774,6.386669625261092e-05
14,55,1,0.06626311480885798,4.396070921516985e-05
20,55,1,0.08019888178194051,3.7337053134867403e-06
25,55,1,-0.0895339762802242,5.7340456626437135e-08
53,55,1,0.0580580812529519,0.0004797082101200659
55,55,1,0.3105534433787393,3.1934027928620195e-70
55,55,4,0.12504083744736808,3.504325606674306e-14
15,56,1,0.07088405601674844,1.5517716583258545e-05
31,56,1,0.1152956082344206,1.5248101245992782e-12
33,56,1,0.0980728503491804,1.637131091510145e-09
39,56,1,-0.094451824613163,1.0610933173881266e-08
53,56,1,-0.056531691305979195,0.0006358027888104563
56,56,1,0.31026971058909675,1.1584018284944597e-77
2,57,1,-0.06307356363174939,0.0003299551556466373
3,57,1,-0.06991047782346799,3.2716728460597416e-05
5,57,1,0.05553085131193084,0.0008051657458254395
10,57,1,-0.04793615159946242,0.004704416272219942
10,57,3,0.07957594953153903,1.999184399392636e-06
12,57,1,-0.06744469253984321,5.2613939862464506e-05
14,57,2,-0.0755877483033106,3.8774836934960095e-06
19,57,1,0.0509467072847533,0.001823288836996047
29,57,1,0.07804613335903089,1.813593981452959e-06
30,57,1,0.045977335392666525,0.0050911566052440705
36,57,1,0.06379531823488767,0.00012816172251489766
45,57,1,0.043823686555683306,0.007686721708723372
57,57,1,0.26352239448257847,9.010979175746629e-55
57,57,3,0.08673462529238832,1.1670390071797296e-07
3,58,1,-0.08737968209036605,2.4648823218372295e-07
5,58,2,-0.07513074213348962,1.734271195694046e-05
6,58,1,0.08006240605175045,2.9794849625492673e-06
6,58,3,-0.07571869600368122,7.712247957233322e-06
8,58,1,0.16324889083992264,4.770502007540219e-20
11,58,1,-0.09343963667993212,1.6622283300952817e-08
30,58,1,-0.06846861919694314,2.9301725471032016e-05
36,58,1,-0.07129158227285019,1.3392205290995039e-05
45,58,1,0.05727573675088875,0.0005070773172651555
49,58,1,0.10190026061815484,1.932646233038054e-09
58,58,1,0.2280466676823916,3.097026643112791e-40
7,59,1,0.10848284692554265,6.889296874610535e-11
11,59,2,-0.0646925982600158,8.143061233180669e-05
19,59,1,0.06903958629609631,2.3825525066037903e-05
24,59,1,0.08354178021058697,7.202235678976321e-07
28,59,1,0.052620028265704576,0.0014890371008167405
30,59,1,0.0924987504899121,1.4473690383477049e-08
31,59,1,-0.08002235569706534,8.069214434239813e-07
38,59,1,-0.06991549887191886,2.4140639105852336e-05
40,59,1,-0.056617235530257506,0.0009838701219123905
49,59,1,0.06293721891157976,0.00013178028491150396
59,59,1,0.2774841318907586,5.754571412317398e-63
59,59,3,0.08119653769882842,5.16476586302601e-07
