dynamics,label,L,center,seed,repeat,noise_std,n_samples,source_dim,target_dim,baseline,baseline_ei_tm,baseline_metadata
sine,sin(x),4.0,-8.0,20960514,5,0.05,4096,1,1,identity,3.150046949929974,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-8.0,20960531,6,0.05,4096,1,1,variance_matched,2.208629781080732,"{""direction"": [1.0]}"
sine,sin(x),4.0,-8.0,20960531,6,0.05,4096,1,1,identity,3.101281871708747,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-8.0,20960548,7,0.05,4096,1,1,variance_matched,2.2249481810495144,"{""direction"": [1.0]}"
sine,sin(x),4.0,-8.0,20960548,7,0.05,4096,1,1,identity,3.1370297212241924,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-8.0,20960565,8,0.05,4096,1,1,variance_matched,2.2125024202159524,"{""direction"": [1.0]}"
sine,sin(x),4.0,-8.0,20960565,8,0.05,4096,1,1,identity,3.135855543707659,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-8.0,20960582,9,0.05,4096,1,1,variance_matched,2.210265247972226,"{""direction"": [1.0]}"
sine,sin(x),4.0,-8.0,20960582,9,0.05,4096,1,1,identity,3.134954391565281,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961429,0,0.05,4096,1,1,variance_matched,2.559203900283383,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961429,0,0.05,4096,1,1,identity,3.1582801670020317,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961446,1,0.05,4096,1,1,variance_matched,2.5733013127993867,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961446,1,0.05,4096,1,1,identity,3.1366301265517196,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961463,2,0.05,4096,1,1,variance_matched,2.5557811007525855,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961463,2,0.05,4096,1,1,identity,3.163036913079179,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961480,3,0.05,4096,1,1,variance_matched,2.5804098987490836,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961480,3,0.05,4096,1,1,identity,3.129746250282648,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961497,4,0.05,4096,1,1,variance_matched,2.5775276015854827,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961497,4,0.05,4096,1,1,identity,3.1445244154958325,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961514,5,0.05,4096,1,1,variance_matched,2.5500524076996927,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961514,5,0.05,4096,1,1,identity,3.1645048475737734,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961531,6,0.05,4096,1,1,variance_matched,2.5547263284454043,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961531,6,0.05,4096,1,1,identity,3.1378318414017325,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961548,7,0.05,4096,1,1,variance_matched,2.579127521308257,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961548,7,0.05,4096,1,1,identity,3.144974123770286,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961565,8,0.05,4096,1,1,variance_matched,2.550795914973416,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961565,8,0.05,4096,1,1,identity,3.160924926099702,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-7.0,20961582,9,0.05,4096,1,1,variance_matched,2.5812201372226955,"{""direction"": [1.0]}"
sine,sin(x),4.0,-7.0,20961582,9,0.05,4096,1,1,identity,3.1463789178941255,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962429,0,0.05,4096,1,1,variance_matched,2.6956264143043476,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962429,0,0.05,4096,1,1,identity,3.142943197130399,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962446,1,0.05,4096,1,1,variance_matched,2.7000914513865766,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962446,1,0.05,4096,1,1,identity,3.143231414977683,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962463,2,0.05,4096,1,1,variance_matched,2.71139153291821,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962463,2,0.05,4096,1,1,identity,3.136884825064152,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962480,3,0.05,4096,1,1,variance_matched,2.7137523236677543,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962480,3,0.05,4096,1,1,identity,3.1282770816603658,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962497,4,0.05,4096,1,1,variance_matched,2.7015124277044538,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962497,4,0.05,4096,1,1,identity,3.1407422201839266,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962514,5,0.05,4096,1,1,variance_matched,2.7187900313214097,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962514,5,0.05,4096,1,1,identity,3.118165968541486,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962531,6,0.05,4096,1,1,variance_matched,2.7174175445700204,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962531,6,0.05,4096,1,1,identity,3.173152561454483,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962548,7,0.05,4096,1,1,variance_matched,2.7194035990256724,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962548,7,0.05,4096,1,1,identity,3.1692391757725162,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962565,8,0.05,4096,1,1,variance_matched,2.704861589489445,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962565,8,0.05,4096,1,1,identity,3.134839108061291,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-6.0,20962582,9,0.05,4096,1,1,variance_matched,2.7088215782551983,"{""direction"": [1.0]}"
sine,sin(x),4.0,-6.0,20962582,9,0.05,4096,1,1,identity,3.1377686954239974,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963429,0,0.05,4096,1,1,variance_matched,2.262245165758819,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963429,0,0.05,4096,1,1,identity,3.1452659236432563,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963446,1,0.05,4096,1,1,variance_matched,2.2564675711280024,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963446,1,0.05,4096,1,1,identity,3.159851563285615,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963463,2,0.05,4096,1,1,variance_matched,2.2712130129815193,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963463,2,0.05,4096,1,1,identity,3.127788866154426,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963480,3,0.05,4096,1,1,variance_matched,2.2447896994789547,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963480,3,0.05,4096,1,1,identity,3.1356865475102804,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963497,4,0.05,4096,1,1,variance_matched,2.2819021675491715,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963497,4,0.05,4096,1,1,identity,3.126090815430496,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963514,5,0.05,4096,1,1,variance_matched,2.2669154918407193,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963514,5,0.05,4096,1,1,identity,3.1302343972485662,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963531,6,0.05,4096,1,1,variance_matched,2.2777960738896184,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963531,6,0.05,4096,1,1,identity,3.123386100904879,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963548,7,0.05,4096,1,1,variance_matched,2.2792895022317494,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963548,7,0.05,4096,1,1,identity,3.147823841758983,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963565,8,0.05,4096,1,1,variance_matched,2.249742467249864,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963565,8,0.05,4096,1,1,identity,3.1545805999027214,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-5.0,20963582,9,0.05,4096,1,1,variance_matched,2.2873564994297846,"{""direction"": [1.0]}"
sine,sin(x),4.0,-5.0,20963582,9,0.05,4096,1,1,identity,3.1577414456443327,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964429,0,0.05,4096,1,1,variance_matched,2.5055401706700176,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964429,0,0.05,4096,1,1,identity,3.1616220639377532,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964446,1,0.05,4096,1,1,variance_matched,2.4969588508372498,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964446,1,0.05,4096,1,1,identity,3.1431812716229586,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964463,2,0.05,4096,1,1,variance_matched,2.48574135726574,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964463,2,0.05,4096,1,1,identity,3.1537883599991474,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964480,3,0.05,4096,1,1,variance_matched,2.488452797705073,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964480,3,0.05,4096,1,1,identity,3.123152919205194,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964497,4,0.05,4096,1,1,variance_matched,2.503926392129458,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964497,4,0.05,4096,1,1,identity,3.1382945031123057,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964514,5,0.05,4096,1,1,variance_matched,2.5196100224741667,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964514,5,0.05,4096,1,1,identity,3.1292277623948426,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964531,6,0.05,4096,1,1,variance_matched,2.496177825658828,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964531,6,0.05,4096,1,1,identity,3.1441643850346543,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964548,7,0.05,4096,1,1,variance_matched,2.4971484341749184,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964548,7,0.05,4096,1,1,identity,3.139990810087025,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964565,8,0.05,4096,1,1,variance_matched,2.496635572791905,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964565,8,0.05,4096,1,1,identity,3.151888224192614,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-4.0,20964582,9,0.05,4096,1,1,variance_matched,2.5004427578293233,"{""direction"": [1.0]}"
sine,sin(x),4.0,-4.0,20964582,9,0.05,4096,1,1,identity,3.1516596731096143,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965429,0,0.05,4096,1,1,variance_matched,2.739698432741771,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965429,0,0.05,4096,1,1,identity,3.143704698643469,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965446,1,0.05,4096,1,1,variance_matched,2.7344293919405334,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965446,1,0.05,4096,1,1,identity,3.1177195331280636,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965463,2,0.05,4096,1,1,variance_matched,2.746121429214906,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965463,2,0.05,4096,1,1,identity,3.1535000053828437,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965480,3,0.05,4096,1,1,variance_matched,2.734880286904004,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965480,3,0.05,4096,1,1,identity,3.1471721457591197,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965497,4,0.05,4096,1,1,variance_matched,2.732860774134208,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965497,4,0.05,4096,1,1,identity,3.1485529843059217,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965514,5,0.05,4096,1,1,variance_matched,2.707746973307673,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965514,5,0.05,4096,1,1,identity,3.120706101503245,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965531,6,0.05,4096,1,1,variance_matched,2.745230471739634,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965531,6,0.05,4096,1,1,identity,3.151136429978826,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965548,7,0.05,4096,1,1,variance_matched,2.74542169727786,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965548,7,0.05,4096,1,1,identity,3.137479482252859,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965565,8,0.05,4096,1,1,variance_matched,2.7271189856167766,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965565,8,0.05,4096,1,1,identity,3.13199469868837,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-3.0,20965582,9,0.05,4096,1,1,variance_matched,2.725099210142755,"{""direction"": [1.0]}"
sine,sin(x),4.0,-3.0,20965582,9,0.05,4096,1,1,identity,3.1376489730730883,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966429,0,0.05,4096,1,1,variance_matched,2.319492565874513,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966429,0,0.05,4096,1,1,identity,3.1188318438461446,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966446,1,0.05,4096,1,1,variance_matched,2.345488508681877,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966446,1,0.05,4096,1,1,identity,3.1281314814139165,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966463,2,0.05,4096,1,1,variance_matched,2.3202755268153705,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966463,2,0.05,4096,1,1,identity,3.1486895925479645,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966480,3,0.05,4096,1,1,variance_matched,2.346020972681331,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966480,3,0.05,4096,1,1,identity,3.134620986113014,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966497,4,0.05,4096,1,1,variance_matched,2.3548503576826985,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966497,4,0.05,4096,1,1,identity,3.13591083536656,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966514,5,0.05,4096,1,1,variance_matched,2.3495562079583934,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966514,5,0.05,4096,1,1,identity,3.1422688379099184,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966531,6,0.05,4096,1,1,variance_matched,2.3482419766381435,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966531,6,0.05,4096,1,1,identity,3.149646100391024,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966548,7,0.05,4096,1,1,variance_matched,2.3338433694158347,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966548,7,0.05,4096,1,1,identity,3.1334908495302938,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966565,8,0.05,4096,1,1,variance_matched,2.3587392724228695,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966565,8,0.05,4096,1,1,identity,3.142220605219184,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-2.0,20966582,9,0.05,4096,1,1,variance_matched,2.3420305725709114,"{""direction"": [1.0]}"
sine,sin(x),4.0,-2.0,20966582,9,0.05,4096,1,1,identity,3.1438653540060124,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967429,0,0.05,4096,1,1,variance_matched,2.420335027537635,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967429,0,0.05,4096,1,1,identity,3.176880689857535,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967446,1,0.05,4096,1,1,variance_matched,2.431236751290344,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967446,1,0.05,4096,1,1,identity,3.1484318033548826,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967463,2,0.05,4096,1,1,variance_matched,2.429756676759869,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967463,2,0.05,4096,1,1,identity,3.1312274695484152,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967480,3,0.05,4096,1,1,variance_matched,2.3962820027483835,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967480,3,0.05,4096,1,1,identity,3.161249392181908,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967497,4,0.05,4096,1,1,variance_matched,2.419433698735341,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967497,4,0.05,4096,1,1,identity,3.152724495012241,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967514,5,0.05,4096,1,1,variance_matched,2.4234198545631678,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967514,5,0.05,4096,1,1,identity,3.1366641840679605,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967531,6,0.05,4096,1,1,variance_matched,2.4056759409347315,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967531,6,0.05,4096,1,1,identity,3.1428544044572986,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967548,7,0.05,4096,1,1,variance_matched,2.3870717948852973,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967548,7,0.05,4096,1,1,identity,3.130026240411613,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967565,8,0.05,4096,1,1,variance_matched,2.420436319052543,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967565,8,0.05,4096,1,1,identity,3.1367885854979143,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,-1.0,20967582,9,0.05,4096,1,1,variance_matched,2.428229365844424,"{""direction"": [1.0]}"
sine,sin(x),4.0,-1.0,20967582,9,0.05,4096,1,1,identity,3.1413078284455267,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968429,0,0.05,4096,1,1,variance_matched,2.7174392900404776,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968429,0,0.05,4096,1,1,identity,3.137800972841957,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968446,1,0.05,4096,1,1,variance_matched,2.738018802233018,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968446,1,0.05,4096,1,1,identity,3.1540431916602603,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968463,2,0.05,4096,1,1,variance_matched,2.7440594815969366,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968463,2,0.05,4096,1,1,identity,3.1622308804817,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968480,3,0.05,4096,1,1,variance_matched,2.725186133370829,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968480,3,0.05,4096,1,1,identity,3.1484113155700917,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968497,4,0.05,4096,1,1,variance_matched,2.7370493886158527,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968497,4,0.05,4096,1,1,identity,3.164500263733057,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968514,5,0.05,4096,1,1,variance_matched,2.719757060968395,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968514,5,0.05,4096,1,1,identity,3.1488513644737472,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968531,6,0.05,4096,1,1,variance_matched,2.7614828215028444,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968531,6,0.05,4096,1,1,identity,3.1485990381826623,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968548,7,0.05,4096,1,1,variance_matched,2.7378124464203095,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968548,7,0.05,4096,1,1,identity,3.1436992498213847,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968565,8,0.05,4096,1,1,variance_matched,2.745732745741501,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968565,8,0.05,4096,1,1,identity,3.117991148256927,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,0.0,20968582,9,0.05,4096,1,1,variance_matched,2.73042547451724,"{""direction"": [1.0]}"
sine,sin(x),4.0,0.0,20968582,9,0.05,4096,1,1,identity,3.138842805563657,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969429,0,0.05,4096,1,1,variance_matched,2.4546616714404594,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969429,0,0.05,4096,1,1,identity,3.134237203462657,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969446,1,0.05,4096,1,1,variance_matched,2.4117400300510305,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969446,1,0.05,4096,1,1,identity,3.1545845502630216,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969463,2,0.05,4096,1,1,variance_matched,2.4075623313509933,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969463,2,0.05,4096,1,1,identity,3.138108652218202,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969480,3,0.05,4096,1,1,variance_matched,2.4330528176787514,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969480,3,0.05,4096,1,1,identity,3.134862640294914,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969497,4,0.05,4096,1,1,variance_matched,2.3953390496723412,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969497,4,0.05,4096,1,1,identity,3.129501551485345,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969514,5,0.05,4096,1,1,variance_matched,2.4097772070254178,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969514,5,0.05,4096,1,1,identity,3.1187927378252396,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969531,6,0.05,4096,1,1,variance_matched,2.4233824849920835,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969531,6,0.05,4096,1,1,identity,3.1417182444702814,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969548,7,0.05,4096,1,1,variance_matched,2.4235272606339446,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969548,7,0.05,4096,1,1,identity,3.133314831457873,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969565,8,0.05,4096,1,1,variance_matched,2.416862939783659,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969565,8,0.05,4096,1,1,identity,3.1653724338883316,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,1.0,20969582,9,0.05,4096,1,1,variance_matched,2.421879878317987,"{""direction"": [1.0]}"
sine,sin(x),4.0,1.0,20969582,9,0.05,4096,1,1,identity,3.1532207390736042,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970429,0,0.05,4096,1,1,variance_matched,2.35011673224715,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970429,0,0.05,4096,1,1,identity,3.145004147311765,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970446,1,0.05,4096,1,1,variance_matched,2.3245306056869715,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970446,1,0.05,4096,1,1,identity,3.135750464172845,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970463,2,0.05,4096,1,1,variance_matched,2.305180840596581,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970463,2,0.05,4096,1,1,identity,3.174498431744446,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970480,3,0.05,4096,1,1,variance_matched,2.3522099673157273,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970480,3,0.05,4096,1,1,identity,3.139073656962937,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970497,4,0.05,4096,1,1,variance_matched,2.3233075498859668,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970497,4,0.05,4096,1,1,identity,3.112244747137435,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970514,5,0.05,4096,1,1,variance_matched,2.3699639204107363,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970514,5,0.05,4096,1,1,identity,3.131610485762413,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970531,6,0.05,4096,1,1,variance_matched,2.3541817680597164,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970531,6,0.05,4096,1,1,identity,3.122064324756588,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970548,7,0.05,4096,1,1,variance_matched,2.3174046109947826,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970548,7,0.05,4096,1,1,identity,3.127222833646327,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970565,8,0.05,4096,1,1,variance_matched,2.3544534949966316,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970565,8,0.05,4096,1,1,identity,3.155931319182884,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,2.0,20970582,9,0.05,4096,1,1,variance_matched,2.3234552013744167,"{""direction"": [1.0]}"
sine,sin(x),4.0,2.0,20970582,9,0.05,4096,1,1,identity,3.15126383999535,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971429,0,0.05,4096,1,1,variance_matched,2.729084211619474,"{""direction"": [1.0]}"
sine,sin(x),4.0,3.0,20971429,0,0.05,4096,1,1,identity,3.1423398637182935,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971446,1,0.05,4096,1,1,variance_matched,2.7326211314962325,"{""direction"": [1.0]}"
sine,sin(x),4.0,3.0,20971446,1,0.05,4096,1,1,identity,3.1399783557136822,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971463,2,0.05,4096,1,1,variance_matched,2.724280205821185,"{""direction"": [1.0]}"
sine,sin(x),4.0,3.0,20971463,2,0.05,4096,1,1,identity,3.147093251499369,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971480,3,0.05,4096,1,1,variance_matched,2.738783909438883,"{""direction"": [1.0]}"
sine,sin(x),4.0,3.0,20971480,3,0.05,4096,1,1,identity,3.1514490930810664,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971497,4,0.05,4096,1,1,variance_matched,2.710123908175082,"{""direction"": [1.0]}"
sine,sin(x),4.0,3.0,20971497,4,0.05,4096,1,1,identity,3.1304346041140017,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971514,5,0.05,4096,1,1,variance_matched,2.7262706998512956,"{""direction"": [1.0]}"
sine,sin(x),4.0,3.0,20971514,5,0.05,4096,1,1,identity,3.1370751109559807,"{""projection"": [[1.0]]}"
sine,sin(x),4.0,3.0,20971531,6,0.05,4096,1,1,variance_matched,2.7425596426121155,"{""direction"": [1.0]}"
