dynamics,label,L,seed,repeat_x,noise_mode,noise_std,n_samples_x,sample_count_mode_x,reference_l_x,source_dim_x,target_dim_x,ei_tm,repeat_y,n_samples_y,sample_count_mode_y,reference_l_y,source_dim_y,target_dim_y,baseline,baseline_ei_tm,baseline_metadata,ei_corrected
sine,sin(x),12.0,20465582,9,fixed,0.05,12288,fixed_density,4.0,1,1,0.2617370975211086,9,12288,fixed_density,4.0,1,1,null,0.00021587734901282518,{},0.2615212201720957
sine,sin(x),12.0,20465582,9,fixed,0.05,12288,fixed_density,4.0,1,1,0.2617370975211086,9,12288,fixed_density,4.0,1,1,identity,4.237243041872763,"{""projection"": [[1.0]]}",-3.9755059443516547
sine,sin(x),12.0,20465582,9,fixed,0.05,12288,fixed_density,4.0,1,1,0.2617370975211086,9,12288,fixed_density,4.0,1,1,gain_matched,1.788958346002209,"{""gain_matrix"": [[-0.08454768657922837]]}",-1.5272212484811003
sine,sin(x),12.0,20465582,9,fixed,0.05,12288,fixed_density,4.0,1,1,0.2617370975211086,9,12288,fixed_density,4.0,1,1,variance_matched,2.6629442307198947,"{""direction"": [1.0]}",-2.401207133198786
sine,sin(x),12.0,20465582,9,fixed,0.05,12288,fixed_density,4.0,1,1,0.2617370975211086,9,12288,fixed_density,4.0,1,1,shuffled_target,-9.562365442130636e-05,{},0.26183272117552986
sine,sin(x),12.0,20465582,9,fixed,0.05,12288,fixed_density,4.0,1,1,0.2617370975211086,9,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}",-2.2231695522668917
sine,sin(x),16.0,20466429,0,fixed,0.05,16384,fixed_density,4.0,1,1,0.08448736144741108,0,16384,fixed_density,4.0,1,1,null,2.501900386330319e-05,{},0.08446234244354778
sine,sin(x),16.0,20466429,0,fixed,0.05,16384,fixed_density,4.0,1,1,0.08448736144741108,0,16384,fixed_density,4.0,1,1,identity,4.529890730079323,"{""projection"": [[1.0]]}",-4.445403368631912
sine,sin(x),16.0,20466429,0,fixed,0.05,16384,fixed_density,4.0,1,1,0.08448736144741108,0,16384,fixed_density,4.0,1,1,gain_matched,0.42036600615009173,"{""gain_matrix"": [[0.012457914909916028]]}",-0.33587864470268064
sine,sin(x),16.0,20466429,0,fixed,0.05,16384,fixed_density,4.0,1,1,0.08448736144741108,0,16384,fixed_density,4.0,1,1,variance_matched,2.6639056054680843,"{""direction"": [1.0]}",-2.5794182440206734
sine,sin(x),16.0,20466429,0,fixed,0.05,16384,fixed_density,4.0,1,1,0.08448736144741108,0,16384,fixed_density,4.0,1,1,shuffled_target,0.00014594810706506376,{},0.08434141334034602
sine,sin(x),16.0,20466429,0,fixed,0.05,16384,fixed_density,4.0,1,1,0.08448736144741108,0,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.6881013607923703
sine,sin(x),16.0,20466446,1,fixed,0.05,16384,fixed_density,4.0,1,1,0.08671821238297053,1,16384,fixed_density,4.0,1,1,null,5.06382697310963e-05,{},0.08666757411323944
sine,sin(x),16.0,20466446,1,fixed,0.05,16384,fixed_density,4.0,1,1,0.08671821238297053,1,16384,fixed_density,4.0,1,1,identity,4.541213078591943,"{""projection"": [[1.0]]}",-4.4544948662089725
sine,sin(x),16.0,20466446,1,fixed,0.05,16384,fixed_density,4.0,1,1,0.08671821238297053,1,16384,fixed_density,4.0,1,1,gain_matched,0.3514602804768098,"{""gain_matrix"": [[0.01096476648790566]]}",-0.26474206809383927
sine,sin(x),16.0,20466446,1,fixed,0.05,16384,fixed_density,4.0,1,1,0.08671821238297053,1,16384,fixed_density,4.0,1,1,variance_matched,2.6594692649766936,"{""direction"": [1.0]}",-2.572751052593723
sine,sin(x),16.0,20466446,1,fixed,0.05,16384,fixed_density,4.0,1,1,0.08671821238297053,1,16384,fixed_density,4.0,1,1,shuffled_target,7.670334624018793e-05,{},0.08664150903673035
sine,sin(x),16.0,20466446,1,fixed,0.05,16384,fixed_density,4.0,1,1,0.08671821238297053,1,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.6858705098568105
sine,sin(x),16.0,20466463,2,fixed,0.05,16384,fixed_density,4.0,1,1,0.08233479942107524,2,16384,fixed_density,4.0,1,1,null,-8.605233790548618e-05,{},0.08242085175898073
sine,sin(x),16.0,20466463,2,fixed,0.05,16384,fixed_density,4.0,1,1,0.08233479942107524,2,16384,fixed_density,4.0,1,1,identity,4.523126824467082,"{""projection"": [[1.0]]}",-4.440792025046006
sine,sin(x),16.0,20466463,2,fixed,0.05,16384,fixed_density,4.0,1,1,0.08233479942107524,2,16384,fixed_density,4.0,1,1,gain_matched,0.3798492688875688,"{""gain_matrix"": [[0.011699809054749025]]}",-0.29751446946649357
sine,sin(x),16.0,20466463,2,fixed,0.05,16384,fixed_density,4.0,1,1,0.08233479942107524,2,16384,fixed_density,4.0,1,1,variance_matched,2.6599213025707487,"{""direction"": [1.0]}",-2.577586503149673
sine,sin(x),16.0,20466463,2,fixed,0.05,16384,fixed_density,4.0,1,1,0.08233479942107524,2,16384,fixed_density,4.0,1,1,shuffled_target,-3.75404810387971e-05,{},0.08237233990211404
sine,sin(x),16.0,20466463,2,fixed,0.05,16384,fixed_density,4.0,1,1,0.08233479942107524,2,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.690253922818706
sine,sin(x),16.0,20466480,3,fixed,0.05,16384,fixed_density,4.0,1,1,0.08050676254461403,3,16384,fixed_density,4.0,1,1,null,-8.838287760037854e-05,{},0.08059514542221441
sine,sin(x),16.0,20466480,3,fixed,0.05,16384,fixed_density,4.0,1,1,0.08050676254461403,3,16384,fixed_density,4.0,1,1,identity,4.528463293556477,"{""projection"": [[1.0]]}",-4.447956531011863
sine,sin(x),16.0,20466480,3,fixed,0.05,16384,fixed_density,4.0,1,1,0.08050676254461403,3,16384,fixed_density,4.0,1,1,gain_matched,0.3668075512291999,"{""gain_matrix"": [[0.011397173055971252]]}",-0.28630078868458586
sine,sin(x),16.0,20466480,3,fixed,0.05,16384,fixed_density,4.0,1,1,0.08050676254461403,3,16384,fixed_density,4.0,1,1,variance_matched,2.660775710412693,"{""direction"": [1.0]}",-2.580268947868079
sine,sin(x),16.0,20466480,3,fixed,0.05,16384,fixed_density,4.0,1,1,0.08050676254461403,3,16384,fixed_density,4.0,1,1,shuffled_target,-7.224096759486403e-05,{},0.0805790035122089
sine,sin(x),16.0,20466480,3,fixed,0.05,16384,fixed_density,4.0,1,1,0.08050676254461403,3,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.6920819596951673
sine,sin(x),16.0,20466497,4,fixed,0.05,16384,fixed_density,4.0,1,1,0.0785866347702566,4,16384,fixed_density,4.0,1,1,null,1.5537704742054533e-05,{},0.07857109706551454
sine,sin(x),16.0,20466497,4,fixed,0.05,16384,fixed_density,4.0,1,1,0.0785866347702566,4,16384,fixed_density,4.0,1,1,identity,4.532927928600255,"{""projection"": [[1.0]]}",-4.454341293829999
sine,sin(x),16.0,20466497,4,fixed,0.05,16384,fixed_density,4.0,1,1,0.0785866347702566,4,16384,fixed_density,4.0,1,1,gain_matched,0.4465333428464699,"{""gain_matrix"": [[0.013159164404743713]]}",-0.3679467080762133
sine,sin(x),16.0,20466497,4,fixed,0.05,16384,fixed_density,4.0,1,1,0.0785866347702566,4,16384,fixed_density,4.0,1,1,variance_matched,2.659557470045134,"{""direction"": [1.0]}",-2.5809708352748775
sine,sin(x),16.0,20466497,4,fixed,0.05,16384,fixed_density,4.0,1,1,0.0785866347702566,4,16384,fixed_density,4.0,1,1,shuffled_target,0.00016488418539649616,{},0.0784217505848601
sine,sin(x),16.0,20466497,4,fixed,0.05,16384,fixed_density,4.0,1,1,0.0785866347702566,4,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.6940020874695247
sine,sin(x),16.0,20466514,5,fixed,0.05,16384,fixed_density,4.0,1,1,0.08965425325612483,5,16384,fixed_density,4.0,1,1,null,-5.0359898269895285e-05,{},0.08970461315439472
sine,sin(x),16.0,20466514,5,fixed,0.05,16384,fixed_density,4.0,1,1,0.08965425325612483,5,16384,fixed_density,4.0,1,1,identity,4.533102315217051,"{""projection"": [[1.0]]}",-4.443448061960926
sine,sin(x),16.0,20466514,5,fixed,0.05,16384,fixed_density,4.0,1,1,0.08965425325612483,5,16384,fixed_density,4.0,1,1,gain_matched,0.46957641530094724,"{""gain_matrix"": [[0.013217227410213212]]}",-0.37992216204482243
sine,sin(x),16.0,20466514,5,fixed,0.05,16384,fixed_density,4.0,1,1,0.08965425325612483,5,16384,fixed_density,4.0,1,1,variance_matched,2.657286203535983,"{""direction"": [1.0]}",-2.5676319502798584
sine,sin(x),16.0,20466514,5,fixed,0.05,16384,fixed_density,4.0,1,1,0.08965425325612483,5,16384,fixed_density,4.0,1,1,shuffled_target,-6.424565085867072e-05,{},0.08971849890698351
sine,sin(x),16.0,20466514,5,fixed,0.05,16384,fixed_density,4.0,1,1,0.08965425325612483,5,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.6829344689836563
sine,sin(x),16.0,20466531,6,fixed,0.05,16384,fixed_density,4.0,1,1,0.08177916756826484,6,16384,fixed_density,4.0,1,1,null,-2.619376137205145e-05,{},0.0818053613296369
sine,sin(x),16.0,20466531,6,fixed,0.05,16384,fixed_density,4.0,1,1,0.08177916756826484,6,16384,fixed_density,4.0,1,1,identity,4.523985098584493,"{""projection"": [[1.0]]}",-4.442205931016228
sine,sin(x),16.0,20466531,6,fixed,0.05,16384,fixed_density,4.0,1,1,0.08177916756826484,6,16384,fixed_density,4.0,1,1,gain_matched,0.37327086713764057,"{""gain_matrix"": [[0.011371783574725423]]}",-0.2914916995693757
sine,sin(x),16.0,20466531,6,fixed,0.05,16384,fixed_density,4.0,1,1,0.08177916756826484,6,16384,fixed_density,4.0,1,1,variance_matched,2.666355786014953,"{""direction"": [1.0]}",-2.5845766184466883
sine,sin(x),16.0,20466531,6,fixed,0.05,16384,fixed_density,4.0,1,1,0.08177916756826484,6,16384,fixed_density,4.0,1,1,shuffled_target,-1.8791075977930033e-05,{},0.08179795864424277
sine,sin(x),16.0,20466531,6,fixed,0.05,16384,fixed_density,4.0,1,1,0.08177916756826484,6,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.6908095546715165
sine,sin(x),16.0,20466548,7,fixed,0.05,16384,fixed_density,4.0,1,1,0.08385615618814912,7,16384,fixed_density,4.0,1,1,null,-2.5524235216560254e-05,{},0.08388168042336568
sine,sin(x),16.0,20466548,7,fixed,0.05,16384,fixed_density,4.0,1,1,0.08385615618814912,7,16384,fixed_density,4.0,1,1,identity,4.528986477372783,"{""projection"": [[1.0]]}",-4.445130321184633
sine,sin(x),16.0,20466548,7,fixed,0.05,16384,fixed_density,4.0,1,1,0.08385615618814912,7,16384,fixed_density,4.0,1,1,gain_matched,0.427633642826368,"{""gain_matrix"": [[0.0125575003407737]]}",-0.3437774866382189
sine,sin(x),16.0,20466548,7,fixed,0.05,16384,fixed_density,4.0,1,1,0.08385615618814912,7,16384,fixed_density,4.0,1,1,variance_matched,2.6658864005123166,"{""direction"": [1.0]}",-2.5820302443241676
sine,sin(x),16.0,20466548,7,fixed,0.05,16384,fixed_density,4.0,1,1,0.08385615618814912,7,16384,fixed_density,4.0,1,1,shuffled_target,2.909562263917033e-05,{},0.08382706056550995
sine,sin(x),16.0,20466548,7,fixed,0.05,16384,fixed_density,4.0,1,1,0.08385615618814912,7,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.688732566051632
sine,sin(x),16.0,20466565,8,fixed,0.05,16384,fixed_density,4.0,1,1,0.08025327248779802,8,16384,fixed_density,4.0,1,1,null,-7.419007735839442e-05,{},0.08032746256515642
sine,sin(x),16.0,20466565,8,fixed,0.05,16384,fixed_density,4.0,1,1,0.08025327248779802,8,16384,fixed_density,4.0,1,1,identity,4.526632224674739,"{""projection"": [[1.0]]}",-4.44637895218694
sine,sin(x),16.0,20466565,8,fixed,0.05,16384,fixed_density,4.0,1,1,0.08025327248779802,8,16384,fixed_density,4.0,1,1,gain_matched,0.48764801260082,"{""gain_matrix"": [[0.014024770940504777]]}",-0.407394740113022
sine,sin(x),16.0,20466565,8,fixed,0.05,16384,fixed_density,4.0,1,1,0.08025327248779802,8,16384,fixed_density,4.0,1,1,variance_matched,2.6510839339859142,"{""direction"": [1.0]}",-2.5708306614981162
sine,sin(x),16.0,20466565,8,fixed,0.05,16384,fixed_density,4.0,1,1,0.08025327248779802,8,16384,fixed_density,4.0,1,1,shuffled_target,4.932993838025486e-05,{},0.08020394254941778
sine,sin(x),16.0,20466565,8,fixed,0.05,16384,fixed_density,4.0,1,1,0.08025327248779802,8,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.692335449751983
sine,sin(x),16.0,20466582,9,fixed,0.05,16384,fixed_density,4.0,1,1,0.08065230631202532,9,16384,fixed_density,4.0,1,1,null,5.378286006841961e-05,{},0.0805985234519569
sine,sin(x),16.0,20466582,9,fixed,0.05,16384,fixed_density,4.0,1,1,0.08065230631202532,9,16384,fixed_density,4.0,1,1,identity,4.521463200538979,"{""projection"": [[1.0]]}",-4.440810894226954
sine,sin(x),16.0,20466582,9,fixed,0.05,16384,fixed_density,4.0,1,1,0.08065230631202532,9,16384,fixed_density,4.0,1,1,gain_matched,0.469359026991517,"{""gain_matrix"": [[0.013487456859540657]]}",-0.3887067206794917
sine,sin(x),16.0,20466582,9,fixed,0.05,16384,fixed_density,4.0,1,1,0.08065230631202532,9,16384,fixed_density,4.0,1,1,variance_matched,2.6628408423059,"{""direction"": [1.0]}",-2.5821885359938745
sine,sin(x),16.0,20466582,9,fixed,0.05,16384,fixed_density,4.0,1,1,0.08065230631202532,9,16384,fixed_density,4.0,1,1,shuffled_target,1.275222518734379e-05,{},0.08063955408683797
sine,sin(x),16.0,20466582,9,fixed,0.05,16384,fixed_density,4.0,1,1,0.08065230631202532,9,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}",-2.691936415927756
sine,sin(x),0.5,20460429,0,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7014082125096017,0,512,fixed_density,4.0,1,1,null,-0.0021860222287425827,{},1.7035942347383444
sine,sin(x),0.5,20460429,0,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7014082125096017,0,512,fixed_density,4.0,1,1,identity,1.7437431547393745,"{""projection"": [[1.0]]}",-0.04233494222977274
sine,sin(x),0.5,20460429,0,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7014082125096017,0,512,fixed_density,4.0,1,1,gain_matched,1.7142777670134874,"{""gain_matrix"": [[0.9940131285324788]]}",-0.012869554503885716
sine,sin(x),0.5,20460429,0,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7014082125096017,0,512,fixed_density,4.0,1,1,variance_matched,1.7597236210780602,"{""direction"": [1.0]}",-0.058315408568458516
sine,sin(x),0.5,20460429,0,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7014082125096017,0,512,fixed_density,4.0,1,1,shuffled_target,-0.000724035831152702,{},1.7021322483407544
sine,sin(x),0.5,20460429,0,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7014082125096017,0,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.394555393069547
sine,sin(x),0.5,20460446,1,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.8536347501489627,1,512,fixed_density,4.0,1,1,null,-0.001922676611530361,{},1.855557426760493
sine,sin(x),0.5,20460446,1,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.8536347501489627,1,512,fixed_density,4.0,1,1,identity,1.8335015638851562,"{""projection"": [[1.0]]}",0.020133186263806557
sine,sin(x),0.5,20460446,1,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.8536347501489627,1,512,fixed_density,4.0,1,1,gain_matched,1.8179494084889112,"{""gain_matrix"": [[0.9939118234616098]]}",0.03568534166005155
sine,sin(x),0.5,20460446,1,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.8536347501489627,1,512,fixed_density,4.0,1,1,variance_matched,1.756714882023266,"{""direction"": [1.0]}",0.09691986812569664
sine,sin(x),0.5,20460446,1,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.8536347501489627,1,512,fixed_density,4.0,1,1,shuffled_target,0.0034549045482049597,{},1.8501798456007579
sine,sin(x),0.5,20460446,1,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.8536347501489627,1,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.546781930708908
sine,sin(x),0.5,20460463,2,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7483014694852628,2,512,fixed_density,4.0,1,1,null,0.001170225654466301,{},1.7471312438307964
sine,sin(x),0.5,20460463,2,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7483014694852628,2,512,fixed_density,4.0,1,1,identity,1.7266597951967753,"{""projection"": [[1.0]]}",0.02164167428848751
sine,sin(x),0.5,20460463,2,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7483014694852628,2,512,fixed_density,4.0,1,1,gain_matched,1.7380732686458225,"{""gain_matrix"": [[0.9937772895600906]]}",0.010228200839440316
sine,sin(x),0.5,20460463,2,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7483014694852628,2,512,fixed_density,4.0,1,1,variance_matched,1.7888894192274596,"{""direction"": [1.0]}",-0.040587949742196816
sine,sin(x),0.5,20460463,2,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7483014694852628,2,512,fixed_density,4.0,1,1,shuffled_target,0.0022232450317501923,{},1.7460782244535127
sine,sin(x),0.5,20460463,2,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7483014694852628,2,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.441448650045208
sine,sin(x),0.5,20460480,3,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7624280650877537,3,512,fixed_density,4.0,1,1,null,-0.00013339666257899474,{},1.7625614617503327
sine,sin(x),0.5,20460480,3,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7624280650877537,3,512,fixed_density,4.0,1,1,identity,1.7620594680250545,"{""projection"": [[1.0]]}",0.0003685970626992052
sine,sin(x),0.5,20460480,3,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7624280650877537,3,512,fixed_density,4.0,1,1,gain_matched,1.765549097405609,"{""gain_matrix"": [[0.9937987471210947]]}",-0.00312103231785521
sine,sin(x),0.5,20460480,3,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7624280650877537,3,512,fixed_density,4.0,1,1,variance_matched,1.770301274399136,"{""direction"": [1.0]}",-0.007873209311382245
sine,sin(x),0.5,20460480,3,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7624280650877537,3,512,fixed_density,4.0,1,1,shuffled_target,-0.0018520931337282544,{},1.764280158221482
sine,sin(x),0.5,20460480,3,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7624280650877537,3,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.455575245647699
sine,sin(x),0.5,20460497,4,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7843584661697793,4,512,fixed_density,4.0,1,1,null,-0.001957072517797586,{},1.7863155386875769
sine,sin(x),0.5,20460497,4,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7843584661697793,4,512,fixed_density,4.0,1,1,identity,1.788507516892993,"{""projection"": [[1.0]]}",-0.004149050723213588
sine,sin(x),0.5,20460497,4,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7843584661697793,4,512,fixed_density,4.0,1,1,gain_matched,1.7659042832404064,"{""gain_matrix"": [[0.9936821306578656]]}",0.018454182929372953
sine,sin(x),0.5,20460497,4,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7843584661697793,4,512,fixed_density,4.0,1,1,variance_matched,1.7955719291059782,"{""direction"": [1.0]}",-0.011213462936198848
sine,sin(x),0.5,20460497,4,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7843584661697793,4,512,fixed_density,4.0,1,1,shuffled_target,-0.0019744354540769116,{},1.7863329016238563
sine,sin(x),0.5,20460497,4,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7843584661697793,4,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.4775056467297247
sine,sin(x),0.5,20460514,5,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.718318876992845,5,512,fixed_density,4.0,1,1,null,0.0004286335160978427,{},1.7178902434767471
sine,sin(x),0.5,20460514,5,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.718318876992845,5,512,fixed_density,4.0,1,1,identity,1.8008082281062248,"{""projection"": [[1.0]]}",-0.08248935111337974
sine,sin(x),0.5,20460514,5,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.718318876992845,5,512,fixed_density,4.0,1,1,gain_matched,1.7196756353500957,"{""gain_matrix"": [[0.9939899925607102]]}",-0.001356758357250687
sine,sin(x),0.5,20460514,5,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.718318876992845,5,512,fixed_density,4.0,1,1,variance_matched,1.7316733941295526,"{""direction"": [1.0]}",-0.013354517136707544
sine,sin(x),0.5,20460514,5,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.718318876992845,5,512,fixed_density,4.0,1,1,shuffled_target,0.0018521835047447864,{},1.7164666934881003
sine,sin(x),0.5,20460514,5,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.718318876992845,5,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.4114660575527904
sine,sin(x),0.5,20460531,6,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7409735737129948,6,512,fixed_density,4.0,1,1,null,-0.001511656257623783,{},1.7424852299706186
sine,sin(x),0.5,20460531,6,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7409735737129948,6,512,fixed_density,4.0,1,1,identity,1.7768927823353806,"{""projection"": [[1.0]]}",-0.035919208622385845
sine,sin(x),0.5,20460531,6,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7409735737129948,6,512,fixed_density,4.0,1,1,gain_matched,1.7389100900536765,"{""gain_matrix"": [[0.9935720654304765]]}",0.0020634836593182992
sine,sin(x),0.5,20460531,6,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7409735737129948,6,512,fixed_density,4.0,1,1,variance_matched,1.7809713103173075,"{""direction"": [1.0]}",-0.03999773660431272
sine,sin(x),0.5,20460531,6,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7409735737129948,6,512,fixed_density,4.0,1,1,shuffled_target,0.0013521389414733094,{},1.7396214347715215
sine,sin(x),0.5,20460531,6,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7409735737129948,6,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.43412075427294
sine,sin(x),0.5,20460548,7,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7662623963993194,7,512,fixed_density,4.0,1,1,null,0.0012693162910306093,{},1.7649930801082887
sine,sin(x),0.5,20460548,7,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7662623963993194,7,512,fixed_density,4.0,1,1,identity,1.7510518455878596,"{""projection"": [[1.0]]}",0.015210550811459722
sine,sin(x),0.5,20460548,7,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7662623963993194,7,512,fixed_density,4.0,1,1,gain_matched,1.783968558931454,"{""gain_matrix"": [[0.9938458474714346]]}",-0.01770616253213464
sine,sin(x),0.5,20460548,7,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7662623963993194,7,512,fixed_density,4.0,1,1,variance_matched,1.7322661868548952,"{""direction"": [1.0]}",0.03399620954442417
sine,sin(x),0.5,20460548,7,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7662623963993194,7,512,fixed_density,4.0,1,1,shuffled_target,0.002910736279940023,{},1.7633516601193793
sine,sin(x),0.5,20460548,7,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7662623963993194,7,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.4594095769592648
sine,sin(x),0.5,20460565,8,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7874562907296307,8,512,fixed_density,4.0,1,1,null,0.0011256852338603425,{},1.7863306054957704
sine,sin(x),0.5,20460565,8,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7874562907296307,8,512,fixed_density,4.0,1,1,identity,1.7309948008190927,"{""projection"": [[1.0]]}",0.05646148991053801
sine,sin(x),0.5,20460565,8,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7874562907296307,8,512,fixed_density,4.0,1,1,gain_matched,1.7512557806406215,"{""gain_matrix"": [[0.9940091108181635]]}",0.036200510089009263
sine,sin(x),0.5,20460565,8,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7874562907296307,8,512,fixed_density,4.0,1,1,variance_matched,1.767528105314708,"{""direction"": [1.0]}",0.019928185414922694
sine,sin(x),0.5,20460565,8,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7874562907296307,8,512,fixed_density,4.0,1,1,shuffled_target,-0.0005569512357929038,{},1.7880132419654235
sine,sin(x),0.5,20460565,8,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7874562907296307,8,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.480603471289576
sine,sin(x),0.5,20460582,9,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7673335022841248,9,512,fixed_density,4.0,1,1,null,-0.0018670089597410634,{},1.7692005112438658
sine,sin(x),0.5,20460582,9,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7673335022841248,9,512,fixed_density,4.0,1,1,identity,1.7862288644349298,"{""projection"": [[1.0]]}",-0.018895362150805006
sine,sin(x),0.5,20460582,9,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7673335022841248,9,512,fixed_density,4.0,1,1,gain_matched,1.7719883299244592,"{""gain_matrix"": [[0.9934378932780954]]}",-0.004654827640334425
sine,sin(x),0.5,20460582,9,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7673335022841248,9,512,fixed_density,4.0,1,1,variance_matched,1.803282263298935,"{""direction"": [1.0]}",-0.03594876101481015
sine,sin(x),0.5,20460582,9,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7673335022841248,9,512,fixed_density,4.0,1,1,shuffled_target,-0.000299671686252392,{},1.7676331739703772
sine,sin(x),0.5,20460582,9,scaled_with_l,0.025,512,fixed_density,4.0,1,1,1.7673335022841248,9,512,fixed_density,4.0,1,1,analytic_volume,-0.6931471805599453,"{""source_dim"": 1}",2.46048068284407
sine,sin(x),1.0,20461429,0,scaled_with_l,0.05,1024,fixed_density,4.0,1,1,1.7956262193514336,0,1024,fixed_density,4.0,1,1,null,0.0013109349334137202,{},1.79431528441802
sine,sin(x),1.0,20461429,0,scaled_with_l,0.05,1024,fixed_density,4.0,1,1,1.7956262193514336,0,1024,fixed_density,4.0,1,1,identity,1.742259179395284,"{""projection"": [[1.0]]}",0.053367039956149664
