dynamics,label,L,seed,repeat,noise_mode,noise_std,n_samples,sample_count_mode,reference_l,source_dim,target_dim,baseline,baseline_ei_tm,baseline_metadata
square,x^2,4.0,20363531,6,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,identity,1.7742720324419627,"{""projection"": [[1.0]]}"
square,x^2,4.0,20363531,6,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,gain_matched,0.0013883769516468848,"{""gain_matrix"": [[0.005702796687352678]]}"
square,x^2,4.0,20363531,6,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,variance_matched,1.7925326631964322,"{""direction"": [1.0]}"
square,x^2,4.0,20363531,6,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,shuffled_target,-0.00021342465368193148,{}
square,x^2,4.0,20363531,6,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
square,x^2,4.0,20363548,7,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,null,-0.00030775477656090497,{}
square,x^2,4.0,20363548,7,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,identity,1.762360646502069,"{""projection"": [[1.0]]}"
square,x^2,4.0,20363548,7,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,gain_matched,-0.00017151104849623145,"{""gain_matrix"": [[-0.0033027977827187857]]}"
square,x^2,4.0,20363548,7,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,variance_matched,1.782837730338452,"{""direction"": [1.0]}"
square,x^2,4.0,20363548,7,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,shuffled_target,-0.0003615971635998976,{}
square,x^2,4.0,20363548,7,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
square,x^2,4.0,20363565,8,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,null,-0.00029117653774138514,{}
square,x^2,4.0,20363565,8,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,identity,1.7676144059373602,"{""projection"": [[1.0]]}"
square,x^2,4.0,20363565,8,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,gain_matched,0.025644947587515076,"{""gain_matrix"": [[0.034671827101200425]]}"
square,x^2,4.0,20363565,8,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,variance_matched,1.7868276565340113,"{""direction"": [1.0]}"
square,x^2,4.0,20363565,8,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,shuffled_target,-0.0002476528777577625,{}
square,x^2,4.0,20363565,8,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
square,x^2,4.0,20363582,9,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,null,0.0005351825943019998,{}
square,x^2,4.0,20363582,9,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,identity,1.7884196006301838,"{""projection"": [[1.0]]}"
square,x^2,4.0,20363582,9,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,gain_matched,0.012020042556235861,"{""gain_matrix"": [[-0.026567778310327885]]}"
square,x^2,4.0,20363582,9,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,variance_matched,1.8197446255864889,"{""direction"": [1.0]}"
square,x^2,4.0,20363582,9,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,shuffled_target,6.24545941607624e-05,{}
square,x^2,4.0,20363582,9,scaled_with_l,0.2,4096,fixed_density,4.0,1,1,analytic_volume,1.3862943611198906,"{""source_dim"": 1}"
square,x^2,8.0,20364429,0,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,-0.00011366107726037659,{}
square,x^2,8.0,20364429,0,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.7557570704013876,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364429,0,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,-3.06387686161191e-05,"{""gain_matrix"": [[0.007576306341461461]]}"
square,x^2,8.0,20364429,0,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.4698164867792753,"{""direction"": [1.0]}"
square,x^2,8.0,20364429,0,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,6.329365796607303e-05,{}
square,x^2,8.0,20364429,0,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,8.0,20364446,1,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,-0.00016021299229233572,{}
square,x^2,8.0,20364446,1,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.7655314271204274,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364446,1,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,0.00419078353480418,"{""gain_matrix"": [[0.015771216729361555]]}"
square,x^2,8.0,20364446,1,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.465042127295196,"{""direction"": [1.0]}"
square,x^2,8.0,20364446,1,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,-0.0001054368346988976,{}
square,x^2,8.0,20364446,1,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,8.0,20364463,2,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,-0.00017876313605201739,{}
square,x^2,8.0,20364463,2,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.7734683131530524,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364463,2,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,0.010307717154413292,"{""gain_matrix"": [[-0.025382743179098635]]}"
square,x^2,8.0,20364463,2,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.4911707030023753,"{""direction"": [1.0]}"
square,x^2,8.0,20364463,2,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,-0.00016641124393157708,{}
square,x^2,8.0,20364463,2,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,8.0,20364480,3,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,-9.087094730645348e-05,{}
square,x^2,8.0,20364480,3,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.7750619732874413,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364480,3,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,0.0014795368151751505,"{""gain_matrix"": [[0.007250347533995633]]}"
square,x^2,8.0,20364480,3,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.48927414225511,"{""direction"": [1.0]}"
square,x^2,8.0,20364480,3,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,-0.00012622515365204735,{}
square,x^2,8.0,20364480,3,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,8.0,20364497,4,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,0.00015925429383182378,{}
square,x^2,8.0,20364497,4,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.7723255420112176,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364497,4,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,0.010346055682655866,"{""gain_matrix"": [[-0.02562940318234509]]}"
square,x^2,8.0,20364497,4,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.489551717358019,"{""direction"": [1.0]}"
square,x^2,8.0,20364497,4,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,-0.00012466532759694332,{}
square,x^2,8.0,20364497,4,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,8.0,20364514,5,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,0.00018050411881289545,{}
square,x^2,8.0,20364514,5,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.763258801260728,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364514,5,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,0.01592319414061623,"{""gain_matrix"": [[-0.032241360473351285]]}"
square,x^2,8.0,20364514,5,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.4713275850053567,"{""direction"": [1.0]}"
square,x^2,8.0,20364514,5,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,-0.00013744672499452253,{}
square,x^2,8.0,20364514,5,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,8.0,20364531,6,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,1.6632594917144938e-05,{}
square,x^2,8.0,20364531,6,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.7665152423349686,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364531,6,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,0.019241655008479956,"{""gain_matrix"": [[0.03006789650808562]]}"
square,x^2,8.0,20364531,6,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.479236810443221,"{""direction"": [1.0]}"
square,x^2,8.0,20364531,6,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,-6.59873913891806e-05,{}
square,x^2,8.0,20364531,6,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,8.0,20364548,7,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,0.00013890552356571236,{}
square,x^2,8.0,20364548,7,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.7645819495058885,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364548,7,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,0.0028403802630030026,"{""gain_matrix"": [[0.012160435945583878]]}"
square,x^2,8.0,20364548,7,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.4779269840599394,"{""direction"": [1.0]}"
square,x^2,8.0,20364548,7,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,2.6774146597545218e-05,{}
square,x^2,8.0,20364548,7,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,8.0,20364565,8,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,0.00099988830221483,{}
square,x^2,8.0,20364565,8,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.7736292450556665,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364565,8,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,0.004515442977768586,"{""gain_matrix"": [[-0.015029770941418517]]}"
square,x^2,8.0,20364565,8,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.462978838647278,"{""direction"": [1.0]}"
square,x^2,8.0,20364565,8,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,-0.00011534068050816085,{}
square,x^2,8.0,20364565,8,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,8.0,20364582,9,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,null,0.0001303768523233508,{}
square,x^2,8.0,20364582,9,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,identity,1.7736180434352997,"{""projection"": [[1.0]]}"
square,x^2,8.0,20364582,9,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,gain_matched,0.001746405967356771,"{""gain_matrix"": [[0.01048960460210346]]}"
square,x^2,8.0,20364582,9,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,variance_matched,2.482204097998552,"{""direction"": [1.0]}"
square,x^2,8.0,20364582,9,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,shuffled_target,3.791204423030179e-05,{}
square,x^2,8.0,20364582,9,scaled_with_l,0.4,8192,fixed_density,4.0,1,1,analytic_volume,2.0794415416798357,"{""source_dim"": 1}"
square,x^2,12.0,20365429,0,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,-3.6025746727623706e-05,{}
square,x^2,12.0,20365429,0,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7739405133761874,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365429,0,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,0.022932194060616532,"{""gain_matrix"": [[-0.0357903778007462]]}"
square,x^2,12.0,20365429,0,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.881789935167614,"{""direction"": [1.0]}"
square,x^2,12.0,20365429,0,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,7.640481632557355e-05,{}
square,x^2,12.0,20365429,0,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,12.0,20365446,1,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,-0.00010015164929144085,{}
square,x^2,12.0,20365446,1,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7706183265608688,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365446,1,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,0.0028476575257946174,"{""gain_matrix"": [[0.013976807951086283]]}"
square,x^2,12.0,20365446,1,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.8933434508682474,"{""direction"": [1.0]}"
square,x^2,12.0,20365446,1,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,-9.319623972314404e-05,{}
square,x^2,12.0,20365446,1,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,12.0,20365463,2,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,9.501181557812676e-05,{}
square,x^2,12.0,20365463,2,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7618543327130727,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365463,2,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,0.01777482908024601,"{""gain_matrix"": [[-0.03259926434466743]]}"
square,x^2,12.0,20365463,2,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.877534708243376,"{""direction"": [1.0]}"
square,x^2,12.0,20365463,2,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,0.0002331252230134404,{}
square,x^2,12.0,20365463,2,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,12.0,20365480,3,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,2.0518646329246168e-05,{}
square,x^2,12.0,20365480,3,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7687190124173497,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365480,3,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,0.0010471962904411074,"{""gain_matrix"": [[0.006853980434112449]]}"
square,x^2,12.0,20365480,3,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.8832060117329816,"{""direction"": [1.0]}"
square,x^2,12.0,20365480,3,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,-2.7528441001536654e-05,{}
square,x^2,12.0,20365480,3,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,12.0,20365497,4,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,-6.867209746052207e-05,{}
square,x^2,12.0,20365497,4,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7653971695039068,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365497,4,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,0.008804290399741453,"{""gain_matrix"": [[0.022591088664049006]]}"
square,x^2,12.0,20365497,4,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.884067013688101,"{""direction"": [1.0]}"
square,x^2,12.0,20365497,4,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,5.173930455648284e-05,{}
square,x^2,12.0,20365497,4,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,12.0,20365514,5,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,0.0002409689662123468,{}
square,x^2,12.0,20365514,5,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7766311596654738,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365514,5,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,-8.239750564614638e-05,"{""gain_matrix"": [[0.0008921612873389685]]}"
square,x^2,12.0,20365514,5,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.887028352892067,"{""direction"": [1.0]}"
square,x^2,12.0,20365514,5,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,-2.7990104864430776e-05,{}
square,x^2,12.0,20365514,5,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,12.0,20365531,6,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,0.0003380632222107401,{}
square,x^2,12.0,20365531,6,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7630640043335626,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365531,6,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,0.0020170446822145188,"{""gain_matrix"": [[-0.01193736232495376]]}"
square,x^2,12.0,20365531,6,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.8937269559375842,"{""direction"": [1.0]}"
square,x^2,12.0,20365531,6,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,0.00015599302339390402,{}
square,x^2,12.0,20365531,6,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,12.0,20365548,7,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,0.00010485623308405527,{}
square,x^2,12.0,20365548,7,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7610282347580135,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365548,7,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,0.02319187518938311,"{""gain_matrix"": [[-0.03810091007513473]]}"
square,x^2,12.0,20365548,7,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.8858421078443075,"{""direction"": [1.0]}"
square,x^2,12.0,20365548,7,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,-8.405125722833993e-05,{}
square,x^2,12.0,20365548,7,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,12.0,20365565,8,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,-3.7637230420519036e-05,{}
square,x^2,12.0,20365565,8,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7725551082514013,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365565,8,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,0.021612342353962557,"{""gain_matrix"": [[0.03893266650241596]]}"
square,x^2,12.0,20365565,8,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.877779071707252,"{""direction"": [1.0]}"
square,x^2,12.0,20365565,8,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,-6.640194240468327e-05,{}
square,x^2,12.0,20365565,8,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,12.0,20365582,9,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,null,-8.861273649245021e-05,{}
square,x^2,12.0,20365582,9,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,identity,1.7723195872539266,"{""projection"": [[1.0]]}"
square,x^2,12.0,20365582,9,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,gain_matched,0.021487161741435282,"{""gain_matrix"": [[0.037223893791724166]]}"
square,x^2,12.0,20365582,9,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,variance_matched,2.8956140278769293,"{""direction"": [1.0]}"
square,x^2,12.0,20365582,9,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,shuffled_target,0.00015342918713348553,{}
square,x^2,12.0,20365582,9,scaled_with_l,0.6000000000000001,12288,fixed_density,4.0,1,1,analytic_volume,2.4849066497880004,"{""source_dim"": 1}"
square,x^2,16.0,20366429,0,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,null,2.703949134483393e-05,{}
square,x^2,16.0,20366429,0,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,identity,1.7598621110992763,"{""projection"": [[1.0]]}"
square,x^2,16.0,20366429,0,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,gain_matched,0.00014435784402520228,"{""gain_matrix"": [[-0.0039716720524523175]]}"
square,x^2,16.0,20366429,0,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,variance_matched,3.172210582845193,"{""direction"": [1.0]}"
square,x^2,16.0,20366429,0,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,shuffled_target,-6.014092508063962e-05,{}
square,x^2,16.0,20366429,0,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}"
square,x^2,16.0,20366446,1,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,null,-6.6080277311723e-05,{}
square,x^2,16.0,20366446,1,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,identity,1.7653115499422651,"{""projection"": [[1.0]]}"
square,x^2,16.0,20366446,1,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,gain_matched,0.0006258724197287257,"{""gain_matrix"": [[0.004957333919491532]]}"
square,x^2,16.0,20366446,1,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,variance_matched,3.1771985150654,"{""direction"": [1.0]}"
square,x^2,16.0,20366446,1,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,shuffled_target,-2.6983502731697996e-05,{}
square,x^2,16.0,20366446,1,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}"
square,x^2,16.0,20366463,2,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,null,0.000137698212614574,{}
square,x^2,16.0,20366463,2,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,identity,1.759515585866088,"{""projection"": [[1.0]]}"
square,x^2,16.0,20366463,2,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,gain_matched,9.033800473664135e-05,"{""gain_matrix"": [[0.003097911611477944]]}"
square,x^2,16.0,20366463,2,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,variance_matched,3.172483447746065,"{""direction"": [1.0]}"
square,x^2,16.0,20366463,2,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,shuffled_target,-1.9501844212114198e-05,{}
square,x^2,16.0,20366463,2,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}"
square,x^2,16.0,20366480,3,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,null,4.11810284128242e-05,{}
square,x^2,16.0,20366480,3,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,identity,1.7782912388407672,"{""projection"": [[1.0]]}"
square,x^2,16.0,20366480,3,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,gain_matched,0.004201928446405848,"{""gain_matrix"": [[-0.017045491663581155]]}"
square,x^2,16.0,20366480,3,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,variance_matched,3.1609721359895193,"{""direction"": [1.0]}"
square,x^2,16.0,20366480,3,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,shuffled_target,-4.031838190973058e-05,{}
square,x^2,16.0,20366480,3,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}"
square,x^2,16.0,20366497,4,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,null,-1.9428385242996416e-05,{}
square,x^2,16.0,20366497,4,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,identity,1.7610260098330486,"{""projection"": [[1.0]]}"
square,x^2,16.0,20366497,4,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,gain_matched,0.012136892833771395,"{""gain_matrix"": [[0.024345060702181735]]}"
square,x^2,16.0,20366497,4,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,variance_matched,3.1736646339289014,"{""direction"": [1.0]}"
square,x^2,16.0,20366497,4,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,shuffled_target,0.00012280324941332143,{}
square,x^2,16.0,20366497,4,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}"
square,x^2,16.0,20366514,5,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,null,6.224163305697543e-05,{}
square,x^2,16.0,20366514,5,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,identity,1.7734289012619586,"{""projection"": [[1.0]]}"
square,x^2,16.0,20366514,5,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,gain_matched,0.0015715074565800118,"{""gain_matrix"": [[-0.008701825361116201]]}"
square,x^2,16.0,20366514,5,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,variance_matched,3.170162522708263,"{""direction"": [1.0]}"
square,x^2,16.0,20366514,5,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,shuffled_target,-3.440322256003693e-05,{}
square,x^2,16.0,20366514,5,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}"
square,x^2,16.0,20366531,6,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,null,-3.7398586656862226e-05,{}
square,x^2,16.0,20366531,6,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,identity,1.7620846859425685,"{""projection"": [[1.0]]}"
square,x^2,16.0,20366531,6,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,gain_matched,0.00021917296906364512,"{""gain_matrix"": [[0.004068646389239952]]}"
square,x^2,16.0,20366531,6,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,variance_matched,3.1685703091523396,"{""direction"": [1.0]}"
square,x^2,16.0,20366531,6,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,shuffled_target,0.00013727000844547966,{}
square,x^2,16.0,20366531,6,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,analytic_volume,2.772588722239781,"{""source_dim"": 1}"
square,x^2,16.0,20366548,7,scaled_with_l,0.8,16384,fixed_density,4.0,1,1,null,5.4330789352214726e-05,{}
