region_index,region,whole_ei_to_target,singleton_ei_sum_to_target,raw_target_burden,target_burden,target_noise_variance,target_signal_variance,ace,acs,amce,direct_out_strength,direct_in_strength,ace_rank,acs_rank,amce_rank,requested_g,actual_g,tau,sample_count,whole_system_phi_eid,target_burden_sum,mean_rate_hz,stabilization_start_s,runge_path_scale_factor,runge_path_spectral_radius,runge_path_alpha,runge_path_max_length
12,ctx-lh-transversetemporal,0.9027654304843634,0.4504469255170994,0.452318504967264,0.452318504967264,0.15261259991110462,0.7757603564089911,0.002011110757264708,0.004106079916432046,6.866885470655517e-06,0.13602596789997248,0.2790210842659405,48,24,39,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
79,Right-Caudate,0.8805758819398937,0.4295577058103418,0.45101817612955186,0.45101817612955186,0.32363251456347153,1.559629039113181,0.0004942631982052273,0.004868783105511613,1.9895413918393106e-06,0.03442288275058846,0.32949689279798766,83,8,83,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
3,ctx-lh-pericalcarine,0.8821786240806944,0.4316943971018205,0.45048422697887386,0.45048422697887386,0.2554644531917426,1.2358907556164636,0.0009527179724224692,0.004696265848546433,3.6920985259214997e-06,0.063823553788942,0.3173762474886197,62,13,58,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
34,Left-Thalamus-Proper,0.8957599258151743,0.4499267666870691,0.44583315912810517,0.44583315912810517,0.2212474711962964,1.1059193053629863,0.001014294747423711,0.00398002720505726,3.3894500043010976e-06,0.07132623185206856,0.2731566000712561,60,29,62,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
46,ctx-rh-entorhinal,0.8822550354815821,0.43853096756081217,0.44372406792076996,0.44372406792076996,0.2465061007511111,1.1927718066937245,0.0009143981133836906,0.004355431425822762,3.302832492784709e-06,0.06197960335943701,0.2959395299108769,64,18,63,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
38,Left-Caudate,0.8726208279136709,0.4378907671801525,0.4347300607335184,0.4347300607335184,0.2381946506369339,1.12601408004202,0.0009418365851162699,0.004182924363679988,3.2444455054443683e-06,0.06577519307969866,0.2819715839718408,63,23,64,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
80,Right-Accumbens-area,0.8573132989204554,0.4237251091063936,0.4335881898140618,0.4335881898140618,0.2973069417424507,1.3541145016178775,0.0006644330678459595,0.004770560674759689,2.596975900541635e-06,0.042118970079749914,0.3223217801508604,76,10,76,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
76,Right-Pallidum,0.8587844608752144,0.43112866884755546,0.42765579202765897,0.42765579202765897,0.29367879822482934,1.3423965439983814,0.0007666442722119433,0.004305482437893029,2.7638110495838097e-06,0.051563219169182106,0.29544360092374033,73,20,72,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
52,ctx-rh-temporalpole,0.8657875714105533,0.44013966862875187,0.4256479027818014,0.4256479027818014,0.2608972273534095,1.2130535933380577,0.0006299168059907716,0.004300682695702508,2.2595879248145253e-06,0.044145558899114215,0.2929523316813495,79,21,81,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
5,ctx-lh-entorhinal,0.869622194068272,0.45068914824542805,0.41893304582284396,0.41893304582284396,0.17905717066426158,0.8403224764669355,0.0015644308677901775,0.003794053566496051,4.904158145564772e-06,0.10262532513289976,0.25814267855363376,51,33,48,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
44,ctx-rh-pericalcarine,0.8873730969781035,0.47309044975975906,0.41428264721834446,0.41428264721834446,0.17815820382528472,0.8727585226172447,0.0008427884125477904,0.0032070752459238583,2.2239232763451555e-06,0.05666258385334007,0.21596135264649235,68,43,82,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
59,ctx-rh-caudalanteriorcingulate,0.8672129186187196,0.45472292715231066,0.41248999146640897,0.41248999146640897,0.14166383027654444,0.6609572285247496,0.0015229000737115679,0.0034886525362524453,4.430721919955225e-06,0.10211403917288969,0.23873701352685556,53,40,51,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
82,Brain-Stem,0.829870922086359,0.4201460183998965,0.4097249036864625,0.4097249036864625,0.3144985553059448,1.3391201607628564,0.0007836883917565946,0.00475564137176886,3.074641872867085e-06,0.05531859027972676,0.3207183764365682,71,11,66,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
75,Right-Thalamus-Proper,0.8175360969321229,0.4153399185285263,0.4021961784035966,0.4021961784035966,0.32852780699498946,1.3567634431372568,0.000847525298491704,0.005016135735872273,3.4996072405564434e-06,0.05694316088357122,0.33777535881974424,66,6,60,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
77,Right-Putamen,0.836077484060643,0.44153596799343714,0.39454151606720583,0.39454151606720583,0.2833035417526509,1.2248990386068177,0.0008466302842570497,0.0038272148505327456,2.6913113086592452e-06,0.05715727188699948,0.2601296262139397,67,32,74,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
18,ctx-lh-caudalanteriorcingulate,0.8280977281089418,0.4379616493849388,0.39013607872400297,0.39013607872400297,0.23277648303918416,0.9868185580596097,0.0011110848203890323,0.003793485943366189,3.4470413683973194e-06,0.07606924560882705,0.25486689903271875,56,34,61,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
1,ctx-lh-lateraloccipital,0.7951424382287449,0.4058776930248228,0.38926474520392207,0.38926474520392207,0.4266106989593671,1.6659771029718047,0.0005055866462574123,0.0055287178795777984,2.3159128404932465e-06,0.03571224470264,0.37513643641560757,82,2,80,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
65,ctx-rh-frontalpole,0.8272212410162274,0.4428678009417828,0.3843534400744446,0.3843534400744446,0.2617044657080933,1.1070525999136058,0.0008289465798600222,0.0035437582274148436,2.4628431294222303e-06,0.057082595332859455,0.2427465504510045,69,39,78,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
35,Left-Pallidum,0.7589670957798585,0.4135138821414515,0.34545321363840703,0.34545321363840703,0.29790716541957535,1.061380551664182,0.0007619794488243947,0.00398103052940737,2.4652011787603895e-06,0.053152050159853845,0.265823599444101,74,28,77,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
36,Left-Putamen,0.7446915668639492,0.40077188548794596,0.34391968137600326,0.34391968137600326,0.33941724297592324,1.1656807542925562,0.0008027266549476932,0.004341338476804905,2.8989882481816736e-06,0.05422137094891035,0.2966379014278526,70,19,70,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
73,ctx-rh-parsorbitalis,0.7333748131376222,0.4074003481344929,0.3259744650031293,0.3259744650031293,0.2919476398850998,0.9736808364216016,0.0007771274241892053,0.00383595682256125,2.4490500989390127e-06,0.05390965666981132,0.25853979150231304,72,31,79,1.7,1.7000000000000002,1.0,399.0,15.090759358562707,44.42899084001585,5.5017681966270535,0.15,1.0,0.1709391008716041,1.0,60.0
