source_region,module,ctx-lh-caudalanteriorcingulate,ctx-lh-frontalpole,ctx-lh-fusiform,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-middletemporal,ctx-lh-posteriorcingulate,ctx-lh-rostralanteriorcingulate,ctx-lh-superiortemporal,ctx-rh-caudalanteriorcingulate,ctx-rh-frontalpole,ctx-rh-fusiform,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-middletemporal,ctx-rh-posteriorcingulate,ctx-rh-rostralanteriorcingulate,ctx-rh-superiortemporal,ctx-lh-paracentral,ctx-lh-postcentral,ctx-lh-precentral,ctx-lh-transversetemporal,ctx-rh-paracentral,ctx-rh-postcentral,ctx-rh-precentral,ctx-rh-transversetemporal,ctx-lh-cuneus,ctx-lh-lateraloccipital,ctx-lh-lingual,ctx-lh-pericalcarine,ctx-lh-precuneus,ctx-rh-cuneus,ctx-rh-lateraloccipital,ctx-rh-lingual,ctx-rh-pericalcarine,ctx-rh-precuneus,ctx-lh-bankssts,ctx-lh-inferiorparietal,ctx-lh-superiorparietal,ctx-lh-supramarginal,ctx-rh-bankssts,ctx-rh-inferiorparietal,ctx-rh-superiorparietal,ctx-rh-supramarginal,ctx-lh-caudalmiddlefrontal,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-rh-caudalmiddlefrontal,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-lh-entorhinal,ctx-lh-insula,ctx-lh-lateralorbitofrontal,ctx-lh-medialorbitofrontal,ctx-lh-parahippocampal,ctx-lh-temporalpole,ctx-rh-entorhinal,ctx-rh-insula,ctx-rh-lateralorbitofrontal,ctx-rh-medialorbitofrontal,ctx-rh-parahippocampal,ctx-rh-temporalpole,Brain-Stem,Left-Accumbens-area,Left-Amygdala,Left-Caudate,Left-Hippocampus,Left-Pallidum,Left-Putamen,Left-Thalamus-Proper,Right-Accumbens-area,Right-Amygdala,Right-Caudate,Right-Hippocampus,Right-Pallidum,Right-Putamen,Right-Thalamus-Proper
ctx-rh-transversetemporal,Som,0.004094395885257914,0.0018711582882029259,0.0003210048655942606,2.1058420832728163e-05,0.0012331361585666478,0.0001363328929568433,0.00022411801440205923,0.0005396815410209731,0.0007950733379427204,0.00018014204626562276,0.0011887856976588636,0.00038328320609091446,0.001311127033762026,0.009860392796544961,0.0006138292076917672,7.574827210661393e-05,0.0004135027994439122,0.0012257736844123468,0.0014533183729473777,0.0008021855053771119,0.0002979894944269338,0.0030060957540871155,7.074569080710718e-05,1.667821714848371e-05,0.0003633639838439079,0.0,0.0012339889015818895,0.007289999316447772,0.00138892245734469,0.006574766449892333,0.0004394532515760954,0.003639078564247098,0.0011662566223761672,6.771133119266737e-05,0.000633694786415715,0.0035483880838343544,0.0002621743362532587,5.7376308821875205e-05,0.00027140614055713865,0.002372409982988066,0.0004889523093113744,2.676204585526208e-05,2.414869679620254e-06,0.001775656060973309,0.00037324202653801417,0.002333047881700996,0.0027522601353581976,0.00032868385371146624,5.473188373046965e-05,0.0011402234028541687,0.0021214100156948064,0.00012093355186756874,0.004971053917120299,3.5965298662959257e-06,0.003161555864448882,0.000835038225173131,0.0002271361391110962,0.004879690920857652,0.003451832005895686,0.00029750088152875973,0.010733640760659486,0.0001296450272102219,0.00013504789341689934,0.0034209360939901515,0.0034290572433941886,0.007561164320752105,0.0035142016083100406,0.014335456586689494,4.0801217650819505e-05,4.075168372711039e-05,1.4392858133921648e-05,0.0003260001385224845,0.0009134918388422327,0.0020754096239613993,9.682917796432544e-05,0.002883082635800248,3.8219426686408084e-05,0.0024035056094808046,0.01053598536716023,0.0012354914536906235,0.0007477220155630525,0.0028667869287108314,0.004517186980514839
ctx-lh-cuneus,Vis,8.13685084877541e-05,0.0023506092483804577,2.099541988100975e-06,0.0003709154752639639,6.621068772881477e-06,1.6923452761022332e-05,0.00025808537771772474,0.00013611030312092197,6.345592957110341e-05,0.0004702410506813165,7.672005535515947e-05,0.0003621562943045251,1.02757445761236e-05,0.000540752311233518,0.0007373765848988004,0.00028470726907036255,0.0001626633609380378,2.5532074209148567e-05,0.0008721452667435965,0.0004632488293683592,0.0016058021971325936,0.001068515268747568,0.0001691095299775563,0.0005795038485210467,0.0008573737379333499,9.279546210524632e-05,0.0,0.0014751598333118542,2.6998548879158618e-09,0.0003023203530972442,2.0611404925135245e-05,7.468971551483979e-05,2.1891555213495938e-05,0.0006376968796813359,0.00010507194158984708,0.0005629081342895407,7.736735335454049e-06,0.0007037750507517937,1.7460486508292422e-05,0.0007012326825193432,6.301002357413724e-05,0.0004988675599577593,0.00011572607639563005,8.43644975184215e-05,0.0011411889421954488,8.010242100038999e-05,0.00019451454938522876,0.0009886675028727137,0.0012975914900869082,0.001233654920648605,0.00019419219870523587,0.0016282300228171152,3.386537982260135e-07,0.0008358391709119809,2.5302419316515862e-05,0.0004575800819361992,1.9578173862045032e-05,0.00015300849492576332,1.8409201164529925e-05,6.526914619631543e-05,9.644436052657e-05,4.065096849310464e-08,0.00014243654847317464,0.0003265152670018809,1.0702143856142132e-06,0.00048373924868087587,0.0011297530116027197,0.00023712839577365224,0.002060973821976954,0.0019826499955389425,0.0003326282083219598,0.0010897861143096725,6.45995393106664e-05,0.00026043365367908565,0.001982571914370925,0.00023333502195898003,0.00027923577304406444,3.4251040363934425e-05,0.00028252771624170367,0.00021684528369698289,2.9236085331488484e-06,0.0017298036101630679,0.004193976431610965
ctx-lh-lateraloccipital,Vis,0.0010345752472098791,0.001002506708570286,0.00016204567203332256,0.0003611446166345177,0.0016131404926596985,2.7664119320289026e-05,1.4288821153276277e-05,0.0001905085954010247,0.00021904836845350393,3.250821136884168e-05,0.0006812100885190864,0.0006239397527994717,9.006305456074314e-05,0.005103939423248413,1.3514302794383242e-05,0.0004389092148314671,0.0006754251888665007,3.195689251134521e-05,0.00026310799074076325,0.00028349016567561674,8.259022264701278e-06,0.00023025194664117168,2.1484164364729264e-06,0.00017310612183465756,3.05338232100384e-05,0.0008848947485397668,3.9249922792038586e-05,0.0,0.00012411898444346985,0.0005923037758241214,1.3252462953657407e-05,0.0003355846150139337,9.048973191850276e-06,8.651918798942628e-06,0.0001617684613985037,0.00010588023509230787,0.0003585684967623448,0.0008002721377471202,0.00011331623344400178,8.529075402636804e-05,8.3632318642347e-05,0.00014561097077459034,0.0006665645232689045,0.0004131943054375412,1.2942124079533175e-05,1.7581355944249102e-07,0.0008750371762621902,4.3009268616491105e-05,5.6970010749533023e-05,0.00012087863379356969,3.09823686851174e-06,4.6102107299672375e-05,4.108405175764358e-05,1.0487551480685097e-06,0.0005984799359793565,9.259281531466354e-05,0.0007668390241622894,0.0002227076949153173,5.130667514747897e-05,0.000942432907372996,6.629175562478039e-05,6.527230851650166e-08,0.0005035036130217573,1.4660769276950826e-05,0.00044634391873842933,0.0012855937829328785,0.0007549233735914338,4.76309039102526e-05,0.0006736668041948476,0.0003029371219537949,6.452747048272753e-05,0.002839443972825749,0.0007732442772301973,0.0010486095240129464,0.00014847544211055977,7.074360027240765e-05,0.0001351507329229545,0.00010070213216025302,0.003487682462141184,5.232695720511279e-06,0.0004543596388564549,5.096652619564861e-05,0.00031429358523672924
ctx-lh-lingual,Vis,0.0030558422785315602,0.0037511783689867947,0.000153635880974946,0.0018277402689401909,0.0012957857531804484,0.00021784303844773193,0.000432500301089678,2.8617081227421308e-05,0.0018371040359173082,0.00019641336076576545,0.005535229235101602,0.0005981986454785855,0.00034254733401507017,2.5326684839384753e-06,0.0014288106060969395,0.00011106087254826771,5.389034344574827e-05,0.0003817197843988699,7.0092006074998095e-06,0.0004951199971457388,0.00019480177261306102,0.00014360158391268522,0.005346549069596671,0.00019089549358453778,0.000378024376992569,0.0025028318870647165,5.3622702438634856e-05,0.0030109209056048245,0.0,0.0009369743272504338,0.00021702813206558532,0.0021678420216708284,0.00010043367659313177,0.0039044587925214,0.0005350482341614821,0.0003470620656833118,3.2759738872980366e-05,8.647234029615742e-05,0.000417723177283099,0.000365567581079416,0.0004666365524845571,0.0006920764798679726,0.0006348284632807026,7.861437125767884e-06,1.9573338833232644e-05,0.000434577060320843,0.003659718791762936,0.0010348149749080742,0.0008382377713650794,0.0034790813304315135,0.0004655481211058455,3.7891669281402275e-06,0.00021474328103544883,0.0007750838629844241,0.0003966987370708816,0.0011210185843993307,0.00011979422250903221,0.0005518252723702066,4.1299821966394294e-08,0.0002872040590446923,0.0033427050233341424,0.0018808179403838345,4.52295716856645e-05,0.0005312843800043077,0.00027823759151751306,6.998118287019586e-06,0.005420467937607117,0.0002648118191765894,0.0009119050926433252,0.0030105502287477368,0.0016314357408384204,5.82612610785893e-06,0.0007207143367644556,0.001317123627770953,0.010403668785921518,0.002341222771256278,0.0005208031024228196,0.0011059768718382813,0.007453866369846027,0.000989400166624933,1.865972192386507e-05,0.004339456017285736,0.0031485417369595445
ctx-lh-pericalcarine,Vis,0.000686718159209018,0.00011663448823046269,0.0001947664513600882,0.00045513861792056785,0.00022239884031343888,0.00026870809284170404,7.15746452271458e-05,0.0009896598342265875,0.0002355914200643481,0.008309147001261607,7.053098938771347e-06,0.00026346872369479993,3.610310381371406e-05,0.0003477833411884644,1.9621768452676503e-05,0.0011683465997635724,0.0001766927125878061,0.0010664207826593807,0.0004463087436463207,3.3516362853748563e-07,1.2344408261611741e-06,5.2586750483056316e-05,7.994704390987823e-05,0.00015182643583026728,0.0049056556740865315,0.0016483461994766572,0.0006739465995952259,0.006325407106178602,0.0005003761724125283,0.0,0.0012654525107369413,5.92522208016601e-05,3.2943647733955746e-05,0.00044740251187101125,0.0013436165910990952,3.486012342648311e-06,5.907899955185247e-05,2.4902558237402796e-05,1.9332478286613186e-05,0.0006858503516361782,3.36621259828434e-05,2.943423177954794e-05,0.0002474744582914004,1.4299427201527373e-05,0.0003435263747477181,0.0008423448271462635,0.0005147129178435492,0.00010788222159933179,7.430457000768269e-07,0.0012803332368912456,0.002067470144629024,0.0019928758984331532,0.0004871259343985533,3.171063304629734e-05,0.001149851201697421,7.206518660528757e-05,4.655006904631771e-07,4.651156353436121e-06,0.0003742919802809963,0.00023683906595990887,1.0599847361842086e-06,2.3654411614816796e-06,0.000256682479389247,2.7095687892753204e-05,0.0003593782471768898,0.011059289305736459,0.0010155089490822347,0.00028562282916287884,0.00016057737049906263,0.00032745329230376904,8.790315889969591e-05,4.958018815076007e-05,3.6085209278272484e-05,7.54348049919879e-05,3.361656870825733e-05,3.493235073868653e-05,4.669001026094291e-05,0.003944665641924163,0.0010419273580542273,0.0011744364498550164,0.0004906476097861749,0.0001175383182023748,1.8706954716317485e-07
ctx-lh-precuneus,Vis,0.00026969567478569973,0.0008463496532213921,0.00041288678659955833,0.0038408113826669636,0.006245408125069409,0.0013400787830991103,0.002781061538001366,1.6391760764599994e-05,4.212079526667272e-05,0.008217500695619717,3.0807536756292874e-05,0.0011303521208313398,0.001980609597603827,0.00013695441474531858,0.00021311576305592627,0.000542491830815085,0.00011574480547582118,0.0010686105815298933,0.0052357249026270996,0.00040654790757823966,5.402007045114856e-05,0.0035738808463133495,7.812339785586246e-05,0.0015827627530208598,9.145435609542705e-05,0.0007169914573574467,0.0009691438908887134,0.0016823791596462308,0.0007768744804244252,0.001217159243091514,0.0,2.6424941555613312e-05,0.00504274295076272,0.0007457696459152197,0.0003234510069970013,0.007037420225395879,0.0006633200360279904,7.912710127178517e-08,0.00032747687604982214,0.0005201497937954887,0.0006381119480427724,0.00042099281283714365,0.0003681603076283966,0.00033549709567216483,3.1194598725794985e-06,0.0003345335088870754,0.001307093694700625,0.002292226134893468,0.0003308349238619718,0.0010399182808546587,0.0048362325134936835,0.0010706376320600613,0.0019646566912427596,0.0004037483996770301,0.00010782700350498971,2.3698340767397436e-05,0.002018773215955978,5.348095953169824e-05,0.0004122217063167049,0.0033272795158137236,0.0002497478675422318,0.0005067455812465814,0.0026220333153187192,4.4483875825623025e-05,0.0016795936825149285,0.0012953842696246446,0.00042001911738302473,0.000145780656366001,0.00997768438766625,6.305587332405588e-05,0.0017586712141365074,0.02379086793438702,3.585473458491642e-05,2.4851558307561813e-05,4.7274892515509614e-05,0.0018052130735379931,0.0028407210518356734,0.00015547944730847014,2.060156820380073e-06,0.0010449021872416299,0.013193634222232898,0.001672257172671737,2.3253993121412334e-09
ctx-rh-cuneus,Vis,0.0022140481704970125,0.0004213382804757075,0.0006514571531729289,7.420746290494735e-05,8.08369162838573e-06,0.0005024845363608249,2.8140215219673122e-05,0.000945246764638056,1.214176572212144e-06,0.00014154509107762206,0.0010610801122788046,8.159887260072228e-05,0.0013406135332791119,0.0033970780185984487,2.511532797860098e-05,0.00021770535018100085,0.0004089814030718323,3.624635420728436e-06,0.0009538810238074057,1.8529828246026127e-05,3.351434127818787e-05,1.1562358059896474e-05,0.0005266123683362335,0.0006086206808037873,7.790863131741233e-05,1.0741762162289494e-05,2.332389414950066e-05,0.00011095463570621386,0.0012046555604247804,0.00013108422956633803,8.279235248605013e-05,0.0,0.00037488435931138877,0.0012610147447377066,5.955803904992608e-05,6.741958107562595e-06,0.00023830118492709987,1.2386621240243667e-06,0.0006611577408061496,1.2523135247900197e-05,0.0006007800712149639,8.277114887344132e-06,8.261960902001917e-06,5.449788352644377e-07,9.624669022266226e-05,0.00038118753584038645,3.604492843716814e-05,4.7093667296129206e-05,0.0002563892013842316,0.00013945207905898313,0.0002363463226550736,0.0021810467633590373,1.970376550848978e-05,0.0005094281450777415,0.0015114890909071082,0.00031561177522852426,0.0001243042033145213,1.7391055561165295e-05,2.5434786910119484e-05,0.0028205312744158037,0.00021549900389937178,0.001099185518369127,0.0004016499420531398,1.0191356696458474e-05,9.096158312604981e-07,0.004690120812555105,3.468501538163304e-06,3.353008076866316e-05,0.0006056723392778589,0.0011960420712473902,0.0004043850405974224,0.0012999404122173114,0.0013157630070902066,0.0019450729835411,0.0017494681712188602,0.0004143199886309583,0.0018906803208075865,0.00018758413811655853,0.0003597230516954234,8.097637494917357e-09,1.4950791823070677e-07,2.5125768715888833e-05,0.00010868900535417276
ctx-rh-lateraloccipital,Vis,4.9929942084719584e-05,0.01835120226264309,0.0023135553657000272,4.671018136259648e-05,0.0006619313759411006,0.0011428858472852107,0.000991225912206642,0.0025809997134911174,0.0013555706375787176,0.004409383939335959,0.00295649740848721,0.003148927204683718,0.0002684551331337338,0.0039153493574052975,0.0011188442671922687,0.0011457604707343,5.291612834232136e-05,5.650440305018359e-05,9.047660002246152e-05,0.0003715472675324754,0.0007844393082366528,0.0008334978545507363,0.0023714531305270396,0.0016642558466930294,7.173242419637442e-05,0.002473361800447716,6.565555987282483e-05,0.0015374353868341758,0.0009747400212229704,5.8023841909963725e-05,9.032667468595842e-06,0.0014152580974423604,0.0,0.0002643460198736996,0.003445826773493815,0.0030687693011986314,0.0041336469651965385,0.0010349488660281515,0.001759518085249164,0.00032813396447756773,0.00044098530031242697,0.0013498926241742695,3.4228841865757856e-05,0.0016427826004875147,0.003195985184988685,1.9478067103160263e-05,0.00011975189872682095,0.0004166528732995447,0.0009906222455197445,0.00038910717789668135,5.990414707180186e-05,0.00015512201121076533,0.0008375347997518592,0.005056728116856691,0.009074493270970426,5.0036005379137375e-05,0.003326225647949296,0.00276160880055537,0.0032775220918271407,5.8694506730563533e-05,0.0006836658553465651,0.0006434043705651298,0.008578487032816119,0.00041474715269092103,8.82940837860259e-06,0.0038680183853024644,0.0037203449844035816,1.6201368495860832e-05,0.0012811633669331088,0.0002147187571336462,0.002842690568030638,0.0010424637743233491,0.003551578980852248,1.9089007502806756e-05,0.0010351620720198372,0.0004006897499737138,0.007174953552793196,0.0014863345633067517,0.0009069593400247666,0.00022905195608106767,0.005636686004664404,0.001206103977612043,0.00199839257388667
ctx-rh-lingual,Vis,0.0013236248067337877,0.02124613008178744,0.0016312343139136952,0.00012976996298648906,0.004458691659297241,0.0015477967316436382,0.0007386961371037628,8.35809378051329e-05,0.0024401724332529296,0.0010430408031024976,0.004047934696649728,0.00012263956444226296,0.0027431772217870833,0.0010895010679359016,8.194580334281777e-05,1.4347385900325566e-06,0.008673353294912083,0.0015136205157618102,0.0013799948360352886,0.002651957210519842,0.003954345262993939,0.002730452541625903,0.002726279640441991,0.00015123398861802544,0.002146960278174601,6.240005234014526e-05,0.0056282528829937825,0.0031215223152074208,0.00014437706400573767,0.0021624083676466234,0.0021378532664316865,0.001113012223955032,0.0009507934584974452,0.0,0.003373796942062239,0.00018616755661507697,0.0037108396356961442,0.0001235887988577993,2.7857402265692217e-05,0.0006825925079313788,7.972797753493077e-05,2.7049544641592024e-05,0.0010558020681355961,0.00016327024762845607,0.005063260572178377,6.0031228364974475e-05,0.0007284060486375883,0.0005152696261606177,0.00016990352942946116,0.0066388728005155415,0.0017306020987476664,0.0031299781679288343,0.00013218429557304695,2.8039588301090288e-05,0.0013862195636801672,0.0022859367124575783,0.0015494303695892727,5.1289553575536835e-06,0.0031877869610976856,0.0008076037794884084,0.0008703855349519019,0.00039557624493335563,0.0003152495159118852,0.0019002397807466023,3.635829021954034e-05,0.012609247072651382,0.0002789839396597822,0.00018165166175273888,0.008169203449096206,0.0004170820124680488,0.00010479740595559755,7.809609913214073e-05,0.00021208907101928555,0.00047450399249080155,0.0003714674448024564,4.6606895603464006e-07,0.001987022013831851,0.0001366005436598721,0.002500070709200003,0.0031505398503599387,0.0008726545627760764,0.0009409954742837029,1.395485214612836e-05
ctx-rh-pericalcarine,Vis,0.00023423187764398852,0.00046348550585723,9.652153205680661e-09,4.158720779183199e-05,0.0005647674201670517,0.0007475907625208928,0.0005105883203806948,7.835053518674401e-05,0.0020271097613960374,5.097846833078586e-05,7.57769344461343e-05,0.000520465989562152,0.00014819020922529958,0.002318469503875796,0.0011472973678976566,0.0008668006535812919,0.0004760693115446636,0.0010839880295020442,0.00020749059863859115,0.00025524359356154605,0.00019971745087980574,2.4169819483386967e-05,8.683350600298451e-05,0.0017016650987822476,0.0001696732101361968,0.00030618175016217233,0.005454304866159385,6.419052977854325e-05,1.144407952419547e-05,0.00025993925528008705,3.257980201613794e-08,0.00015238906837941057,0.0028945537790892643,3.4790811348290674e-05,0.0,7.319941269111268e-05,0.0003809872814261904,7.84551957825816e-05,0.00021584494482428844,0.0006667428457680819,0.0009256869028396347,0.0021141888060236327,0.00015989462712225354,2.4979068530231436e-05,0.0004812954347891856,7.691938547841266e-05,0.0009673164138401509,4.404365599229019e-05,4.104190967846455e-05,0.00019530743768973757,1.8461087645006973e-05,0.000405479607222632,0.00022243298583652328,0.003985877990480461,0.0002660031100543899,1.8139286405418807e-06,0.0016902577943713785,0.00017470081972862533,6.696447107014442e-05,0.00016431622295606652,0.0004254719293089232,0.00011146315535760996,0.0024618408569066766,4.6446936883938626e-07,0.0009936154108627006,1.2053877506334372e-05,3.996083066389516e-05,0.005666937881272334,0.0006458251537014264,7.610291136539425e-07,0.0001028164826452255,0.0005608774380476564,1.382398246085006e-05,0.0034249688505310263,1.6929455007593928e-06,0.00021043282175377704,0.0010837883802020112,2.2852787417702897e-05,0.000224158798122227,0.0008154549360475482,0.0007928970182149035,8.778622668765967e-05,0.0023420497430926787
ctx-rh-precuneus,Vis,0.03700605786473949,0.010962235405003585,0.0002446969025510746,0.0007621160287396033,0.00028257799905052905,0.006385483283970621,0.0018141647923618969,0.003956664393013036,0.0035782139340535275,0.008055972809009554,1.0725171850485878e-05,0.0010969251393687623,0.0018906420311271288,0.003187099920719665,0.0068926085500066285,0.0003324304037632058,0.00018469676631307656,0.004271158674465476,0.004737617116179517,1.1274698424747131e-05,0.003918153893108733,0.008909055731452243,0.006215263805349564,0.005430260314614317,0.00018812128557237344,0.001468459664655329,0.005654741948511663,0.01787185114274834,0.0004200262986013997,3.2440980583456184e-05,0.0071795278351927585,0.004302823357857308,0.0014729413092164465,0.0002517126615250385,0.0003650857185057731,0.0,0.0009122469525070762,0.01026142236583365,0.0007559995534388457,0.0004913985622291054,0.007051370101273883,0.011591837050742126,0.007056632134449574,0.0015713198514085299,0.003483185209570387,0.007919651125546833,0.00023022093299650956,0.005957219128705671,0.000830271839826636,0.00016265805999441337,0.0002469246117898311,0.0019944821639009294,0.005344145266556911,0.0017107897452189851,0.001628668595544304,0.008569302635442378,0.002090826631791487,0.009979362570030677,0.000453882621569347,6.120532596816007e-06,0.0011330198600547276,7.652711552311754e-05,0.0014977903320894175,0.0020182517549920715,7.460962180168621e-05,0.011705001148691522,0.0001498328586849328,0.016387538215959403,0.005991271975694164,0.008214180882741385,0.0025750476118416403,0.010161483383327447,0.003939949187074039,0.0015364827889989962,0.008097150780260687,0.0012236706066198679,0.027044736964593145,0.006223786068297582,0.0008011820873661396,0.005149260564057105,1.6008264019617643e-06,0.010760940237589823,4.126376210682123e-05
ctx-lh-bankssts,VAN,0.0012992414121364053,0.004268960740599579,0.0003464062287827281,0.004855855639388465,0.00034621080096995774,2.416452532626366e-05,0.0007072849149181437,0.0021983478081397216,0.0004627299723554995,0.006363016104663342,0.0016109285684039894,0.0008928330979229467,0.0033179579233121757,2.266662842363636e-05,0.011751779313304034,0.011117591091201893,0.0049108228790850725,2.0324981233585355e-05,0.0004046155294642383,0.0009629435490777616,2.4996525845998305e-05,0.00011192750364212479,0.0006203495919426753,0.0007730743443060909,0.00548863708420592,0.002428482509768659,0.013642404628903548,0.0015221838418307463,0.01012192313665028,0.011455864577301307,0.001113514819903122,0.0014459971385922764,2.481437190957679e-05,0.0002359591556800641,0.000332114723220053,1.7704640375442315e-06,0.0,0.0007625976400005952,0.00039710621230321504,0.0003436267575448718,0.0006266803535381476,7.059552637194721e-06,0.002780862764360162,0.001271441513563733,0.0032952531241280066,0.0012603470398378411,8.271165026325473e-05,0.003906343751505047,3.532666220986928e-05,0.010329732040592617,0.002330484799488854,0.01812222317060448,3.101706430077672e-05,0.00019741251548631314,0.006427696727457908,0.004929831905242006,0.00020682161046333235,0.0017771642258416329,0.00359878860450043,2.8135473155238142e-05,0.0009603365183920753,0.00197480743318295,0.0035933612534805284,0.00019697508986343777,0.0005543914686246778,0.024628219405177277,0.006308215002124188,0.00042240047670183244,0.0020777454171213667,0.018032727903938273,0.0004881317225846093,9.902222098871083e-06,0.0010387981056781761,0.0003117199328357622,0.0011898917797491474,0.0021643203452260153,0.0012864171653894248,2.8405867783344718e-05,0.00031463797717096615,0.003465854057073258,0.007149093201884599,0.001688436424849676,0.03147832657334966
ctx-lh-inferiorparietal,VAN,0.000556965210270182,0.0006238825323503169,0.0008665330369539802,0.0016877825568447035,0.0006646549200028989,7.197515422844747e-05,0.0018714297687769277,6.129357458577743e-06,0.00016672442880099055,2.5235232957198103e-06,1.711426282489208e-08,0.006523993243456703,0.0026803347013013893,0.001407818975266548,0.0004076140106910002,0.011193274771075052,0.00010456688190147546,1.7875981455612264e-05,0.0013784085012664214,0.000337266000351664,0.0007072457020984253,0.004513920360251702,0.008382370600724269,0.002196316089889236,0.0013905040737583188,0.00211550149946738,0.006727397317535022,2.1483062476711535e-07,0.0010250445106728173,0.011954967076814182,2.832015582716012e-05,0.0004482973876186453,0.001058614533254063,0.0001820994050263958,0.003336179185263545,0.0009978178386626073,0.0035411198055979266,0.0,0.0016136020499667887,0.0001967996308898346,1.4623183718613228e-05,0.0002944463658019491,0.0060521323313559305,0.007334561177597316,0.00015291029678665062,0.000641409820020632,0.0007437992777149501,0.005649902872069203,0.0034142332115512384,0.0011440085533189006,3.5443693614719255e-05,0.0013462202164192369,0.0025844786672149737,0.0016676404542536082,0.0017068885055161666,2.279055944067276e-05,8.910167359003042e-05,0.004094668583358122,7.246556768802753e-06,0.0005289002935615271,0.0004451299754227982,0.008597926679105429,0.0013052178119905059,1.2621591878849473e-05,1.7601559476582568e-05,0.0007639878196605409,0.0036766219954714303,0.002053796515958787,0.0003810823610655587,0.0026822353326744416,0.00047265317254315084,0.002038896493663114,0.000508949521872666,3.594485172022253e-05,0.0003368520963195941,0.0007288502312741969,0.006278094480825588,0.0022989110901512006,0.011417086210521578,0.0038929350201025083,0.00043026778831016326,0.0009418487815245034,0.00025657669748037175
ctx-lh-superiorparietal,VAN,3.6836748979825207e-05,0.005085182127965476,4.277975223524208e-06,0.00018834947400634522,0.0052411794026729925,0.0009269358768492712,4.413252112435992e-06,0.003763684098113603,0.0010689318008189166,0.0022171625917864982,0.00010521703238816621,0.000355817270970334,0.005219285608524856,3.934675272543429e-05,5.8139337978436965e-05,0.0002526561778822635,0.005167694139132941,4.1930688606106396e-08,0.0022486332270739624,0.00022226689793698994,7.955463629310323e-05,2.6028676718033534e-05,0.00026382365499759175,0.0012812156141463846,0.000784550804436249,0.0062410897620739075,0.00031512350147736874,6.658110928736062e-05,0.006794578469577259,0.0008873961658731884,0.004222542920411707,0.00046872821684796544,0.0005263142139835903,0.000512154655523453,0.0017244825024953334,2.8150633690303703e-06,0.001219348296981002,0.00012774230991744427,0.0,0.00031463614367955136,0.0003561949922635196,0.000977328138797501,0.0008584567086305005,0.0009297400241905239,1.680900957325518e-05,0.0006428989069965637,0.0020834461625563,0.000740531243180768,0.0002913562655811596,5.784930345616618e-05,0.0015242416562111078,0.0015185129983109843,0.004765366248628085,0.00017130943076229925,0.002252936991486822,0.0004804392388133984,8.077101758313665e-05,0.00040169143072889117,0.0022848005496040403,0.0014004015027372688,0.0007278082606217123,0.001562109164748918,0.0002575012148128814,2.6412619393378205e-05,0.0003732539388717442,0.005598779332633699,0.0007518632665354006,0.00047090188398375476,0.0036017219585550734,0.0014418757846964385,0.0020492485975143492,5.3898640969271235e-05,6.571313331028115e-05,0.0023239410404263775,7.126844789949514e-05,0.00038307345253466794,0.007514810946943991,0.00149510415146748,0.0008676154080646999,0.00013075301849123675,0.001274185587114623,0.00012578532729361306,0.0060394399440565705
ctx-lh-supramarginal,VAN,0.004626354714646785,0.002737102932397587,0.0017615929327358959,0.006434473259545447,0.0015607931815496128,0.0002605157238947118,0.00806728914637876,0.0001455107482257699,0.0021772066987998297,1.0958574305150935e-05,0.00010304564598243807,0.0006473998521785337,0.0055825919639648554,0.0007831691405450194,0.00025126397071541674,0.00014577205658943644,0.000662622374128926,0.0006508589241074421,0.0004283342832436464,0.00447748660672878,0.022710091587385343,0.00022856039700214253,0.001811404049421927,0.007363856973560005,0.006261304703286758,0.00037149477118812626,0.01584653443744879,0.009745742972147621,0.003825963175648292,0.00415139639128502,0.0013984091288283705,0.008542406184341295,0.0025528542325389527,0.01625338195712384,0.008745805449315254,0.01778485589682191,0.001133819598307463,0.010105570687885038,0.01912523436671069,0.0,0.03425989481144789,0.006163984540640621,0.0005702719799361376,0.008839740724491209,0.003486063213954458,0.001901074269099722,0.016923893933058435,0.003253466163109364,0.001161256005105096,0.006155649296667714,0.003558778374716488,0.0001187197692653733,0.003662334740251871,0.0021143608753207595,0.0012388308525668685,0.02270736422757363,0.003867780989004352,0.0009266342045555646,0.0006762413581903343,0.01639495759294524,0.0003071903292436245,0.00020735193226753854,0.009425302275704706,0.0011023772302025717,0.0031630208495874814,0.003617896047650737,0.027444053447172587,0.001388504039452435,0.002806573177180328,0.008935568477051556,0.000983426824329593,0.00016701006254630658,0.0003827071245969814,0.004456599725574374,0.002702228280739191,0.006952081732147269,0.01143461618913425,0.017838966857783585,3.882301820834791e-05,0.00033870943027801897,0.0021152004548199493,0.005741556124960704,0.0014464044040074524
